ros_time_s,Lidar_Left
1758472719.803350210,1.008944
1758472719.902193546,0.992898
1758472720.002398968,0.999541
1758472720.102280140,1.002160
1758472720.203730345,1.009452
1758472720.300702810,1.007496
1758472720.404186726,0.993604
1758472720.503395319,1.005633
1758472720.600434542,1.002634
1758472720.703248024,1.016505
1758472720.803639650,0.998055
1758472720.903244734,1.013144
1758472721.003748178,1.005368
1758472721.103659153,1.007443
1758472721.205091953,0.998716
1758472721.304601669,1.010238
1758472721.405615568,1.012821
1758472721.503730774,1.022739
1758472721.602223396,1.005019
1758472721.704746723,1.009933
1758472721.802813530,1.026398
1758472721.904704809,0.999881
1758472722.004479408,1.007988
1758472722.103750229,1.015155
1758472722.202135086,1.032728
1758472722.303034306,1.002655
1758472722.404530287,1.017200
1758472722.504489899,1.002274
1758472722.603292942,1.036299
1758472722.703860760,1.046961
1758472722.803971052,0.971341
1758472722.903281689,1.021419
1758472723.004156590,1.043270
1758472723.103784800,1.036253
1758472723.202914715,1.031559
1758472723.303951502,1.041717
1758472723.404467344,1.019651
1758472723.503020048,1.036131
1758472723.603912115,0.992092
1758472723.702584743,1.038918
1758472723.805570126,1.032624
1758472723.904599667,1.021445
1758472724.004323483,1.012214
1758472724.103296995,1.026047
1758472724.205053329,1.000614
1758472724.305054426,1.051522
1758472724.404657125,1.038174
1758472724.503757238,1.036883
1758472724.604983330,1.017662
1758472724.704551935,1.047169
1758472724.804150820,1.046885
1758472724.907137632,1.037085
1758472725.005382061,1.058426
1758472725.107511520,0.950913
1758472725.203425169,0.900134
1758472725.304912090,1.024836
1758472725.406102896,1.051613
1758472725.504380941,0.957592
1758472725.607675314,0.895732
1758472725.705882072,0.958897
1758472725.804245472,1.028557
1758472725.904711723,0.942509
1758472726.006450176,1.061722
1758472726.107135057,1.038804
1758472726.204280615,0.944669
1758472726.304061413,0.962395
1758472726.405295849,1.048109
1758472726.505827665,1.051612
1758472726.605928183,1.019651
1758472726.705062151,1.021796
1758472726.805606365,0.964024
1758472726.904433250,1.015508
1758472727.005861998,1.026010
1758472727.105908155,1.030485
1758472727.206717968,0.943482
1758472727.304545641,1.017682
1758472727.406857014,1.020486
1758472727.505576134,0.992738
1758472727.606382847,1.027157
1758472727.707614899,0.989961
1758472727.806638479,1.047020
1758472727.906162739,1.021482
1758472728.005032539,1.023179
1758472728.105822563,1.007064
1758472728.200987816,1.024964
1758472728.305720329,1.048503
1758472728.406193495,1.015876
1758472728.507714748,0.966769
1758472728.605860949,1.053043
1758472728.705325365,0.960862
1758472728.807029247,0.906364
1758472728.906445503,0.946565
1758472729.004852533,0.959831
1758472729.105237246,0.888997
1758472729.207255840,0.967653
1758472729.306674719,0.976355
1758472729.407234907,0.961661
1758472729.506673574,0.991899
1758472729.606309414,1.044645
1758472729.706319094,1.024639
1758472729.806164503,0.970601
1758472729.906018734,0.947002
1758472730.006165743,1.049154
1758472730.106130838,1.043895
1758472730.207142591,1.028142
1758472730.306056261,1.018588
1758472730.405954838,1.055362
1758472730.505815029,0.998869
1758472730.607147455,1.027345
1758472730.707883596,1.051235
1758472730.805710554,1.029527
1758472730.906438589,1.019071
1758472731.006102562,0.997610
1758472731.105827808,0.993432
1758472731.207025290,1.042567
1758472731.306059837,1.055212
1758472731.406392813,1.003537
1758472731.507272243,1.041899
1758472731.606370926,1.028683
1758472731.706912756,1.061287
1758472731.805365086,1.028200
1758472731.906690836,1.066384
1758472732.006409883,1.035358
1758472732.107364655,1.029025
1758472732.205330372,1.021431
1758472732.305992842,1.065713
1758472732.406061172,1.003494
1758472732.506783247,1.074753
1758472732.606023073,1.031788
1758472732.707037926,1.062138
1758472732.806107759,1.026230
1758472732.906404495,1.068262
1758472733.005347013,1.040732
1758472733.106907845,1.070501
1758472733.205285788,1.070683
1758472733.307518721,1.052073
1758472733.405638218,1.016626
1758472733.505342245,1.079333
1758472733.605238438,1.052841
1758472733.704985380,1.050378
1758472733.805021524,1.078633
1758472733.906397104,1.053569
1758472734.006459713,1.063023
1758472734.106459379,1.068041
1758472734.204118490,1.058022
1758472734.305452824,1.058316
1758472734.405953169,1.063412
1758472734.507220268,1.061340
1758472734.606145382,1.090744
1758472734.704472780,1.091939
1758472734.806758165,1.067080
1758472734.907710552,1.063484
1758472735.006027937,1.062645
1758472735.105577707,1.078368
1758472735.204891682,1.033949
1758472735.305214882,1.068859
1758472735.406309128,1.078234
1758472735.507375717,1.068925
1758472735.606039286,1.072305
1758472735.704844475,1.079692
1758472735.806515694,1.079229
1758472735.907604694,1.075116
1758472736.005776405,1.074914
1758472736.105771542,1.078556
1758472736.204875946,1.051020
1758472736.307262182,1.074473
1758472736.407158613,1.079553
1758472736.505913019,1.072509
1758472736.606809616,1.084396
1758472736.704831600,1.072467
1758472736.805449009,1.082303
1758472736.905823469,1.077170
1758472737.005714417,1.079705
1758472737.105892897,1.089633
1758472737.207304955,1.085034
1758472737.307557821,1.086337
1758472737.407251358,1.082024
1758472737.505564690,1.084101
1758472737.606123447,1.085546
1758472737.706604004,1.085385
1758472737.806233883,1.093041
1758472737.902890444,1.084370
1758472738.005591869,0.947716
1758472738.105751514,1.055384
1758472738.207057238,1.091051
1758472738.305886269,1.088730
1758472738.405438423,1.118375
1758472738.504979372,1.111997
1758472738.607371807,1.095321
1758472738.705353498,1.080994
1758472738.804906845,1.082085
1758472738.907056093,1.134477
1758472739.005007267,1.083296
1758472739.106570244,1.123467
1758472739.207628965,1.090001
1758472739.306150675,1.048315
1758472739.406405926,1.144510
1758472739.506780863,1.091796
1758472739.606046915,1.099648
1758472739.708170414,1.095080
1758472739.804924011,1.092925
1758472740.004390717,1.146972
1758472740.106770039,1.053035
1758472740.505593300,0.955531
1758472740.605987787,0.982834
1758472740.705212831,1.056735
1758472741.106291533,1.067818
1758472741.206158400,1.102362
1758472741.305448532,1.223315
1758472741.405885935,1.116439
1758472741.505629539,1.096129
1758472741.706909418,1.108375
1758472741.805848837,1.099075
1758472742.006426573,0.959834
1758472742.105202913,1.037587
1758472742.404875278,1.110813
1758472742.607034206,0.971691
1758472742.704391241,1.089461
1758472742.805257797,1.033364
1758472742.906362772,0.990527
1758472743.007303476,1.122731
1758472743.106560469,0.981012
1758472743.207689047,0.953434
1758472743.305956364,0.965186
1758472743.407280684,1.125996
1758472743.506438255,1.105058
1758472743.605382442,0.955545
1758472743.707190752,1.094334
1758472743.805137634,1.040867
1758472743.905220032,1.060543
1758472744.005671740,1.092381
1758472744.105124235,1.094472
1758472744.207127810,1.080640
1758472744.305757761,1.087148
1758472744.404924154,1.110482
1758472744.506048441,1.083217
1758472744.606373787,1.087435
1758472744.705739260,1.119856
1758472744.804889917,1.055613
1758472744.906973124,1.086310
1758472745.005175829,1.125726
1758472745.104821205,0.958866
1758472745.205812693,1.142538
1758472745.304391861,1.133302
1758472745.405742645,1.156286
1758472745.505123854,1.096445
1758472745.605288982,1.162173
1758472745.704915762,1.129572
1758472745.804382324,1.100344
1758472745.906105757,1.071977
1758472746.005359650,1.128981
1758472746.103723526,1.172704
1758472746.203380585,1.109772
1758472746.304760218,1.084269
1758472746.405131578,1.180577
1758472746.502772331,1.080422
1758472746.602900028,1.166695
1758472746.705149412,1.102745
1758472746.804048061,1.087235
1758472746.903354406,1.096866
1758472747.005694628,1.091418
1758472747.104542732,1.117519
1758472747.203979254,1.180971
1758472747.306037664,1.199929
1758472747.403773546,1.085633
1758472747.504860401,1.192839
1758472747.603513241,1.174781
1758472747.703056097,1.089428
1758472747.804173708,1.084784
1758472747.902816772,1.184781
1758472748.004471302,1.083952
1758472748.104584455,1.095439
1758472748.204108000,1.124702
1758472748.303258657,1.187391
1758472748.404309034,1.098710
1758472748.503629684,1.197760
1758472748.603000164,1.194110
1758472748.704109430,1.160714
1758472748.804393291,1.104940
1758472748.905538321,1.203406
1758472749.004256725,1.059391
1758472749.105325460,1.209227
1758472749.202448606,1.196285
1758472749.303394794,1.059406
1758472749.404223680,1.063207
1758472749.502870798,1.202372
1758472749.604588270,1.140060
1758472749.703411102,1.048362
1758472749.804272413,1.037220
1758472750.004289389,1.198713
1758472750.103827238,1.095425
1758472750.202159643,1.207062
1758472750.303501606,1.201432
1758472750.403192997,1.158837
1758472750.502355337,1.141760
1758472750.603568316,1.172793
1758472750.704053164,1.010481
1758472750.803678036,1.207182
1758472750.903361797,1.220439
1758472751.002309799,1.114681
1758472751.102548838,1.151199
1758472751.202328205,1.133990
1758472751.304638863,1.171403
1758472751.402898788,1.123213
1758472751.502885342,1.157178
1758472751.602870703,1.214466
1758472751.703101397,1.109939
1758472751.803666830,1.121499
1758472751.902425528,1.178483
1758472752.002293348,1.123627
1758472752.101793051,1.245261
1758472752.202439308,1.223144
1758472752.302395344,1.157428
1758472752.405010939,1.233037
1758472752.505578279,1.152871
1758472752.602823973,1.148438
1758472752.703203678,1.080994
1758472752.802777052,1.069735
1758472752.906143427,1.045644
1758472753.001832008,1.070424
1758472753.101840734,1.081099
1758472753.202310562,1.074134
1758472753.302587032,1.058313
1758472753.404709578,1.073630
1758472753.502470255,1.064702
1758472753.602440357,1.077132
1758472753.702962637,1.088916
1758472753.802428961,1.078593
1758472753.901774168,1.069039
1758472754.001165867,1.097531
1758472754.104764223,1.108347
1758472754.202869177,1.090272
1758472754.301763535,1.070491
1758472754.403129578,1.088883
1758472754.501922846,1.085501
1758472754.600703955,1.080193
1758472754.702352524,1.050980
1758472754.802956104,1.063917
1758472754.902017355,1.122285
1758472755.002975941,1.093326
1758472755.102905750,1.086365
1758472755.202733755,1.071369
1758472755.303782701,1.131054
1758472755.401952982,1.072315
1758472755.504700899,1.112833
1758472755.601814508,1.092583
1758472755.701588154,1.090022
1758472755.802640438,1.111662
1758472755.903691292,1.145052
1758472756.002313137,1.104517
1758472756.101600170,1.095826
1758472756.203315735,1.082144
1758472756.301272154,1.102579
1758472756.400773287,1.107085
1758472756.501887560,1.079883
1758472756.602128983,1.135717
1758472756.701879501,1.058352
1758472756.801104546,1.063730
1758472756.901295900,1.055154
1758472757.001448870,1.135455
1758472757.101772785,1.265155
1758472757.201233387,1.260417
1758472757.301615715,1.153504
1758472757.402877331,1.236619
1758472757.501857996,1.269703
1758472757.701454878,1.216389
1758472757.800321579,1.252604
1758472757.900519609,1.118584
1758472758.000398397,1.121863
1758472758.101952791,1.265899
1758472758.201334000,1.255211
1758472758.300152779,1.190662
1758472758.401457310,1.138256
1758472758.500447035,1.151835
1758472758.601805210,1.150687
1758472758.701557398,1.176822
1758472758.801524878,1.143339
1758472758.900390387,1.146499
1758472759.000267744,1.148343
1758472759.101405382,1.160079
1758472759.200676918,1.116814
1758472759.300242662,1.136112
1758472759.400961637,1.156618
1758472759.500865221,1.050397
1758472759.601220846,1.143145
1758472759.702248335,1.233194
1758472759.800836325,1.031208
1758472759.900537968,1.135101
1758472760.000988245,1.043891
1758472760.101643085,1.011416
1758472760.202850580,1.007182
1758472760.301920176,0.967112
1758472760.400846958,0.875677
1758472760.500091791,0.935361
1758472760.600199938,1.048208
1758472760.700192928,1.065325
1758472760.801355362,1.108264
1758472760.900521278,1.182516
1758472761.002921581,0.994499
1758472761.101045132,0.960368
1758472761.200395346,1.051218
1758472761.300307989,1.165247
1758472761.400311947,1.055049
1758472761.501283646,1.146516
1758472761.600134611,1.072986
1758472761.700121164,1.006441
1758472761.801952839,0.976983
1758472761.901182175,0.964551
1758472762.000329018,0.957335
1758472762.100893497,0.916959
1758472762.200319052,0.946962
1758472762.302141190,1.010005
1758472762.401851177,1.044025
1758472762.500743151,1.062690
1758472762.600418806,0.998178
1758472762.700488806,1.155911
1758472762.802787304,1.185427
1758472762.902458906,1.169389
1758472763.001882553,1.173862
1758472763.101400375,1.166589
1758472763.200555563,1.195216
1758472763.302682877,1.198096
1758472763.402019739,1.187201
1758472763.501616240,1.180920
1758472763.602111340,1.180648
1758472763.702945709,1.184489
1758472763.800374985,1.193229
1758472763.902118921,1.216153
1758472764.001953602,1.201101
1758472764.101728439,1.190253
1758472764.200742245,1.180250
1758472764.302647352,1.214877
1758472764.401877403,1.205129
1758472764.502837181,1.206161
1758472764.601691484,1.205656
1758472764.701934099,1.207252
1758472764.802305222,1.213584
1758472764.902803183,1.188172
1758472765.002000093,1.181140
1758472765.101981640,1.198369
1758472765.201648712,1.202569
1758472765.301037788,1.191615
1758472765.402557135,1.176521
1758472765.503618240,1.208800
1758472765.603890896,1.212439
1758472765.703341961,1.206327
1758472765.802527189,1.210482
1758472765.902448416,1.168066
1758472766.002116919,1.208463
1758472766.103001118,1.205235
1758472766.202952623,1.220347
1758472766.304271698,1.204532
1758472766.404098034,1.206354
1758472766.501688719,1.215103
1758472766.602320910,1.236450
1758472766.703347206,1.216071
1758472766.802425861,1.192430
1758472766.901695251,1.196598
1758472767.002851248,1.218239
1758472767.101850271,1.217149
1758472767.201997757,1.219011
1758472767.304884672,1.214731
1758472767.403909683,1.207585
1758472767.504225492,1.204760
1758472767.602297783,1.222809
1758472767.704161644,1.222835
1758472767.803860188,1.199320
1758472767.902524471,1.240089
1758472768.004678488,1.229718
1758472768.103100300,1.164305
1758472768.204032660,1.264627
1758472768.305424690,1.246433
1758472768.403239727,1.262841
1758472768.504572868,1.202120
1758472768.704867363,1.335973
1758472768.904546261,1.294578
1758472769.006260157,1.289880
1758472769.103833675,1.303117
1758472769.203773975,1.240607
1758472769.304129601,1.242600
1758472769.404858351,1.271178
1758472769.504628420,1.305343
1758472769.603751421,1.246829
1758472769.705630779,1.258690
1758472769.803351641,1.221342
1758472769.905266523,1.276326
1758472770.006212234,1.212275
1758472770.104493856,1.229491
1758472770.204566240,1.218570
1758472770.303734541,1.312410
1758472770.405928850,1.255508
1758472770.603855610,1.265407
1758472770.706354856,1.290601
1758472770.806267977,1.217618
1758472770.904530764,1.217897
1758472771.004029989,1.216138
1758472771.106300354,1.228009
1758472771.205788136,1.228748
1758472771.305777073,1.240367
1758472771.403748035,1.236240
1758472771.506628752,1.225028
1758472771.605993032,1.221185
1758472771.706361055,1.237622
1758472771.805265427,1.232531
1758472771.905549288,1.233512
1758472772.003694296,1.230119
1758472772.104800463,1.263846
1758472772.206309319,1.264951
1758472772.305983305,1.250923
1758472772.406121254,1.248460
1758472772.504481316,1.275837
1758472772.604984283,1.283064
1758472772.706297159,1.278238
1758472772.806972980,1.253206
1758472772.905416727,1.257108
1758472773.004950047,1.282680
1758472773.106407404,1.279865
1758472773.206274033,1.275993
1758472773.306457281,1.291465
1758472773.406943083,1.287159
1758472773.506430149,1.110139
1758472773.605788469,1.292698
1758472773.705729485,1.297056
1758472773.806209087,1.296794
1758472773.906644106,1.299155
1758472774.006335258,1.287313
1758472774.106536865,1.286246
1758472774.205131292,1.296262
1758472774.306733370,1.292910
1758472774.406376362,1.303003
1758472774.505759001,1.281229
1758472774.606136322,1.295762
1758472774.705641747,1.299072
1758472774.806048870,1.294894
1758472774.906953812,1.311066
1758472775.004123211,1.310171
1758472775.105262756,1.322668
1758472775.206353903,1.297038
1758472775.305799723,1.336408
1758472775.405060530,1.364891
1758472775.508239031,1.314159
1758472775.606399298,1.294266
1758472775.706834793,1.305209
1758472775.805879116,1.304801
1758472775.905678034,1.301618
1758472776.006952286,1.300735
1758472776.106010675,1.290735
1758472776.207246065,1.367516
1758472776.305455446,1.315214
1758472776.408107281,1.294025
1758472776.507256269,1.359239
1758472776.605885744,1.330486
1758472776.705988169,1.318923
1758472776.806851149,1.301568
1758472776.906171560,1.315423
1758472777.005349398,1.287223
1758472777.105974436,1.294217
1758472777.205951452,1.316443
1758472777.305965900,1.317934
1758472777.405271530,1.321904
1758472777.505020142,1.317903
1758472777.605875015,1.321252
1758472777.706016779,1.310744
1758472777.805537939,1.320573
1758472777.905157328,1.323119
1758472778.005541563,1.317620
1758472778.106268644,1.321301
1758472778.206165791,1.347082
1758472778.305782795,1.329409
1758472778.406398535,1.313228
1758472778.505330324,1.309498
1758472778.606211424,1.291315
1758472778.706063509,1.313730
1758472778.805953741,1.354290
1758472778.906339169,1.340243
1758472779.006193638,1.315206
1758472779.106573820,1.287573
1758472779.202914953,1.352016
1758472779.306162357,1.301006
1758472779.504874468,1.279121
1758472779.606155872,1.288317
1758472779.705933332,1.356421
1758472779.806255341,1.303101
1758472779.905457258,1.301704
1758472780.007161617,1.286441
1758472780.105214357,1.354904
1758472780.207284927,1.301478
1758472780.307450056,1.317400
1758472780.407186508,1.299111
1758472780.505792141,1.347056
1758472780.604539156,1.307388
1758472780.708297968,1.309309
1758472780.806121588,1.282623
1758472780.905579805,1.316003
1758472781.005375147,1.322985
1758472781.102404118,1.304125
1758472781.205890417,1.305658
1758472781.304850340,1.306547
1758472781.405956507,1.295333
1758472781.506092787,1.318165
1758472781.604926825,1.313810
1758472781.705033302,1.321577
1758472781.804988384,1.314128
1758472781.904781818,1.304418
1758472782.005284309,1.323723
1758472782.107761145,1.298400
1758472782.205353498,1.319849
1758472782.307338476,1.320674
1758472782.407154322,1.307627
1758472782.505220890,1.327337
1758472782.604373693,1.323297
1758472782.705800533,1.325414
1758472782.805926085,1.309899
1758472782.906571865,1.300897
1758472783.006521940,1.331328
1758472783.104972363,1.324982
1758472783.205027342,1.322002
1758472783.305812120,1.308693
1758472783.404882193,1.327669
1758472783.506169319,1.353952
1758472783.603539228,1.341051
1758472783.704718828,1.333066
1758472783.807478666,1.366339
1758472783.907421589,1.320591
1758472784.005044699,1.343261
1758472784.104356527,1.343715
1758472784.204867363,1.341530
1758472784.304900885,1.342187
1758472784.405876398,1.329453
1758472784.507152796,1.339208
1758472784.604197264,1.329885
1758472784.705564499,1.342216
1758472784.805952311,1.339953
1758472784.907497883,1.332710
1758472785.006253719,1.345403
1758472785.104903221,1.338042
1758472785.207681894,1.320676
1758472785.305765629,1.340214
1758472785.405778408,1.343666
1758472785.507531166,1.354495
1758472785.605560780,1.401907
1758472785.705843449,1.371609
1758472785.805289984,1.342927
1758472785.905703306,1.290778
1758472786.005401373,1.330809
1758472786.105048656,1.340563
1758472786.206873894,1.334776
1758472786.305596590,1.333646
1758472786.407343626,1.361039
1758472786.503474474,1.341454
1758472786.605341196,1.319742
1758472786.705591917,1.322000
1758472786.807165384,1.333023
1758472786.906225443,1.404166
1758472787.005800247,1.413494
1758472787.108126879,1.336401
1758472787.207041264,1.362880
1758472787.307274103,1.351004
1758472787.405924320,1.325913
1758472787.507175922,1.325931
1758472787.605564833,1.377744
1758472787.705673933,1.339917
1758472787.906039238,1.397183
1758472788.005338907,1.379726
1758472788.103995562,1.367160
1758472788.203630924,1.319940
1758472788.307738781,1.381410
1758472788.406259775,1.392277
1758472788.505686045,1.384795
1758472788.605046272,1.275728
1758472788.705923796,1.391831
1758472788.806146860,1.397218
1758472788.905858517,1.389273
1758472789.004867077,1.403773
1758472789.103920937,1.383119
1758472789.204809189,1.385121
1758472789.303835154,1.379348
1758472789.505263090,1.393077
1758472789.606394053,1.383186
1758472789.706930161,1.369936
1758472789.805625200,1.389133
1758472789.904729843,1.373602
1758472790.005020142,1.396684
1758472790.103827238,1.393654
1758472790.205401897,1.383862
1758472790.305971622,1.367875
1758472790.404907703,1.385548
1758472790.503596544,1.387562
1758472790.607064724,1.395570
1758472790.705565214,1.410726
1758472790.807340860,1.380342
1758472790.907248020,1.392295
1758472791.004616737,1.382186
1758472791.106798172,1.380469
1758472791.203391790,1.388500
1758472791.302963018,1.378944
1758472791.405429840,1.383979
1758472791.502730131,1.409668
1758472791.603296995,1.379898
1758472791.706243753,1.377541
1758472791.806291342,1.387033
1758472791.902619600,1.389302
1758472792.003579378,1.389716
1758472792.102678061,1.386781
1758472792.205473423,1.394686
1758472792.305319786,1.409783
1758472792.403604507,1.373500
1758472792.502256155,1.384259
1758472792.605838537,1.384930
1758472792.705058098,1.384699
1758472792.803775072,1.387730
1758472792.905996561,1.385651
1758472793.006465673,1.377895
1758472793.105137587,1.398620
1758472793.202483892,1.397492
1758472793.305184603,1.404566
1758472793.405951023,1.375631
1758472793.503005505,1.398893
1758472793.603952169,1.389768
1758472793.705130339,1.407539
1758472793.806051493,1.389836
1758472793.906692505,1.386706
1758472794.004484653,1.390361
1758472794.203923702,1.385379
1758472794.305965662,1.383717
1758472794.405191183,1.387641
1758472794.502047062,1.391233
1758472794.602878571,1.387552
1758472794.706192017,1.386576
1758472794.804582596,1.386506
1758472794.905837536,1.398229
1758472795.002434015,1.375391
1758472795.101871252,1.381511
1758472795.202488422,1.381236
1758472795.402395725,1.378568
1758472795.502902031,1.387855
1758472795.604164839,1.389332
1758472795.705375910,1.388641
1758472795.803557158,1.370094
1758472795.903902769,1.379611
1758472796.002226353,1.381961
1758472796.102894068,1.386417
1758472796.302756786,1.373462
1758472796.402303934,1.390466
1758472796.501838446,1.387684
1758472796.601430893,1.410047
1758472796.702873945,1.381848
1758472796.804155827,1.379025
1758472796.904492378,1.378176
1758472797.102220535,1.372346
1758472797.203494549,1.375654
1758472797.302278042,1.382698
1758472797.403613329,1.386789
1758472797.502602816,1.370832
1758472797.601614475,1.380107
1758472797.701884270,1.396946
1758472797.802749872,1.383737
1758472797.902384043,1.392905
1758472798.102398634,1.377011
1758472798.401809216,1.373809
1758472798.501598358,1.373585
1758472798.601406097,1.373798
1758472798.703363180,1.374323
1758472798.801593542,1.349004
1758472798.902531862,1.385629
1758472799.002617359,1.387599
1758472799.102324724,1.337210
1758472799.202521086,1.368177
1758472799.402575016,1.321864
1758472799.502144337,1.242907
1758472799.601021767,1.326630
1758472799.700252533,1.370292
1758472799.801099777,1.388412
1758472799.901213169,1.375121
1758472800.202817440,1.322748
1758472800.300280094,1.360551
1758472800.401150227,1.365537
1758472800.501643658,1.381782
1758472800.602314949,1.373823
1758472800.700334549,1.374994
1758472800.801523447,1.402180
1758472800.900353193,1.378602
1758472801.000670910,1.370335
1758472801.103399754,1.330239
1758472801.202193737,1.388975
1758472801.402445078,1.379705
1758472801.501950264,1.373061
