ros_time_s,omega_2
1758472677.711562157,0.000000
1758472677.742667913,0.000000
1758472677.792922974,0.000000
1758472677.843308687,0.000000
1758472677.892634153,0.000000
1758472677.943713427,0.000000
1758472677.993615866,0.000000
1758472678.043477535,0.000000
1758472678.094131231,0.000000
1758472678.143672943,0.000000
1758472678.194683075,0.000000
1758472678.244289637,0.000000
1758472678.294603586,0.000000
1758472678.343389273,0.000000
1758472678.393538475,0.000000
1758472678.443362474,0.000000
1758472678.494936943,0.000000
1758472678.544156790,0.000000
1758472678.594008923,0.000000
1758472678.643975019,0.000000
1758472678.691564083,0.000000
1758472678.741316080,0.000000
1758472678.791951656,0.000000
1758472678.841903210,0.000000
1758472678.891458988,0.000000
1758472678.941394806,0.000000
1758472678.991997957,0.000000
1758472679.042757273,0.000000
1758472679.092531919,0.000000
1758472679.142543793,0.000000
1758472679.192498922,0.000000
1758472679.241973400,0.000000
1758472679.292450905,0.000000
1758472679.342656374,0.000000
1758472679.392302275,0.000000
1758472679.442012310,0.000000
1758472679.492327929,0.000000
1758472679.542518377,0.000000
1758472679.592443943,0.000000
1758472679.642839909,0.000000
1758472679.692551136,0.000000
1758472679.742282152,0.000000
1758472679.792613983,0.000000
1758472679.845159769,0.000000
1758472679.892371655,0.000000
1758472679.942363024,0.000000
1758472679.992727757,0.000000
1758472680.042792559,0.000000
1758472680.092525244,0.000000
1758472680.142411232,0.000000
1758472680.193028927,0.000000
1758472680.243348837,0.000000
1758472680.293741941,0.000000
1758472680.343661785,0.000000
1758472680.393286705,0.000000
1758472680.443215609,0.000000
1758472680.493828297,0.000000
1758472680.543724537,0.000000
1758472680.593446970,0.000000
1758472680.643326521,0.000000
1758472680.693745852,0.000000
1758472680.742995262,0.000000
1758472680.793610096,0.000000
1758472680.843758821,0.000000
1758472680.893516541,0.000000
1758472680.944767952,0.000000
1758472680.993640423,0.000000
1758472681.043734312,0.000000
1758472681.095946550,0.000000
1758472681.145794392,0.000000
1758472681.196347475,0.000000
1758472681.246558666,0.000000
1758472681.297036171,0.000000
1758472681.346464872,0.000000
1758472681.396917105,0.000000
1758472681.447354078,0.000000
1758472681.497257710,0.000000
1758472681.547370672,0.000000
1758472681.597968578,0.000000
1758472681.646887779,0.000000
1758472681.696206331,0.000000
1758472681.746446609,0.000000
1758472681.795853376,0.000000
1758472681.846909046,0.000000
1758472681.896646500,0.000000
1758472681.947047949,0.000000
1758472681.996732473,0.000000
1758472682.046518087,0.000000
1758472682.097933292,0.000000
1758472682.147187471,0.000000
1758472682.198503494,0.000000
1758472682.247969389,0.000000
1758472682.297583103,0.000000
1758472682.348051310,0.000000
1758472682.398738861,0.000000
1758472682.447437525,0.000000
1758472682.495367765,0.000000
1758472682.545546770,0.000000
1758472682.595527887,0.000000
1758472682.645656586,0.000000
1758472682.695549011,0.000000
1758472682.745672464,0.000000
1758472682.794901609,0.000000
1758472682.848274946,0.000000
1758472682.899866104,0.000000
1758472682.948295593,0.000000
1758472682.999245405,0.000000
1758472683.049147129,0.000000
1758472683.099386930,0.000000
1758472683.148249626,0.000000
1758472683.199124575,0.000000
1758472683.248538971,0.000000
1758472683.299375057,0.000000
1758472683.349670649,0.000000
1758472683.398877144,0.000000
1758472683.447818518,0.000000
1758472683.498404980,0.000000
1758472683.547198057,0.000000
1758472683.599725008,0.000000
1758472683.648330450,0.000000
1758472683.698575974,0.000000
1758472683.748996496,0.000000
1758472683.798012257,0.000000
1758472683.849910259,0.000000
1758472683.898841858,0.000000
1758472683.949251175,0.000000
1758472683.998736858,0.000000
1758472684.048406363,0.000000
1758472684.099194765,0.000000
1758472684.149398804,0.000000
1758472684.200039625,0.000000
1758472684.250157833,0.000000
1758472684.300861359,0.000000
1758472684.349837065,0.000000
1758472684.399368763,0.000000
1758472684.450120211,0.000000
1758472684.498207808,0.000000
1758472684.548822641,0.000000
1758472684.597476006,0.000000
1758472684.646810770,0.000000
1758472684.697565079,0.000000
1758472684.747488976,0.000000
1758472684.797623396,0.000000
1758472684.847036362,0.000000
1758472684.897208691,0.000000
1758472684.947634935,0.000000
1758472684.997625113,0.000000
1758472685.047595501,0.000000
1758472685.097470522,0.000000
1758472685.147387743,0.000000
1758472685.197511435,0.000000
1758472685.246767521,0.000000
1758472685.297528267,0.000000
1758472685.346573591,0.000000
1758472685.397314310,0.000000
1758472685.447558641,0.000000
1758472685.496836185,0.000000
1758472685.550941706,0.000000
1758472685.601349592,0.000000
1758472685.650607824,0.000000
1758472685.700359583,0.000000
1758472685.750370502,0.000000
1758472685.801318169,0.000000
1758472685.848917723,0.000000
1758472685.901689529,0.000000
1758472685.952471018,0.000000
1758472686.001768351,0.000000
1758472686.051362038,0.000000
1758472686.101548910,0.000000
1758472686.152482748,0.000000
1758472686.202209949,0.000000
1758472686.251822948,0.000000
1758472686.301865578,0.000000
1758472686.352983475,0.000000
1758472686.401547670,0.000000
1758472686.452396631,0.000000
1758472686.501252890,0.000000
1758472686.551315784,0.000000
1758472686.599042654,0.000000
1758472686.648720026,0.000000
1758472686.698704243,0.000000
1758472686.748820543,0.000000
1758472686.799764633,0.000000
1758472686.850030661,0.000000
1758472686.899632454,0.000000
1758472686.949856758,0.000000
1758472687.000416517,0.000000
1758472687.050484896,0.000000
1758472687.099576235,0.000000
1758472687.150535345,0.000000
1758472687.200358629,0.000000
1758472687.250410795,0.000000
1758472687.299841166,0.000000
1758472687.350090504,0.000000
1758472687.400147200,0.000000
1758472687.450112581,0.000000
1758472687.499873877,0.000000
1758472687.550054312,0.000000
1758472687.603897333,0.000000
1758472687.652284145,0.000000
1758472687.702741623,0.000000
1758472687.752540588,0.000000
1758472687.803324699,0.000000
1758472687.853321552,0.000000
1758472687.904125929,0.000000
1758472687.953612804,0.000000
1758472688.004843473,0.000000
1758472688.054874420,0.000000
1758472688.101220608,0.000000
1758472688.151564837,0.000000
1758472688.202486277,0.000000
1758472688.252019644,0.000000
1758472688.302666903,0.000000
1758472688.351887941,0.000000
1758472688.402000904,0.000000
1758472688.452257395,0.000000
1758472688.502895594,0.000000
1758472688.552076578,0.000000
1758472688.602096558,0.000000
1758472688.652331829,0.000000
1758472688.702167988,0.000000
1758472688.752370119,0.000000
1758472688.802341938,0.000000
1758472688.852484703,0.000000
1758472688.904358864,0.000000
1758472688.952585220,0.000000
1758472689.003588915,0.000000
1758472689.052532434,0.000000
1758472689.104392290,0.000000
1758472689.152584076,0.000000
1758472689.204201460,0.000000
1758472689.252764463,0.000000
1758472689.302944660,0.000000
1758472689.352919817,0.000000
1758472689.407177210,0.000000
1758472689.453518867,0.000000
1758472689.503224850,0.000000
1758472689.553271770,0.000000
1758472689.603260994,0.000000
1758472689.652921677,0.000000
1758472689.702887535,0.000000
1758472689.752955198,0.000000
1758472689.803782225,0.000000
1758472689.854009628,0.000000
1758472689.904563189,0.000000
1758472689.954254866,0.000000
1758472690.003698587,0.000000
1758472690.053468227,0.000000
1758472690.104377747,0.000000
1758472690.154155016,0.000000
1758472690.204149961,0.000000
1758472690.254523993,0.000000
1758472690.304996252,0.000000
1758472690.355943918,0.000000
1758472690.405749559,0.000000
1758472690.457243919,0.000000
1758472690.504506588,0.000000
1758472690.553983450,0.000000
1758472690.605667353,0.000000
1758472690.656008720,0.000000
1758472690.706064701,0.000000
1758472690.755773783,0.000000
1758472690.804894686,0.000000
1758472690.856107235,0.000000
1758472690.906440496,0.000000
1758472690.957611561,0.000000
1758472691.005041122,0.000000
1758472691.057894468,0.000000
1758472691.105921268,0.000000
1758472691.157050848,0.000000
1758472691.205960512,0.000000
1758472691.255966187,0.000000
1758472691.305859804,0.000000
1758472691.355017185,0.000000
1758472691.406272411,0.000000
1758472691.458302736,0.000000
1758472691.507564306,0.000000
1758472691.559580088,0.000000
1758472691.607428312,0.000000
1758472691.657298088,0.000000
1758472691.705999851,0.000000
1758472691.757848501,0.000000
1758472691.805905104,0.000000
1758472691.856352091,0.000000
1758472691.905784845,0.000000
1758472691.956497908,0.000000
1758472692.006206989,0.000000
1758472692.055488348,0.000000
1758472692.105598927,0.000000
1758472692.157034636,0.000000
1758472692.206712484,0.000000
1758472692.256493807,0.000000
1758472692.306686878,0.000000
1758472692.356818438,0.000000
1758472692.406492233,0.000000
1758472692.457588196,0.000000
1758472692.506990194,0.000000
1758472692.557090282,0.000000
1758472692.607306480,0.000000
1758472692.657175064,0.000000
1758472692.710232258,0.000000
1758472692.756970644,0.000000
1758472692.807168484,0.000000
1758472692.857354164,0.000000
1758472692.906532526,0.000000
1758472692.958060026,0.000000
1758472693.007418871,0.000000
1758472693.057257891,0.000000
1758472693.108396292,0.000000
1758472693.157398701,0.000000
1758472693.207965851,0.000000
1758472693.257731676,0.000000
1758472693.308941126,0.000000
1758472693.357788324,0.000000
1758472693.408021688,0.000000
1758472693.457997799,0.000000
1758472693.508016348,0.000000
1758472693.558394909,0.000000
1758472693.608171940,0.000000
1758472693.657426357,0.000000
1758472693.707443953,0.000000
1758472693.757799387,0.000000
1758472693.808543921,0.000000
1758472693.857546091,0.000000
1758472693.908340454,0.000000
1758472693.958812475,0.000000
1758472694.009248972,0.000000
1758472694.058583498,0.000000
1758472694.109448671,0.000000
1758472694.159255505,0.000000
1758472694.208483934,0.000000
1758472694.259130955,0.000000
1758472694.308570862,0.000000
1758472694.358497858,0.000000
1758472694.408335447,0.000000
1758472694.458881378,0.000000
1758472694.508865595,0.000000
1758472694.559217691,0.000000
1758472694.609146833,0.000000
1758472694.659835100,0.000000
1758472694.709155798,0.000000
1758472694.759364843,0.000000
1758472694.810165167,0.000000
1758472694.859444618,0.000000
1758472694.909600496,0.000000
1758472694.959693670,0.000000
1758472695.009845495,0.000000
1758472695.059519291,0.000000
1758472695.109641790,0.000000
1758472695.159923315,0.000000
1758472695.209759712,0.000000
1758472695.260148525,0.000000
1758472695.310344934,0.000000
1758472695.361198187,0.059000
1758472695.412723780,-0.065000
1758472695.461035490,0.042000
1758472695.510245562,0.032000
1758472695.562639713,0.048000
1758472695.610975981,-0.048000
1758472695.663711786,0.004000
1758472695.711679935,0.047000
1758472695.762094736,-0.117000
1758472695.811276913,0.062000
1758472695.863874197,0.042000
1758472695.912946224,-0.059000
1758472695.961472988,0.042000
1758472696.011058092,0.012000
1758472696.061743259,-0.120000
1758472696.111336470,-0.044000
1758472696.164013386,-0.050000
1758472696.212247610,-0.036000
1758472696.263520718,-0.096000
1758472696.311340809,0.019000
1758472696.363539934,-0.099000
1758472696.411833525,-0.109000
1758472696.463992119,-0.057000
1758472696.511753559,0.012000
1758472696.564022064,0.032000
1758472696.611265898,0.017000
1758472696.665342093,0.006000
1758472696.712449789,0.007000
1758472696.764750957,-0.105000
1758472696.812592745,-0.047000
1758472696.864867926,-0.061000
1758472696.911947966,-0.131000
1758472696.964171171,-0.016000
1758472697.012139320,-0.030000
1758472697.064022303,-0.026000
1758472697.111603498,-0.112000
1758472697.164750814,0.038000
1758472697.212129593,-0.047000
1758472697.264513493,-0.099000
1758472697.312858343,-0.084000
1758472697.363418818,-0.089000
1758472697.412334681,-0.132000
1758472697.465363979,-0.116000
1758472697.512733459,-0.059000
1758472697.565691471,-0.025000
1758472697.612715244,-0.204000
1758472697.665740728,-0.019000
1758472697.712622166,-0.006000
1758472697.765263796,0.048000
1758472697.813391924,-0.048000
1758472697.863031149,-0.021000
1758472697.912372828,-0.023000
1758472697.965530157,-0.083000
1758472698.013418198,0.026000
1758472698.066042900,-0.112000
1758472698.114300013,-0.021000
1758472698.165954113,0.032000
1758472698.213406801,0.023000
1758472698.265994310,0.025000
1758472698.313508511,-0.120000
1758472698.366143465,0.024000
1758472698.413762569,-0.166000
1758472698.465141773,-0.004000
1758472698.513530970,-0.102000
1758472698.566303253,-0.004000
1758472698.613052845,0.007000
1758472698.666310072,-0.011000
1758472698.713414669,-0.013000
1758472698.766025066,-0.029000
1758472698.814249754,-0.022000
1758472698.866417646,-0.009000
1758472698.913574219,-0.064000
1758472698.966714859,-0.113000
1758472699.013636827,-0.050000
1758472699.066593885,-0.112000
1758472699.114178419,-0.049000
1758472699.167385578,-0.033000
1758472699.214754343,0.000000
1758472699.267461538,0.024000
1758472699.313845396,-0.121000
1758472699.367539167,0.001000
1758472699.414850473,-0.084000
1758472699.467191219,0.022000
1758472699.514113188,-0.041000
