ros_time_s,Vel_Des
1758472747.331930637,"2.83,0.67"
1758472747.431664228,"2.83,0.67"
1758472747.531756878,"2.83,0.67"
1758472747.629815102,"2.83,0.67"
1758472747.729749680,"2.83,0.67"
1758472747.831521749,"2.83,0.67"
1758472747.928039312,"2.83,0.67"
1758472748.030107975,"2.83,0.67"
1758472748.130902290,"2.83,0.67"
1758472748.232263327,"2.83,0.67"
1758472748.330299854,"2.83,0.67"
1758472748.430514336,"2.83,0.67"
1758472748.530043840,"2.83,0.67"
1758472748.630703926,"2.83,0.67"
1758472748.731621265,"2.83,0.67"
1758472748.831561804,"2.83,0.67"
1758472748.930574417,"2.83,0.67"
1758472749.030124903,"2.83,0.67"
1758472749.131052494,"2.83,0.67"
1758472749.231824875,"2.83,0.67"
1758472749.330296516,"2.83,0.67"
1758472749.430864096,"2.83,0.67"
1758472749.530173540,"2.83,0.67"
1758472749.630170584,"2.83,0.67"
1758472749.730831385,"2.83,0.67"
1758472749.830505371,"2.83,0.67"
1758472750.029704809,"2.83,0.67"
1758472750.131309271,"2.83,0.67"
1758472750.230581522,"2.83,0.67"
1758472750.331431866,"2.83,0.67"
1758472750.428760767,"2.83,0.67"
1758472750.529118299,"2.83,0.67"
1758472750.629061460,"2.83,0.67"
1758472750.734349966,"2.83,0.67"
1758472750.831252575,"2.83,0.67"
1758472750.930291414,"2.83,0.67"
1758472751.028710127,"2.83,0.67"
1758472751.129660368,"2.83,0.67"
1758472751.230331182,"2.83,0.67"
1758472751.329945326,"2.83,0.67"
1758472751.430117846,"2.83,0.67"
1758472751.529709101,"2.83,0.67"
1758472751.629047632,"2.83,0.67"
1758472751.730763435,"2.83,0.67"
1758472751.830011129,"2.83,0.67"
1758472751.931407928,"2.83,0.67"
1758472752.028687954,"2.83,0.67"
1758472752.128514290,"2.83,0.67"
1758472752.230868340,"2.83,0.67"
1758472752.329584122,"2.83,0.67"
1758472752.431145430,"2.83,0.67"
1758472752.531150818,"2.83,0.67"
1758472752.629138231,"2.83,0.67"
1758472752.730501413,"2.83,0.67"
1758472752.829031467,"2.83,0.67"
1758472752.931499243,"2.83,0.67"
1758472753.028799772,"2.83,0.67"
1758472753.129685879,"2.83,0.67"
1758472753.229592085,"2.83,0.67"
1758472753.329146147,"2.83,0.67"
1758472753.430238962,"2.83,0.67"
1758472753.529226303,"2.83,0.67"
1758472753.629568577,"2.83,0.67"
1758472753.730581999,"2.83,0.67"
1758472753.829959869,"2.83,0.67"
1758472753.930458069,"2.83,0.67"
1758472754.029950142,"2.83,0.67"
1758472754.131440163,"2.83,0.67"
1758472754.230439901,"2.83,0.67"
1758472754.329218626,"2.83,0.67"
1758472754.429866314,"2.83,0.67"
1758472754.529248714,"2.83,0.67"
1758472754.628796816,"2.83,0.67"
1758472754.729499340,"2.83,0.67"
1758472754.833467245,"2.83,0.67"
1758472754.929373264,"2.83,0.67"
1758472755.031277418,"2.83,0.67"
1758472755.131492138,"2.83,0.67"
1758472755.230900764,"2.83,0.67"
1758472755.331001282,"2.83,0.67"
1758472755.429441690,"2.83,0.67"
1758472755.531595945,"2.83,0.67"
1758472755.628928423,"2.83,0.67"
1758472755.728061676,"2.83,0.67"
1758472755.830020428,"2.83,0.67"
1758472755.930527687,"2.83,0.67"
1758472756.030556917,"2.83,0.67"
1758472756.128809214,"2.83,0.67"
1758472756.231122017,"2.83,0.67"
1758472756.331758499,"2.83,0.67"
1758472756.429913998,"2.83,0.67"
1758472756.530120134,"2.83,0.67"
1758472756.629608631,"2.83,0.67"
1758472756.731110096,"2.83,0.67"
