ros_time_s,Error_Distancia
1758472752.927886009,-0.045644
1758472753.024581909,-0.070424
1758472753.125950575,-0.081099
1758472753.224654913,-0.074134
1758472753.324829102,-0.058313
1758472753.426455975,-0.073630
1758472753.524591208,-0.064702
1758472753.625790834,-0.077132
1758472753.725768566,-0.088916
1758472753.824377537,-0.078593
1758472753.926226139,-0.069039
1758472754.024400711,-0.097531
1758472754.127741098,-0.108347
1758472754.225013256,-0.090272
1758472754.324007750,-0.070491
1758472754.425485849,-0.088883
1758472754.523947716,-0.085501
1758472754.623651028,-0.080193
1758472754.725197554,-0.050980
1758472754.824624538,-0.063917
1758472754.923552275,-0.122285
1758472755.025629997,-0.093326
1758472755.127219915,-0.086365
1758472755.225465059,-0.071369
1758472755.325890779,-0.131054
1758472755.424239874,-0.072315
1758472755.527737617,-0.112833
1758472755.623446465,-0.092583
1758472755.723055601,-0.090022
1758472755.824829102,-0.111663
1758472755.925219297,-0.145052
1758472756.025266409,-0.104517
1758472756.123136997,-0.095826
1758472756.225625515,-0.082144
1758472756.323905706,-0.102579
1758472756.424302101,-0.107085
1758472756.524851084,-0.079883
1758472756.624250650,-0.135717
1758472756.725718260,-0.058352
1758472756.822787046,-0.063730
1758472756.922940493,-0.055154
1758472757.024558306,-0.135455
1758472757.122964144,-0.265155
1758472757.222613335,-0.260417
1758472757.324413776,-0.153504
1758472757.425566912,-0.236619
1758472757.524517536,-0.269703
1758472757.722336531,-0.216389
1758472757.822161913,-0.252604
1758472757.923619747,-0.118584
1758472758.023291826,-0.121863
1758472758.122354031,-0.265899
1758472758.222356796,-0.255211
1758472758.320879698,-0.190663
1758472758.424985647,-0.138256
1758472758.522819042,-0.151834
1758472758.623745680,-0.150687
1758472758.722557783,-0.176822
1758472758.823184490,-0.143339
1758472758.922027588,-0.146499
1758472759.022988558,-0.148343
1758472759.122199059,-0.160079
1758472759.221704006,-0.116814
1758472759.321807861,-0.136112
1758472759.424713135,-0.156618
1758472759.525215626,-0.050397
1758472759.621928215,-0.143145
1758472759.722311258,-0.233194
1758472759.822872400,-0.031208
1758472759.921834230,-0.135101
1758472760.025840521,-0.043891
1758472760.123554707,-0.011416
1758472760.227027178,-0.007182
1758472760.321780443,0.032888
1758472760.423696995,0.124323
1758472760.520881176,0.064639
1758472760.622896433,-0.048208
1758472760.720093250,-0.065325
1758472760.823457241,-0.108264
1758472760.921444416,-0.182516
1758472761.028892994,0.005501
1758472761.121512413,0.039632
1758472761.221642733,-0.051219
1758472761.319684982,-0.165247
1758472761.422112465,-0.055049
1758472761.521574259,-0.146516
1758472761.620409489,-0.072986
1758472761.723322392,-0.006441
1758472761.823197842,0.023017
1758472761.929060936,0.035449
1758472762.019723177,0.042665
1758472762.121203661,0.083041
1758472762.220325470,0.053038
1758472762.323962450,-0.010005
1758472762.425828457,-0.044025
1758472762.521198750,-0.062690
1758472762.627942801,0.001822
1758472762.719794512,-0.155911
1758472762.824349165,-0.185427
1758472762.922105789,-0.169389
1758472763.022126436,-0.173862
1758472763.122643948,-0.166589
1758472763.220821142,-0.195216
1758472763.324163675,-0.198096
1758472763.423399448,-0.187201
1758472763.522377968,-0.180920
1758472763.622236252,-0.180648
1758472763.723704338,-0.184489
1758472763.824305773,-0.193229
1758472763.921305656,-0.216153
1758472764.021411657,-0.201100
1758472764.123951197,-0.190253
1758472764.220601320,-0.180250
1758472764.322748899,-0.214877
1758472764.421181917,-0.205129
1758472764.521331549,-0.206161
1758472764.621182919,-0.205656
1758472764.723187208,-0.207252
1758472764.823778391,-0.213584
1758472764.921649218,-0.188172
1758472765.021757126,-0.181140
1758472765.121572256,-0.198369
1758472765.225783825,-0.202569
1758472765.322246552,-0.191615
1758472765.422345877,-0.176521
1758472765.524237871,-0.208800
1758472765.622887135,-0.212438
1758472765.725868940,-0.206327
1758472765.823386431,-0.210482
1758472765.921902180,-0.168066
1758472766.021912813,-0.208463
1758472766.122966766,-0.205235
1758472766.226437330,-0.220347
1758472766.324004889,-0.204532
1758472766.423908234,-0.206354
1758472766.523093939,-0.215103
1758472766.623466969,-0.236450
1758472766.725589275,-0.216071
1758472766.822938204,-0.192430
1758472766.923327208,-0.196598
1758472767.026428699,-0.218239
1758472767.123669147,-0.217149
1758472767.225167990,-0.219011
1758472767.324469090,-0.214731
1758472767.423824787,-0.207585
1758472767.522904396,-0.204760
1758472767.623322487,-0.222809
1758472767.724322081,-0.222835
1758472767.826150894,-0.199320
1758472767.923386574,-0.240089
1758472768.024614096,-0.229718
1758472768.124851227,-0.164305
1758472768.223167658,-0.264627
1758472768.323543310,-0.246433
1758472768.423148870,-0.262841
1758472768.524175644,-0.202120
1758472768.726101398,-0.335973
1758472768.923847914,-0.294578
1758472769.026107073,-0.289880
1758472769.124501705,-0.303117
1758472769.225180626,-0.240607
1758472769.324780941,-0.242600
1758472769.423589468,-0.271178
1758472769.524048328,-0.305343
