ros_time_s,Lidar_Left
1757191622.787627935,0.851080
1757191622.888328552,0.868959
1757191622.988381147,0.871290
1757191623.088037014,0.856023
1757191623.187242508,0.846911
1757191623.287690639,0.840854
1757191623.386926651,0.816560
1757191623.486363649,0.799386
1757191623.586840153,0.799118
1757191623.688491106,0.802948
1757191623.788137436,0.787931
1757191623.887234449,0.733595
1757191623.987013102,0.703642
1757191624.088121891,0.708894
1757191624.188344479,0.710197
1757191624.286925554,0.710637
1757191624.386967659,0.710758
1757191624.487695217,0.703433
1757191624.588317871,0.704808
1757191624.687793493,0.707249
1757191624.787846327,0.705559
1757191624.886997461,0.706084
1757191624.987010479,0.702899
1757191625.088353634,0.712032
1757191625.188561440,0.711788
1757191625.288422585,0.712392
1757191625.387379646,0.706035
1757191625.487661362,0.703745
1757191625.587644815,0.707927
1757191625.686942101,0.705452
1757191625.787808657,0.706388
1757191625.886368752,0.705205
1757191625.988356352,0.700492
1757191626.086759329,0.707255
1757191626.187036753,0.709538
1757191626.286670685,0.785947
1757191626.386714697,0.823508
1757191626.487698078,0.857536
1757191626.586360693,0.880627
1757191626.687576294,0.849024
1757191626.787154913,0.905791
1757191626.886747122,0.942024
1757191626.986960411,0.963526
1757191627.086872339,0.846722
1757191627.186840296,0.777964
1757191627.288140059,0.806349
1757191627.386817932,0.875065
1757191627.487527609,0.817807
1757191627.587633848,0.789480
1757191627.686152697,0.715511
1757191627.786926270,0.753980
1757191627.886012316,0.848064
1757191627.987653971,0.903253
1757191628.086298704,0.924770
1757191628.186625242,0.886377
1757191628.287254333,0.952264
1757191628.388026476,0.857529
1757191628.487509489,0.829804
1757191628.587953329,0.856946
1757191628.686873674,0.851626
1757191628.787556648,0.871462
1757191628.885022640,0.850148
1757191628.986926079,0.864632
1757191629.086310863,0.852190
1757191629.187719822,0.909425
1757191629.286881685,0.918610
1757191629.386759996,0.866289
1757191629.486923933,0.841735
1757191629.586810350,0.767830
1757191629.686901569,0.793382
1757191629.786381006,0.726069
1757191629.886311531,0.713408
1757191629.988296509,0.695881
1757191630.086780071,0.705266
1757191630.188050508,0.729611
1757191630.286850929,0.710746
1757191630.386323452,0.694454
1757191630.487487793,0.725503
1757191630.588045835,0.725512
1757191630.688019037,0.698036
1757191630.788054228,0.709125
1757191630.885824203,0.711602
1757191630.986496687,0.742582
1757191631.087096930,0.737293
1757191631.188136339,0.756099
1757191631.286923885,0.747159
1757191631.386569977,0.734679
1757191631.487113237,0.676643
1757191631.588017464,0.576502
1757191631.687948227,0.598528
1757191631.787119865,1.076776
1757191631.887103081,1.273460
1757191631.987029314,1.459193
1757191632.087145329,1.410901
1757191632.186782360,1.314229
1757191632.286364317,1.377721
1757191632.382995367,1.298051
1757191632.486900330,1.429377
1757191632.586363316,1.457088
1757191632.686648369,1.150318
1757191632.786599874,1.173228
1757191632.886775970,0.833484
1757191632.987130165,0.779054
1757191633.088113308,0.765315
1757191633.186960459,0.770601
1757191633.286934376,0.786490
1757191633.386813402,0.799222
1757191633.486891747,0.796743
1757191633.586978197,0.795405
1757191633.686954260,0.806404
1757191633.787005424,0.761627
1757191633.884942532,0.731228
1757191633.986850262,0.713677
1757191634.087078094,0.707157
1757191634.188444614,0.692367
1757191634.287483215,0.689017
1757191634.387389421,0.681461
1757191634.488423347,0.694016
1757191634.586960077,0.691643
1757191634.686787128,0.681872
1757191634.787544489,0.678050
1757191634.886352539,0.664275
1757191634.987900972,0.636907
1757191635.088518620,0.619452
1757191635.188406944,0.607921
1757191635.288503647,0.605079
1757191635.387845039,0.605192
1757191635.488265753,0.605266
1757191635.586803436,0.607206
1757191635.687155724,0.605257
1757191635.787937641,0.605357
1757191635.886809587,0.601184
1757191635.987965107,0.596731
1757191636.088314533,0.596157
1757191636.187259197,0.589558
1757191636.286956787,0.583108
1757191636.386265039,0.586283
1757191636.486949682,0.582476
1757191636.587221146,0.579167
1757191636.687014580,0.569798
1757191636.786314249,0.571138
1757191636.886288404,0.572448
1757191636.988273621,0.571664
1757191637.088289261,0.567745
1757191637.186859608,0.575966
1757191637.287507057,0.573238
1757191637.387162924,0.567970
1757191637.486961365,0.570565
1757191637.587542772,0.570549
1757191637.686763048,0.569868
1757191637.788503408,0.569148
1757191637.886317492,0.564651
1757191637.988156080,0.564611
1757191638.087524652,0.572477
1757191638.188143015,0.564492
1757191638.286310434,0.565149
1757191638.386922121,0.576195
1757191638.487062454,0.572599
1757191638.587036848,0.564810
1757191638.689033508,0.570109
1757191638.787042141,0.570462
1757191638.885409832,0.569446
1757191638.988572598,0.564979
1757191639.088354111,0.559905
1757191639.187975168,0.565952
