ros_time_s,Imu_Error_yaw
1757190491.018968105,0.005585
1757190491.119225025,0.004363
1757190491.218933344,0.003316
1757190491.319075346,0.002269
1757190491.419329643,0.000000
1757190491.518743515,-0.002094
1757190491.617750883,-0.002094
1757190491.718650818,-0.004363
1757190491.819474697,-0.005410
1757190491.916645527,-0.006458
1757190492.018587828,-0.009774
1757190492.118756056,-0.009774
1757190492.220038414,-0.011868
1757190492.318592072,-0.013090
1757190492.417273760,-0.014137
1757190492.517733335,-0.016406
1757190492.618603945,-0.017453
1757190492.713308334,-0.018500
1757190492.817878962,-0.018500
1757190492.918321371,-0.020595
1757190493.017556906,-0.021817
1757190493.117407799,-0.022864
1757190493.219423532,-0.022864
1757190493.318269968,-0.022864
1757190493.418626785,-0.022864
1757190493.518898010,-0.021817
1757190493.618458271,-0.022864
1757190493.716594458,-0.021817
1757190493.819140911,-0.020595
1757190493.916910648,-0.021817
1757190494.018394947,-0.020595
1757190494.118602276,-0.020595
1757190494.215442419,-0.019548
1757190494.318722963,-0.018500
1757190494.417963028,-0.018500
1757190494.519701958,-0.017453
1757190494.618099928,-0.016406
1757190494.718007326,-0.015184
1757190494.818046808,-0.013090
1757190494.919027090,-0.013090
1757190495.017786980,-0.009774
1757190495.117528439,-0.009774
1757190495.217158079,-0.008727
1757190495.317020178,-0.004363
1757190495.417764664,-0.005410
1757190495.518805027,-0.004363
1757190495.616971731,-0.002094
1757190495.718224525,-0.002094
1757190495.817839622,0.001222
1757190495.918004513,0.001222
1757190496.018651485,0.002269
1757190496.120974302,0.004363
1757190496.218390703,0.005585
1757190496.317669153,0.006632
1757190496.415835381,0.007679
1757190496.516848326,0.009949
1757190496.618840933,0.010996
1757190496.717348576,0.012043
1757190496.818088531,0.014312
1757190496.918232679,0.014312
1757190497.017488241,0.017453
1757190497.117436171,0.017453
1757190497.217380047,0.018675
1757190497.317752838,0.021817
1757190497.417723656,0.021817
1757190497.516687155,0.023038
1757190497.616585255,0.025133
1757190497.716953039,0.025133
1757190497.819021463,0.026180
1757190497.918765783,0.026180
1757190498.018057108,0.027402
1757190498.117746353,0.030543
1757190498.218572855,0.030543
1757190498.318706989,0.030543
1757190498.416538000,0.030543
1757190498.518292189,0.031765
1757190498.618394375,0.030543
1757190498.715139866,0.029496
1757190498.816412687,0.027402
1757190498.916911364,0.027402
1757190499.018872976,0.028449
1757190499.118248224,0.028449
1757190499.217379332,0.027402
1757190499.317713976,0.026180
1757190499.420308828,0.026180
1757190499.520454884,0.026180
1757190499.616355419,0.025133
1757190499.715021133,0.023038
1757190499.818323374,0.023038
1757190499.920012712,0.021817
1757190500.017828941,0.021817
1757190500.116453171,0.019722
1757190500.216032267,0.018675
1757190500.319373608,0.018675
1757190500.418110132,0.017453
1757190500.517792940,0.017453
1757190500.618576050,0.016406
1757190500.714647293,0.014312
1757190500.815850019,0.014312
1757190500.917577982,0.012043
1757190501.015119553,0.010996
1757190501.119884014,0.008727
1757190501.215776205,0.006632
1757190501.318259716,0.004363
1757190501.417078018,0.004363
1757190501.518274546,0.001222
1757190501.616608143,-0.003316
1757190501.718274355,-0.004363
1757190501.815835238,-0.007505
1757190501.917500734,-0.009774
1757190502.018619537,-0.013090
1757190502.115536928,-0.016406
1757190502.216691971,-0.018500
1757190502.317208290,-0.021817
1757190502.415814161,-0.023911
1757190502.518534422,-0.022864
1757190502.617866993,-0.026180
1757190502.717333555,-0.028274
1757190502.815912962,-0.029321
1757190502.915716171,-0.030543
1757190503.016932964,-0.030543
1757190503.116283178,-0.031590
1757190503.216425419,-0.031590
1757190503.316054106,-0.031590
1757190503.417401314,-0.032638
1757190503.520133018,-0.034907
1757190503.617112875,-0.033685
1757190503.716809750,-0.033685
1757190503.815526247,-0.034907
1757190503.916002750,-0.033685
1757190504.017622948,-0.034907
1757190504.117708206,-0.032638
1757190504.218236446,-0.032638
1757190504.317056179,-0.032638
1757190504.415347338,-0.030543
1757190504.515834570,-0.029321
1757190504.615436554,-0.028274
1757190504.714096308,-0.027227
1757190504.815347910,-0.026180
1757190504.916241169,-0.024958
1757190505.014096022,-0.022864
1757190505.116068125,-0.018500
1757190505.217702866,-0.019548
1757190505.318349361,-0.016406
1757190505.417212009,-0.013090
1757190505.518240452,-0.010821
1757190505.616645336,-0.008727
1757190505.715614319,-0.006458
1757190505.815750122,-0.003316
1757190505.915932655,-0.002094
1757190506.015296698,0.001222
1757190506.117003202,0.004363
1757190506.215322971,0.009949
1757190506.314779758,0.010996
1757190506.418061495,0.014312
1757190506.515823126,0.016406
1757190506.615869522,0.018675
1757190506.715918303,0.021817
1757190506.815289259,0.024086
1757190506.916593075,0.026180
1757190507.016850471,0.027402
1757190507.115410328,0.029496
1757190507.216907024,0.029496
1757190507.315840721,0.031765
1757190507.414750576,0.033859
1757190507.516348362,0.034907
1757190507.616011381,0.036128
1757190507.715834618,0.036128
1757190507.815242529,0.038223
1757190507.915357351,0.040492
1757190508.015450001,0.041539
1757190508.115106821,0.042586
1757190508.215889692,0.044855
1757190508.315499783,0.045902
1757190508.415493011,0.046949
1757190508.515804768,0.046949
1757190508.614854574,0.046949
1757190508.714866400,0.047997
1757190508.813571692,0.046949
1757190508.915120602,0.049218
1757190509.015235186,0.049218
1757190509.114960194,0.049218
1757190509.215049982,0.049218
1757190509.314059258,0.050266
1757190509.416061163,0.050266
1757190509.515790224,0.050266
1757190509.614399910,0.050266
1757190509.715240955,0.050266
1757190509.814740896,0.050266
1757190509.914580822,0.049218
1757190510.013552427,0.047997
1757190510.113617420,0.046949
1757190510.214251757,0.045902
1757190510.313989639,0.043633
1757190510.415945768,0.041539
1757190510.513905525,0.039270
1757190510.613535643,0.033859
1757190510.713762522,0.032812
1757190510.814412832,0.030543
1757190510.915049553,0.027402
1757190511.016008854,0.024086
1757190511.114666939,0.018675
1757190511.214961052,0.013090
1757190511.314592838,0.008727
1757190511.415555477,0.005585
1757190511.514569759,0.001222
1757190511.615868330,-0.001047
1757190511.715247869,-0.004363
1757190511.813919306,-0.008727
1757190511.913750410,-0.010821
1757190512.013359308,-0.014137
1757190512.113440037,-0.016406
1757190512.213088751,-0.018500
1757190512.314440966,-0.020595
1757190512.414350271,-0.022864
1757190512.514267921,-0.023911
1757190512.613132477,-0.024958
1757190512.715401173,-0.023911
1757190512.814398527,-0.024958
1757190512.913922548,-0.026180
1757190513.014299631,-0.027227
1757190513.114644051,-0.027227
1757190513.213027477,-0.028274
1757190513.314574242,-0.028274
1757190513.413691759,-0.028274
1757190513.513492584,-0.029321
1757190513.613596439,-0.028274
1757190513.714892387,-0.027227
1757190513.813794136,-0.027227
1757190513.914424896,-0.026180
1757190514.014744997,-0.027227
1757190514.113571167,-0.024958
1757190514.214382887,-0.023911
1757190514.313575983,-0.022864
1757190514.413302183,-0.021817
1757190514.513064861,-0.019548
1757190514.614850044,-0.018500
1757190514.713324070,-0.017453
1757190514.814703465,-0.014137
1757190514.913113117,-0.011868
1757190515.013468504,-0.009774
1757190515.115491629,-0.007505
1757190515.213348389,-0.005410
1757190515.314954042,-0.003316
1757190515.413645267,0.000000
1757190515.513068199,0.003316
1757190515.614359617,0.007679
1757190515.714321136,0.010996
1757190515.813034058,0.016406
1757190515.913199902,0.019722
1757190516.013324499,0.028449
1757190516.113773823,0.030543
1757190516.213316679,0.036128
1757190516.313751459,0.040492
1757190516.414516211,0.044855
1757190516.514139414,0.047997
1757190516.613615990,0.052360
1757190516.713733435,0.055676
1757190516.813558340,0.058992
1757190516.914819241,0.060039
1757190517.015022278,0.063356
1757190517.113552094,0.065450
1757190517.213618994,0.068766
1757190517.314795732,0.069813
1757190517.415487528,0.072082
1757190517.514962435,0.072082
1757190517.614811420,0.073129
1757190517.714453697,0.074176
1757190517.813979626,0.074176
1757190517.915030956,0.075398
1757190518.014839411,0.075398
1757190518.114050388,0.074176
1757190518.214587212,0.074176
1757190518.313440561,0.074176
1757190518.413414955,0.073129
1757190518.515054703,0.072082
1757190518.614720106,0.069813
1757190518.714375734,0.069813
1757190518.815662384,0.067719
1757190518.914422750,0.063356
1757190519.014339447,0.061087
1757190519.115764380,0.058992
1757190519.214434862,0.054629
1757190519.317563534,0.052360
1757190519.413246632,0.047997
1757190519.515543461,0.039270
1757190519.615023136,0.032812
1757190519.715615034,0.024086
1757190519.815875053,0.015359
1757190519.915337324,0.006632
1757190520.015417099,-0.001047
1757190520.115751028,-0.010821
1757190520.215215445,-0.019548
1757190520.314207792,-0.029321
1757190520.414402246,-0.037001
1757190520.516154289,-0.043633
1757190520.615347385,-0.049044
1757190520.714541197,-0.056723
1757190520.815731764,-0.063181
1757190520.915675163,-0.068591
1757190521.015257597,-0.070860
1757190521.116266489,-0.074176
1757190521.215251446,-0.077318
1757190521.315217495,-0.077318
1757190521.417334080,-0.079587
1757190521.516254187,-0.081681
1757190521.618441105,-0.082903
1757190521.714665651,-0.082903
1757190521.817039728,-0.081681
1757190521.915650129,-0.081681
1757190522.015625477,-0.081681
1757190522.117401361,-0.078540
1757190522.215776682,-0.076271
1757190522.316524267,-0.076271
1757190522.413658857,-0.071908
1757190522.515691280,-0.071908
1757190522.614865303,-0.066497
1757190522.715146303,-0.065450
1757190522.817999840,-0.063181
1757190522.916983366,-0.056723
1757190523.017791510,-0.045728
1757190523.116302013,-0.041364
1757190523.215885401,-0.022864
1757190523.316497087,-0.015184
1757190523.415927887,0.001222
1757190523.516248941,0.013090
1757190523.615472555,0.019722
1757190523.716032267,0.038223
1757190523.817522764,0.042586
1757190523.914392948,0.064403
1757190524.015633821,0.069813
1757190524.115988493,0.079762
1757190524.217487335,0.097215
1757190524.317833900,0.109083
1757190524.413744211,0.116763
1757190524.514894247,0.126536
1757190524.615725756,0.137532
1757190524.715517282,0.150622
1757190524.815688610,0.160396
1757190524.914376497,0.173486
1757190525.017269611,0.182212
1757190525.117699623,0.177849
1757190525.216009378,0.151669
1757190525.317697763,0.150622
1757190525.415728569,0.150622
1757190525.515739679,0.154985
1757190525.617828846,0.153938
1757190525.716662169,0.157080
1757190525.816797018,0.159349
1757190525.917718887,0.158301
1757190526.017587185,0.158301
1757190526.118825912,0.159349
1757190526.216210127,0.157080
1757190526.317458391,0.157080
1757190526.416063070,0.154985
1757190526.518379450,0.150622
1757190526.618754864,0.145212
1757190526.716783047,0.134216
1757190526.816118717,0.125489
1757190526.916820765,0.116763
1757190527.017133713,0.106989
1757190527.118096352,0.098262
1757190527.216129541,0.088488
1757190527.317726612,0.079762
1757190527.418286085,0.072082
1757190527.517824411,0.062308
1757190527.617080212,0.052360
1757190527.718433380,0.043633
1757190527.816273212,0.037176
1757190527.919467926,0.029496
1757190528.019047260,0.020769
1757190528.117873669,0.010996
1757190528.216886997,0.003316
1757190528.318562269,-0.003316
1757190528.418972015,-0.010821
1757190528.518742085,-0.020595
1757190528.619126797,-0.028274
1757190528.714798450,-0.033685
1757190528.818469286,-0.039270
1757190528.917231083,-0.043633
1757190529.019663334,-0.045728
1757190529.118555069,-0.047997
1757190529.217392921,-0.050091
1757190529.317380190,-0.050091
1757190529.419106245,-0.051138
1757190529.515615702,-0.052360
1757190529.620308161,-0.052360
1757190529.719507694,-0.053407
1757190529.820904732,-0.054454
1757190529.920452356,-0.055501
1757190530.015858412,-0.055501
1757190530.117415905,-0.055501
1757190530.219156742,-0.056723
1757190530.317560911,-0.055501
1757190530.417451382,-0.054454
1757190530.514877558,-0.053407
1757190530.620555878,-0.052360
1757190530.718535185,-0.049044
1757190530.817455530,-0.047997
1757190530.917736292,-0.045728
1757190531.019773006,-0.042411
1757190531.123685598,-0.040317
1757190531.221627235,-0.035954
1757190531.320983410,-0.032638
1757190531.421100616,-0.022864
1757190531.514222622,-0.017453
1757190531.617318153,-0.014137
1757190531.721030474,-0.003316
1757190531.817348242,0.005585
1757190531.918223619,0.017453
1757190532.015382528,0.028449
1757190532.118693113,0.040492
1757190532.220960140,0.050266
1757190532.317912579,0.062308
1757190532.418351650,0.072082
1757190532.516412258,0.082903
1757190532.621540070,0.093899
1757190532.719832897,0.100356
1757190532.818523169,0.110305
1757190532.918141603,0.117810
1757190533.019142389,0.123395
1757190533.119908094,0.125489
1757190533.219939470,0.128805
1757190533.318982124,0.132122
1757190533.419505596,0.133169
1757190533.517242908,0.136485
1757190533.620823145,0.137532
1757190533.719354391,0.139626
1757190533.817958832,0.140848
1757190533.919490099,0.140848
1757190534.018423796,0.140848
1757190534.120887995,0.137532
1757190534.218263626,0.134216
1757190534.318367958,0.130900
1757190534.417991400,0.128805
1757190534.518538237,0.126536
1757190534.620422840,0.122173
1757190534.718939066,0.117810
1757190534.818967342,0.112399
1757190534.920053482,0.102625
1757190535.018779993,0.093899
1757190535.118030310,0.082903
1757190535.220430374,0.069813
1757190535.319575548,0.057945
1757190535.420315742,0.045902
1757190535.519240618,0.032812
1757190535.619516850,0.021817
1757190535.720558643,0.009949
1757190535.819224596,-0.002094
1757190535.920841694,-0.015184
1757190536.020673275,-0.030543
1757190536.124558449,-0.041364
1757190536.220772505,-0.052360
1757190536.318596125,-0.064228
1757190536.420380831,-0.076271
1757190536.520072937,-0.087266
1757190536.619849205,-0.100356
1757190536.720435143,-0.110130
1757190536.818716764,-0.120951
1757190536.918073416,-0.131947
1757190537.018933058,-0.141721
1757190537.120553970,-0.151669
1757190537.218861341,-0.158127
1757190537.318845749,-0.162490
1757190537.418956757,-0.165806
1757190537.518943071,-0.167901
1757190537.615149021,-0.170170
1757190537.720536470,-0.170170
1757190537.820557356,-0.169122
1757190537.918779612,-0.169122
1757190538.021288872,-0.167901
1757190538.116037130,-0.163537
1757190538.219102621,-0.160396
1757190538.318351984,-0.153763
1757190538.419998646,-0.145037
1757190538.520160437,-0.132994
1757190538.619610548,-0.120951
1757190538.720070362,-0.110130
1757190538.819477797,-0.095993
1757190538.919047832,-0.084997
1757190539.019782305,-0.074176
1757190539.120122910,-0.062134
1757190539.218712807,-0.049044
1757190539.319992542,-0.037001
1757190539.418927670,-0.026180
1757190539.518398762,-0.014137
1757190539.620072126,-0.004363
1757190539.717691183,0.007679
1757190539.817765951,0.019722
1757190539.918362617,0.031765
1757190540.018646002,0.042586
1757190540.118943691,0.053582
1757190540.219064236,0.064403
1757190540.319144487,0.074176
1757190540.417894363,0.087266
1757190540.518507719,0.097215
1757190540.619084358,0.108036
1757190540.714442968,0.119032
1757190540.819641352,0.127758
1757190540.918617487,0.138579
1757190541.015863180,0.149575
1757190541.119278669,0.158301
1757190541.219013214,0.168075
1757190541.318662167,0.176802
1757190541.418705940,0.185529
1757190541.516728640,0.182212
1757190541.618872166,0.167028
1757190541.719041109,0.159349
1757190541.818769693,0.160396
1757190541.918703556,0.161443
1757190542.015076876,0.162665
1757190542.120069265,0.162665
1757190542.218836308,0.163712
1757190542.319011688,0.162665
1757190542.418647289,0.162665
1757190542.517206430,0.161443
1757190542.619715929,0.159349
