ros_time_s,omega_1
1757190470.803975105,0.000000
1757190470.854130983,0.000000
1757190470.903661013,0.000000
1757190470.954674006,0.000000
1757190471.005480528,0.000000
1757190471.054582357,0.000000
1757190471.105365038,0.000000
1757190471.155535698,0.000000
1757190471.205295563,0.000000
1757190471.254839897,0.000000
1757190471.305560350,0.000000
1757190471.354829788,0.000000
1757190471.405593872,0.000000
1757190471.455474377,0.000000
1757190471.505047083,0.000000
1757190471.555222750,0.000000
1757190471.605098724,0.000000
1757190471.655206919,0.000000
1757190471.705138922,0.000000
1757190471.755482912,0.000000
1757190471.805117369,0.000000
1757190471.855323076,0.000000
1757190471.904944420,0.000000
1757190471.955360651,0.000000
1757190472.004851818,0.000000
1757190472.055885553,0.000000
1757190472.106602192,0.000000
1757190472.155800104,0.000000
1757190472.205610514,0.000000
1757190472.255799294,0.000000
1757190472.305698156,0.000000
1757190472.355942249,0.000000
1757190472.405645609,0.000000
1757190472.455848932,0.000000
1757190472.505856991,0.000000
1757190472.555987120,0.000000
1757190472.605933905,0.000000
1757190472.655930996,0.000000
1757190472.706070185,0.000000
1757190472.755983114,0.000000
1757190472.805803299,0.000000
1757190472.855921268,0.000000
1757190472.906314611,0.000000
1757190472.956467152,0.000000
1757190473.006041527,0.000000
1757190473.056346655,0.000000
1757190473.106292725,0.000000
1757190473.156505585,0.000000
1757190473.206256390,0.000000
1757190473.256632328,0.000000
1757190473.306497812,0.000000
1757190473.356424809,0.000000
1757190473.407874584,0.000000
1757190473.458029509,0.000000
1757190473.507995605,0.000000
1757190473.558187723,0.000000
1757190473.608481646,0.000000
1757190473.657516718,0.000000
1757190473.708418608,0.000000
1757190473.757604122,0.000000
1757190473.807651043,0.000000
1757190473.857801914,0.000000
1757190473.908035755,0.000000
1757190473.958519459,0.000000
1757190474.008378983,0.000000
1757190474.058243275,0.000000
1757190474.108139753,0.000000
1757190474.158119202,0.000000
1757190474.207939863,0.000000
1757190474.258030176,0.000000
1757190474.307893276,0.000000
1757190474.357929707,0.000000
1757190474.408311129,0.000000
1757190474.458340406,0.000000
1757190474.508351803,0.000000
1757190474.557602882,0.000000
1757190474.608343840,0.000000
1757190474.658408165,0.000000
1757190474.708367348,0.000000
1757190474.757576942,0.000000
1757190474.808399677,0.000000
1757190474.857602119,0.000000
1757190474.908245802,0.000000
1757190474.957630396,0.000000
1757190475.008024216,0.000000
1757190475.057793140,0.000000
1757190475.107750177,0.000000
1757190475.157906771,0.000000
1757190475.207638502,0.000000
1757190475.258053303,0.000000
1757190475.307661295,0.000000
1757190475.357984304,0.000000
1757190475.407976389,0.000000
1757190475.458369970,0.000000
1757190475.507939816,0.000000
1757190475.558246613,0.000000
1757190475.608128786,0.000000
1757190475.658246994,0.000000
1757190475.708040476,0.000000
1757190475.758442163,0.000000
1757190475.808447599,0.000000
1757190475.858581066,0.000000
1757190475.909371853,0.000000
1757190475.959383011,0.000000
1757190476.009282827,0.000000
1757190476.058556080,0.000000
1757190476.109462261,0.000000
1757190476.158796549,0.000000
1757190476.208579540,0.000000
1757190476.258617163,0.000000
1757190476.309488535,0.000000
1757190476.359267235,0.000000
1757190476.409811258,0.000000
1757190476.460041046,0.000000
1757190476.509894371,0.000000
1757190476.560137987,0.000000
1757190476.609881401,0.000000
1757190476.660108089,0.000000
1757190476.710473537,0.000000
1757190476.760229826,0.000000
1757190476.810305119,0.000000
1757190476.860023260,0.000000
1757190476.910588741,0.000000
1757190476.960554600,0.000000
1757190477.010494947,0.000000
1757190477.060718298,0.000000
1757190477.110223770,0.000000
1757190477.160879850,0.000000
1757190477.210550308,0.000000
1757190477.260797739,0.000000
1757190477.311326027,0.000000
1757190477.360542059,0.000000
1757190477.411279678,0.000000
1757190477.461157322,0.000000
1757190477.511196136,0.000000
1757190477.561647415,0.000000
1757190477.612123728,0.000000
1757190477.662248611,0.000000
1757190477.712005138,0.000000
1757190477.762195826,0.000000
1757190477.811253309,0.000000
1757190477.861418724,0.000000
1757190477.910994768,0.000000
1757190477.961054802,0.000000
1757190478.012198687,0.000000
1757190478.062212706,0.000000
1757190478.111930609,0.000000
1757190478.162383556,0.000000
1757190478.212164879,0.000000
1757190478.262087345,0.000000
1757190478.313861609,0.000000
1757190478.360551834,0.000000
1757190478.411112785,0.000000
1757190478.460350990,0.000000
1757190478.511210203,0.000000
1757190478.561668873,0.000000
1757190478.611750603,0.000000
1757190478.660636902,0.000000
1757190478.711611986,0.000000
1757190478.761838913,0.000000
1757190478.811480761,0.000000
1757190478.861883402,0.000000
1757190478.912363529,0.000000
1757190478.961214066,0.000000
1757190479.012161732,0.000000
1757190479.062678576,0.000000
1757190479.112427235,0.000000
1757190479.162288666,0.000000
1757190479.212409973,0.000000
1757190479.262590885,0.000000
1757190479.312994957,0.000000
1757190479.362459660,0.000000
1757190479.413372517,0.000000
1757190479.463243961,0.000000
1757190479.513735056,0.000000
1757190479.563609123,0.000000
1757190479.613132477,0.000000
1757190479.663261652,0.000000
1757190479.713072538,0.000000
1757190479.763126373,0.000000
1757190479.812106848,0.000000
