ros_time_s,omega_2
1757190470.805598497,0.000000
1757190470.855524778,0.000000
1757190470.905094624,0.000000
1757190470.956073761,0.000000
1757190471.006880760,0.000000
1757190471.055992365,0.000000
1757190471.106784582,0.000000
1757190471.156954527,0.000000
1757190471.206705570,0.000000
1757190471.256366014,0.000000
1757190471.307073593,0.000000
1757190471.356345654,0.000000
1757190471.407054663,0.000000
1757190471.456956148,0.000000
1757190471.506532669,0.000000
1757190471.556663752,0.000000
1757190471.606667280,0.000000
1757190471.656668425,0.000000
1757190471.706599951,0.000000
1757190471.756936550,0.000000
1757190471.806587219,0.000000
1757190471.856840849,0.000000
1757190471.906503201,0.000000
1757190471.957090855,0.000000
1757190472.006618738,0.000000
1757190472.057544470,0.000000
1757190472.108525276,0.000000
1757190472.157597542,0.000000
1757190472.207227468,0.000000
1757190472.257291555,0.000000
1757190472.307230234,0.000000
1757190472.357541323,0.000000
1757190472.407283545,0.000000
1757190472.457270622,0.000000
1757190472.507393837,0.000000
1757190472.557471514,0.000000
1757190472.607548714,0.000000
1757190472.657533646,0.000000
1757190472.707879305,0.000000
1757190472.757682085,0.000000
1757190472.807612419,0.000000
1757190472.857701063,0.000000
1757190472.908205986,0.000000
1757190472.958281994,0.000000
1757190473.007611752,0.000000
1757190473.057927370,0.000000
1757190473.107850790,0.000000
1757190473.158053637,0.000000
1757190473.207767010,0.000000
1757190473.258399963,0.000000
1757190473.308532000,0.000000
1757190473.357869864,0.000000
1757190473.411140442,0.000000
1757190473.461301088,0.000000
1757190473.511725664,0.000000
1757190473.561468840,0.000000
1757190473.612243891,0.000000
1757190473.660739183,0.000000
1757190473.711648464,0.000000
1757190473.760835648,0.000000
1757190473.811385393,0.000000
1757190473.861135960,0.000000
1757190473.910881042,0.000000
1757190473.961751699,0.000000
1757190474.009764671,0.000000
1757190474.059714794,0.000000
1757190474.109678507,0.000000
1757190474.159630775,0.000000
1757190474.209583044,0.000000
1757190474.259550095,0.000000
1757190474.309433699,0.000000
1757190474.359648228,0.000000
1757190474.409762144,0.000000
1757190474.459728956,0.000000
1757190474.509924650,0.000000
1757190474.559048653,0.000000
1757190474.609782696,0.000000
1757190474.659823895,0.000000
1757190474.709790707,0.000000
1757190474.759016275,0.000000
1757190474.809841633,0.000000
1757190474.859023809,0.000000
1757190474.909903526,0.000000
1757190474.959091663,0.000000
1757190475.009956837,0.000000
1757190475.059362650,0.000000
1757190475.109334230,0.000000
1757190475.159450293,0.000000
1757190475.209109545,0.000000
1757190475.259550810,0.000000
1757190475.309136391,0.000000
1757190475.359370232,0.000000
1757190475.409541845,0.000000
1757190475.459928036,0.000000
1757190475.509537220,0.000000
1757190475.559734583,0.000000
1757190475.609662294,0.000000
1757190475.659665585,0.000000
1757190475.709721088,0.000000
1757190475.759931564,0.000000
1757190475.809962034,0.000000
1757190475.860049725,0.000000
1757190475.910907030,0.000000
1757190475.960905075,0.000000
1757190476.010751963,0.000000
1757190476.060051918,0.000000
1757190476.110969067,0.000000
1757190476.160283327,0.000000
1757190476.210153818,0.000000
1757190476.260120392,0.000000
1757190476.310922384,0.000000
1757190476.360628843,0.000000
1757190476.413101673,0.000000
1757190476.463513851,0.000000
1757190476.513323784,0.000000
1757190476.563395023,0.000000
1757190476.613121510,0.000000
1757190476.663393974,0.000000
1757190476.714464188,0.000000
1757190476.763472557,0.000000
1757190476.813738823,0.000000
1757190476.863286495,0.000000
1757190476.913581848,0.000000
1757190476.963583469,0.000000
1757190477.013710022,0.000000
1757190477.063982010,0.000000
1757190477.113451719,0.000000
1757190477.164653063,0.000000
1757190477.214227915,0.000000
1757190477.264569521,0.000000
1757190477.314561844,0.000000
1757190477.363929510,0.000000
1757190477.415053606,0.000000
1757190477.464412689,0.000000
1757190477.514417648,0.000000
1757190477.565580130,0.000000
1757190477.614783049,0.000000
1757190477.665495634,0.000000
1757190477.715713978,0.000000
1757190477.765445709,0.000000
1757190477.812806845,0.000000
1757190477.862997532,0.000000
1757190477.912574530,0.000000
1757190477.962642908,0.000000
1757190478.016022682,0.000000
1757190478.065613985,0.000000
1757190478.115192652,0.000000
1757190478.166136026,0.000000
1757190478.214639902,0.000000
1757190478.265344858,0.000000
1757190478.317001581,0.000000
1757190478.362055779,0.000000
1757190478.412537575,0.000000
1757190478.461820364,0.000000
1757190478.512603998,0.000000
1757190478.564915419,0.000000
1757190478.615253925,0.000000
1757190478.663130283,0.000000
1757190478.715140581,0.000000
1757190478.764594078,0.000000
1757190478.814887524,0.000000
1757190478.864748240,0.000000
1757190478.915729523,0.000000
1757190478.964080095,0.000000
1757190479.015115738,0.000000
1757190479.065556526,0.000000
1757190479.115782976,0.000000
1757190479.165292740,0.000000
1757190479.215694904,0.000000
1757190479.265875101,0.000000
1757190479.315609455,0.000000
1757190479.365736723,0.000000
1757190479.416513205,0.000000
1757190479.466488600,0.000000
1757190479.517596006,0.000000
1757190479.567770958,0.000000
1757190479.616665125,0.000000
1757190479.666861057,0.000000
1757190479.716302633,0.000000
1757190479.766731501,0.000000
1757190479.813721657,0.000000
1757190479.863585949,0.000000
1757190479.913512230,0.000000
1757190479.963364601,0.000000
1757190480.013612747,0.000000
1757190480.063391685,0.000000
1757190480.113722324,0.000000
1757190480.163551331,0.000000
1757190480.213848829,0.000000
1757190480.263515472,0.000000
1757190480.313825846,0.000000
1757190480.363476038,0.000000
1757190480.413863897,0.000000
1757190480.463608742,0.000000
1757190480.513634443,0.000000
1757190480.563578129,0.000000
1757190480.613667727,0.000000
1757190480.663599253,0.000000
1757190480.713802576,0.000000
