ros_time_s,Vel_Des
1757190521.046391964,"1.92,1.64"
1757190521.145834923,"1.92,1.70"
1757190521.246857643,"1.93,1.74"
1757190521.349624395,"1.93,1.74"
1757190521.448550224,"1.93,1.80"
1757190521.546200275,"1.93,1.83"
1757190521.650474548,"1.93,1.91"
1757190521.746961832,"1.93,1.93"
1757190521.850337505,"1.88,1.93"
1757190521.945642710,"1.81,1.93"
1757190522.020452499,"1.81,1.93"
1757190522.148565292,"1.77,1.93"
1757190522.245006323,"1.72,1.92"
1757190522.345911264,"1.64,1.92"
1757190522.446066380,"1.58,1.93"
1757190522.547550440,"1.50,1.93"
1757190522.646292210,"1.34,1.93"
1757190522.744770050,"1.34,1.93"
1757190522.848261595,"1.19,1.93"
1757190522.945353508,"0.67,1.94"
1757190523.046787500,"0.67,1.95"
1757190523.144837141,"0.67,1.96"
1757190523.242309570,"0.68,2.00"
1757190523.344147921,"0.69,2.05"
1757190523.441709995,"0.69,2.06"
1757190523.541419268,"0.69,2.03"
1757190523.642431498,"0.69,2.10"
1757190523.743055105,"0.69,2.06"
1757190523.843652725,"0.69,2.08"
1757190523.940742970,"0.69,2.03"
1757190524.042111158,"0.69,2.07"
1757190524.143458843,"0.68,2.01"
1757190524.243098974,"0.68,2.01"
1757190524.346455097,"0.68,2.01"
1757190524.439274549,"0.68,2.00"
1757190524.543503284,"0.68,1.99"
1757190524.644016981,"0.67,1.94"
1757190524.745686293,"0.67,1.94"
1757190524.848731756,"1.28,1.93"
1757190524.944747210,"2.00,0.00"
1757190525.048957586,"2.00,0.00"
1757190525.147270679,"1.69,1.92"
1757190525.248266459,"1.61,1.93"
1757190525.347952127,"1.61,1.93"
1757190525.448244333,"1.63,1.93"
1757190525.548507452,"1.77,1.93"
1757190525.648572445,"1.86,1.93"
1757190525.749780893,"1.86,1.93"
1757190525.849835873,"1.93,1.89"
1757190525.949857473,"1.93,1.78"
1757190526.048017263,"1.93,1.75"
1757190526.148515224,"1.92,1.70"
1757190526.249327421,"1.93,1.51"
1757190526.322113991,"1.93,1.13"
1757190526.447678804,"1.93,1.09"
1757190526.548986912,"1.94,0.67"
1757190526.650051117,"1.94,0.67"
1757190526.747763872,"1.97,0.67"
1757190526.848781109,"1.96,0.67"
1757190526.948034763,"1.96,0.67"
1757190527.043754578,"1.99,0.68"
1757190527.144156218,"1.98,0.67"
1757190527.243985653,"1.97,0.67"
1757190527.345082521,"2.00,0.68"
1757190527.443995953,"1.97,0.67"
1757190527.546021938,"1.96,0.67"
1757190527.647021055,"1.96,0.67"
1757190527.746593237,"2.01,0.68"
1757190527.843153000,"2.00,0.68"
1757190527.944036245,"2.02,0.68"
1757190528.043758154,"2.00,0.68"
1757190528.145847797,"1.97,0.67"
1757190528.248752356,"1.95,0.67"
1757190528.347622395,"1.95,0.67"
1757190528.447530270,"1.94,0.67"
1757190528.548500299,"1.93,1.08"
1757190528.649260283,"1.93,1.01"
1757190528.747205019,"1.93,1.25"
1757190528.847976208,"1.93,1.27"
1757190528.948364496,"1.93,1.52"
1757190529.048390627,"1.93,1.48"
1757190529.147915363,"1.93,1.61"
1757190529.249351025,"1.92,1.69"
1757190529.348696232,"1.92,1.65"
1757190529.448427439,"1.92,1.70"
1757190529.545047760,"1.93,1.77"
1757190529.650107622,"1.93,1.78"
1757190529.751023531,"1.93,1.81"
1757190529.853873253,"1.93,1.90"
1757190529.951337576,"1.93,1.86"
1757190530.049047947,"1.93,1.93"
1757190530.151098013,"1.91,1.93"
1757190530.250867128,"1.83,1.93"
1757190530.349294186,"1.83,1.93"
1757190530.449963570,"1.74,1.93"
1757190530.546272278,"1.68,1.92"
1757190530.650496960,"1.71,1.92"
1757190530.749328852,"1.65,1.92"
1757190530.848483801,"1.64,1.92"
1757190530.950050831,"1.50,1.93"
1757190531.049627304,"1.50,1.93"
1757190531.150495768,"1.11,1.93"
1757190531.251022339,"0.95,1.93"
1757190531.349660397,"1.35,1.93"
1757190531.450260401,"0.88,1.93"
1757190531.545536995,"1.06,1.93"
1757190531.647837400,"0.67,1.93"
1757190531.747534513,"0.67,1.96"
1757190531.845745564,"0.67,1.95"
1757190531.947326899,"0.67,1.93"
1757190532.042615891,"0.67,1.94"
1757190532.148755550,"0.67,1.94"
1757190532.249226570,"0.67,1.94"
1757190532.352124691,"0.79,1.93"
1757190532.447156906,"0.67,1.93"
1757190532.547444582,"1.19,1.93"
1757190532.651626825,"0.81,1.93"
1757190532.750225067,"1.35,1.93"
1757190532.849871397,"1.39,1.93"
1757190532.949289322,"1.54,1.93"
1757190533.051205635,"1.48,1.93"
1757190533.150532007,"1.72,1.92"
1757190533.250881433,"1.75,1.93"
1757190533.351959467,"1.77,1.93"
1757190533.452381372,"1.81,1.93"
1757190533.549132109,"1.82,1.93"
1757190533.652794838,"1.88,1.93"
1757190533.753800154,"1.93,1.92"
1757190533.851024628,"1.93,1.86"
1757190533.949592590,"1.93,1.29"
1757190534.051392555,"1.92,1.72"
1757190534.151813269,"1.93,1.59"
1757190534.250807285,"1.93,1.41"
1757190534.350830317,"1.93,1.52"
1757190534.451374292,"1.93,1.42"
1757190534.552276373,"1.93,1.31"
1757190534.651155710,"1.93,1.07"
1757190534.750383377,"1.95,0.67"
1757190534.850100994,"1.96,0.67"
1757190534.951551914,"1.96,0.67"
1757190535.047646523,"1.97,0.67"
1757190535.147711754,"1.99,0.68"
1757190535.248466015,"2.05,0.69"
1757190535.346518517,"2.03,0.69"
1757190535.448775053,"2.08,0.69"
1757190535.547697783,"2.05,0.69"
1757190535.647953510,"2.07,0.69"
1757190535.747918844,"2.06,0.69"
1757190535.845879078,"2.24,0.67"
1757190535.950063467,"2.00,0.68"
1757190536.049577475,"1.97,0.67"
1757190536.149111271,"1.97,0.67"
1757190536.248385191,"1.99,0.68"
1757190536.347759962,"1.98,0.67"
1757190536.453271389,"1.96,0.67"
1757190536.548546076,"1.98,0.67"
1757190536.650620461,"1.95,0.67"
1757190536.753087997,"1.95,0.67"
1757190536.851465702,"1.94,0.67"
1757190536.952595711,"1.93,0.98"
1757190537.050299168,"1.93,1.21"
1757190537.152401209,"1.93,1.49"
1757190537.250779629,"1.93,1.59"
1757190537.352121592,"1.92,1.66"
1757190537.452960014,"1.93,1.74"
1757190537.552164078,"1.93,1.82"
1757190537.649602652,"1.93,1.91"
1757190537.753489733,"1.81,1.93"
1757190537.854861736,"1.73,1.93"
1757190537.951852322,"1.63,1.93"
1757190538.053032398,"1.46,1.93"
1757190538.149736404,"1.12,1.93"
1757190538.248022556,"0.67,1.95"
1757190538.349848509,"0.67,1.96"
1757190538.446853399,"0.68,2.02"
1757190538.546969414,"0.68,2.11"
1757190538.652320862,"0.68,2.18"
1757190538.747534275,"0.67,2.36"
1757190538.848241091,"0.67,2.74"
1757190538.947034836,"0.67,2.71"
1757190539.045338631,"0.67,2.83"
1757190539.148832321,"0.67,2.66"
1757190539.243524551,"0.67,2.83"
1757190539.345484495,"0.67,2.83"
1757190539.444693565,"0.67,2.83"
1757190539.544582129,"0.67,2.83"
1757190539.647735119,"0.67,2.83"
1757190539.745204449,"0.67,2.83"
1757190539.843390226,"0.67,2.83"
1757190539.950132132,"0.67,2.66"
1757190540.045121431,"0.67,2.48"
1757190540.148656607,"0.67,2.24"
1757190540.249374151,"0.67,2.21"
1757190540.347392321,"0.68,2.13"
1757190540.447707176,"0.69,2.10"
1757190540.547272921,"0.69,2.07"
1757190540.647844315,"0.69,2.07"
1757190540.744565725,"0.69,2.03"
1757190540.847629547,"0.68,1.98"
1757190540.947432518,"0.68,1.99"
1757190541.045690536,"0.67,1.95"
1757190541.149062395,"0.67,1.94"
1757190541.252092123,"1.00,1.93"
1757190541.350358963,"2.00,0.00"
1757190541.450530529,"2.00,0.00"
1757190541.549795628,"1.70,1.92"
1757190541.652017832,"1.75,1.93"
1757190541.753566504,"1.78,1.93"
1757190541.852561951,"1.85,1.93"
1757190541.953688383,"1.91,1.93"
1757190542.050060034,"1.93,1.91"
1757190542.155388355,"1.93,1.84"
1757190542.251076460,"1.93,1.78"
1757190542.351397514,"1.93,1.62"
1757190542.453433275,"1.93,1.49"
1757190542.547231197,"1.93,1.33"
1757190542.652493238,"1.93,1.12"
1757190542.752298355,"1.94,0.67"
1757190542.850976229,"1.96,0.67"
1757190542.946971655,"1.98,0.68"
1757190543.046932220,"2.02,0.68"
1757190543.148792744,"2.04,0.69"
1757190543.247372866,"2.08,0.69"
1757190543.347748518,"2.12,0.68"
1757190543.446866751,"2.10,0.69"
1757190543.548870564,"2.12,0.68"
1757190543.649042606,"2.10,0.69"
1757190543.748336315,"2.08,0.69"
1757190543.846632242,"2.08,0.69"
1757190543.946316957,"2.08,0.69"
1757190544.047919512,"2.08,0.69"
1757190544.149152756,"2.08,0.69"
1757190544.247132778,"2.14,0.68"
1757190544.346839666,"2.12,0.68"
1757190544.446394682,"2.12,0.68"
1757190544.550108194,"2.13,0.68"
1757190544.647819996,"2.13,0.68"
1757190544.746653080,"2.10,0.69"
1757190544.846164703,"2.05,0.69"
1757190544.946909428,"2.03,0.69"
1757190545.049475431,"1.99,0.68"
1757190545.149567127,"1.98,0.68"
1757190545.250993967,"1.97,0.67"
1757190545.351973534,"1.94,0.67"
1757190545.451510191,"1.93,1.05"
1757190545.553459644,"1.93,1.33"
1757190545.652144194,"1.93,1.46"
1757190545.750719547,"1.92,1.63"
1757190545.851502180,"1.93,1.74"
1757190545.951822042,"1.93,1.80"
1757190546.054987669,"1.93,1.88"
1757190546.151950836,"1.79,1.93"
1757190546.252264738,"1.71,1.92"
1757190546.351253271,"1.60,1.93"
1757190546.452080727,"1.45,1.93"
1757190546.555088282,"1.14,1.93"
1757190546.648756742,"0.67,1.94"
1757190546.747869730,"0.67,1.97"
1757190546.847239733,"0.69,2.05"
1757190546.948455334,"0.69,2.08"
1757190547.049064398,"0.67,2.24"
1757190547.150127172,"0.67,2.20"
1757190547.248919725,"0.67,2.27"
1757190547.347425938,"0.67,2.20"
1757190547.450150490,"0.67,2.22"
1757190547.549750566,"0.67,2.49"
1757190547.644919634,"0.67,2.83"
1757190547.747837067,"0.67,2.83"
1757190547.845333815,"0.67,2.83"
1757190547.945545673,"0.67,2.83"
1757190548.046356201,"0.67,2.83"
1757190548.146092892,"0.67,2.83"
1757190548.244450092,"0.67,2.83"
1757190548.345316887,"0.67,2.83"
1757190548.447110176,"0.67,2.83"
1757190548.545089245,"0.67,2.83"
1757190548.644365788,"0.67,2.83"
1757190548.745584726,"0.67,2.83"
1757190548.843106747,"0.67,2.83"
1757190548.945381641,"0.67,2.83"
1757190549.044536591,"0.67,2.83"
1757190549.144542694,"0.67,2.83"
1757190549.243915319,"0.67,2.83"
1757190549.345834017,"0.67,2.83"
1757190549.443971157,"0.67,2.83"
1757190549.546188593,"2.00,0.00"
1757190549.645575523,"2.00,0.00"
1757190549.746519089,"0.67,2.22"
1757190549.850672245,"0.68,2.18"
1757190549.946310043,"0.69,2.08"
1757190550.046652317,"2.00,0.00"
1757190550.148381233,"2.00,0.00"
1757190550.246704340,"2.00,0.00"
1757190550.348977804,"0.67,1.96"
1757190550.450157166,"0.67,1.94"
1757190550.552570105,"1.03,1.93"
1757190550.655461073,"1.35,1.93"
1757190550.726592541,"1.59,1.93"
1757190550.849417210,"1.64,1.92"
1757190550.952890396,"2.00,0.00"
1757190551.051114321,"2.00,0.00"
1757190551.152480364,"1.86,1.93"
1757190551.253526211,"1.92,1.93"
1757190551.353116274,"1.93,1.93"
1757190551.453244209,"1.93,1.80"
1757190551.551969767,"1.92,1.69"
1757190551.650547743,"1.92,1.65"
1757190551.751656771,"1.93,1.55"
1757190551.853024006,"1.93,1.39"
1757190551.951961517,"1.93,1.20"
1757190552.050861835,"1.94,0.67"
1757190552.149707794,"1.95,0.67"
1757190552.246425390,"1.99,0.68"
1757190552.348701000,"1.99,0.68"
1757190552.445878506,"2.02,0.68"
1757190552.548163652,"2.03,0.69"
1757190552.648058176,"2.06,0.69"
1757190552.741088867,"2.07,0.69"
1757190552.848309040,"2.08,0.69"
1757190552.945979118,"2.13,0.68"
1757190553.046269178,"2.19,0.67"
1757190553.148100138,"2.22,0.67"
1757190553.248264551,"2.21,0.67"
1757190553.346824646,"2.26,0.67"
1757190553.445144415,"2.17,0.68"
1757190553.546745539,"2.22,0.67"
1757190553.650939703,"2.18,0.68"
1757190553.747563601,"2.14,0.68"
1757190553.847543955,"2.17,0.68"
1757190553.948236704,"2.14,0.68"
1757190554.045918703,"2.11,0.68"
1757190554.146515608,"2.09,0.69"
1757190554.249262094,"2.08,0.69"
1757190554.346034527,"2.08,0.69"
1757190554.447511435,"2.05,0.69"
1757190554.546128750,"2.01,0.68"
1757190554.648945808,"0.00,2.00"
1757190554.651582003,"1.99,0.68"
1757190554.751693726,"0.00,2.00"
1757190554.754286528,"1.96,0.67"
1757190554.850862741,"1.95,0.67"
1757190554.948478699,"1.94,0.67"
1757190555.051209927,"1.93,0.95"
1757190555.150891066,"0.00,2.00"
1757190555.153381824,"1.93,1.45"
1757190555.251093388,"0.00,2.00"
1757190555.253759384,"1.92,1.67"
1757190555.351238251,"1.92,1.70"
1757190555.451111317,"1.92,1.70"
1757190555.550575256,"1.93,1.77"
1757190555.626028299,"1.93,1.86"
1757190555.753048182,"1.91,1.93"
1757190555.852295876,"1.82,1.93"
1757190555.950214863,"1.71,1.92"
1757190556.050351381,"1.42,1.93"
1757190556.152555943,"0.93,1.93"
1757190556.248041630,"0.67,1.94"
1757190556.349506378,"0.67,1.97"
1757190556.445548296,"0.68,1.99"
1757190556.546396494,"0.68,2.02"
1757190556.646550417,"0.69,2.04"
1757190556.748092413,"0.68,2.11"
1757190556.845470190,"0.68,2.17"
1757190556.946598291,"0.67,2.24"
1757190557.046586275,"0.67,2.39"
1757190557.145472527,"0.67,2.73"
1757190557.244232178,"0.67,2.83"
1757190557.344512224,"0.67,2.83"
1757190557.442857981,"0.67,2.83"
1757190557.545014620,"0.67,2.83"
1757190557.645014286,"0.67,2.83"
1757190557.745766401,"0.67,2.83"
1757190557.845578671,"0.67,2.83"
1757190557.944192886,"0.67,2.83"
1757190558.043586493,"0.67,2.83"
1757190558.144355297,"0.67,2.83"
1757190558.245340586,"0.67,2.83"
