ros_time_s,Lecturas_Validas
1757191735.263701200,12.000000
1757191735.361708403,12.000000
1757191735.464291573,13.000000
1757191735.563949585,13.000000
1757191735.662487268,13.000000
1757191735.764025927,14.000000
1757191735.863140583,12.000000
1757191735.962783337,13.000000
1757191736.063080788,13.000000
1757191736.162660599,13.000000
1757191736.262723684,13.000000
1757191736.362915039,12.000000
1757191736.461280346,13.000000
1757191736.561402559,13.000000
1757191736.663648367,11.000000
1757191736.759316921,13.000000
1757191736.863544226,11.000000
1757191736.963322878,13.000000
1757191737.062692165,13.000000
1757191737.160769939,13.000000
1757191737.264320612,13.000000
1757191737.362818956,12.000000
1757191737.463486910,14.000000
1757191737.562955856,13.000000
1757191737.664039612,15.000000
1757191737.762053013,11.000000
1757191737.862778187,15.000000
1757191737.961307287,12.000000
1757191738.062408209,12.000000
1757191738.165058374,14.000000
1757191738.262552261,15.000000
1757191738.363105536,12.000000
1757191738.462211132,11.000000
1757191738.560832024,13.000000
1757191738.658317327,13.000000
1757191738.762027740,12.000000
1757191738.861670971,12.000000
1757191738.962390423,12.000000
1757191739.061296701,13.000000
1757191739.162294865,12.000000
1757191739.262000799,10.000000
1757191739.363149643,10.000000
1757191739.463100672,12.000000
1757191739.561045170,10.000000
1757191739.660736084,9.000000
1757191739.762070894,11.000000
1757191739.863910437,11.000000
1757191739.961533070,10.000000
1757191740.060561180,9.000000
1757191740.159138203,8.000000
1757191740.263425112,8.000000
1757191740.361293554,8.000000
1757191740.463459253,7.000000
1757191740.562419415,8.000000
1757191740.661128998,6.000000
1757191740.760595560,8.000000
1757191740.862675190,8.000000
1757191740.962430477,7.000000
1757191741.061917782,7.000000
1757191741.160082579,9.000000
1757191741.260892153,9.000000
1757191741.361981630,9.000000
1757191741.460444927,11.000000
1757191741.563383341,10.000000
1757191741.664402008,9.000000
1757191741.760952473,9.000000
1757191741.863038540,10.000000
1757191741.962750912,12.000000
1757191742.061305285,11.000000
1757191742.161864281,13.000000
1757191742.260458946,12.000000
1757191742.360333920,13.000000
1757191742.461004496,13.000000
1757191742.561024427,12.000000
1757191742.663005590,14.000000
1757191742.761257648,13.000000
1757191742.862493515,13.000000
1757191742.960546017,12.000000
1757191743.059371233,13.000000
1757191743.160674334,14.000000
1757191743.262245893,13.000000
1757191743.360624790,12.000000
1757191743.460001945,13.000000
1757191743.559779644,13.000000
1757191743.659912348,14.000000
1757191743.760468483,14.000000
1757191743.861625671,14.000000
1757191743.962966681,12.000000
1757191744.060562372,12.000000
1757191744.159423828,13.000000
1757191744.257629633,14.000000
1757191744.359706879,14.000000
1757191744.460978985,13.000000
1757191744.560593605,12.000000
1757191744.658941507,14.000000
1757191744.759845257,14.000000
1757191744.859733105,12.000000
1757191744.961894751,13.000000
1757191745.059846401,14.000000
1757191745.159552336,11.000000
1757191745.261226654,13.000000
1757191745.360739946,14.000000
1757191745.460448980,14.000000
1757191745.559886694,12.000000
1757191745.659060001,14.000000
1757191745.759196997,14.000000
1757191745.860755920,12.000000
1757191745.961331367,12.000000
1757191746.059771061,12.000000
1757191746.159369230,12.000000
1757191746.261026382,11.000000
1757191746.360402346,10.000000
1757191746.459323883,10.000000
1757191746.557693243,11.000000
1757191746.659268379,9.000000
1757191746.759113312,9.000000
1757191746.859621525,8.000000
1757191746.959829569,10.000000
1757191747.059683800,9.000000
1757191747.158353806,8.000000
1757191747.259543180,7.000000
1757191747.361300230,8.000000
1757191747.459334850,9.000000
1757191747.559494257,8.000000
1757191747.659226656,8.000000
1757191747.758883238,8.000000
1757191747.857628107,6.000000
1757191747.960429907,7.000000
1757191748.057649851,7.000000
1757191748.158868551,8.000000
1757191748.258894682,8.000000
1757191748.358677864,9.000000
1757191748.459287405,7.000000
1757191748.557551622,9.000000
1757191748.659611940,8.000000
1757191748.758023500,9.000000
1757191748.858595848,8.000000
1757191748.957702637,10.000000
1757191749.060141563,9.000000
1757191749.157827616,11.000000
1757191749.259056568,11.000000
1757191749.358543396,12.000000
1757191749.457987547,9.000000
1757191749.557814598,11.000000
1757191749.657794714,12.000000
1757191749.758675337,11.000000
1757191749.857772589,13.000000
1757191749.958127022,11.000000
1757191750.058002234,12.000000
1757191750.157721043,12.000000
1757191750.259000778,12.000000
1757191750.358549356,11.000000
1757191750.458043814,12.000000
1757191750.559005737,13.000000
1757191750.657820940,14.000000
1757191750.758009195,14.000000
1757191750.858076096,14.000000
1757191750.957577467,13.000000
1757191751.058060646,14.000000
1757191751.159535646,14.000000
1757191751.257879496,13.000000
1757191751.357701778,14.000000
1757191751.458614826,13.000000
1757191751.558594465,13.000000
1757191751.659830570,12.000000
1757191751.758045673,12.000000
1757191751.859357834,12.000000
1757191751.958868504,13.000000
1757191752.058691502,13.000000
1757191752.159364462,14.000000
1757191752.259194851,14.000000
1757191752.359963894,14.000000
1757191752.459735632,13.000000
1757191752.558617592,13.000000
1757191752.658228874,14.000000
1757191752.758346081,13.000000
1757191752.858548164,13.000000
1757191752.959003687,12.000000
1757191753.059096813,10.000000
1757191753.158722639,13.000000
1757191753.257758141,14.000000
1757191753.359829903,14.000000
1757191753.458752155,14.000000
1757191753.559420109,12.000000
1757191753.659104586,13.000000
1757191753.759725571,12.000000
1757191753.859553814,11.000000
1757191753.959291697,11.000000
1757191754.059321880,12.000000
1757191754.159683228,11.000000
1757191754.258022070,9.000000
1757191754.358961582,11.000000
1757191754.459638834,11.000000
1757191754.559741020,8.000000
1757191754.659793615,9.000000
1757191754.759886026,10.000000
1757191754.860064507,8.000000
1757191754.959388971,9.000000
1757191755.059693336,10.000000
1757191755.160614252,9.000000
1757191755.259367228,11.000000
1757191755.359594345,10.000000
1757191755.459608078,8.000000
1757191755.559513807,9.000000
1757191755.660302162,9.000000
1757191755.757696867,10.000000
1757191755.861475945,10.000000
1757191755.959876537,10.000000
1757191756.059268951,10.000000
1757191756.160246849,11.000000
1757191756.260378361,11.000000
1757191756.359130859,11.000000
