ros_time_s,omega_2
1757191728.968159676,1.914000
1757191729.015701532,2.004000
1757191729.067426920,1.927000
1757191729.114704132,1.936000
1757191729.167297602,1.938000
1757191729.215238571,1.959000
1757191729.265535116,1.950000
1757191729.317076683,1.870000
1757191729.365988255,1.909000
1757191729.416148901,1.910000
1757191729.466835976,2.000000
1757191729.514482975,1.925000
1757191729.568077564,1.980000
1757191729.615073681,1.947000
1757191729.669437170,2.000000
1757191729.718140602,1.936000
1757191729.766779423,1.943000
1757191729.815778494,2.006000
1757191729.868735075,1.937000
1757191729.917435408,2.033000
1757191729.967535019,2.001000
1757191730.017440796,1.915000
1757191730.068132639,1.985000
1757191730.116918802,1.919000
1757191730.165725470,1.993000
1757191730.217142105,1.920000
1757191730.268065691,2.054000
1757191730.316305637,2.066000
1757191730.366192341,1.903000
1757191730.416986704,1.977000
1757191730.467360258,1.933000
1757191730.517889738,1.937000
1757191730.568410397,1.916000
1757191730.616364479,1.969000
1757191730.667680264,1.888000
1757191730.717645884,1.989000
1757191730.768477201,1.916000
1757191730.817655563,1.967000
1757191730.867521048,1.947000
1757191730.918188810,1.877000
1757191730.968235970,1.962000
1757191731.018675804,1.921000
1757191731.066793919,1.990000
1757191731.117378235,1.937000
1757191731.168798923,1.889000
1757191731.219658613,1.916000
1757191731.267580748,1.994000
1757191731.318398714,1.905000
1757191731.368777275,1.984000
1757191731.418222904,1.954000
1757191731.467564344,1.948000
1757191731.518397808,1.880000
1757191731.568625212,2.023000
1757191731.616879940,2.017000
1757191731.668208838,1.917000
1757191731.717738867,1.956000
1757191731.768579006,1.961000
1757191731.817623854,1.975000
1757191731.868346930,2.012000
1757191731.917830706,1.907000
1757191731.968290091,2.062000
1757191732.017524958,1.918000
1757191732.066970825,1.781000
1757191732.119803905,1.818000
1757191732.168797493,1.804000
1757191732.218621969,1.799000
1757191732.268752813,1.797000
1757191732.319154263,1.695000
1757191732.369065285,1.826000
1757191732.418539762,1.622000
1757191732.468860388,1.749000
1757191732.520425558,0.381000
1757191732.570939302,0.735000
1757191732.619192839,1.250000
1757191732.669808626,1.561000
1757191732.719980001,0.599000
1757191732.768872023,0.443000
1757191732.818967104,1.240000
1757191732.868222475,1.946000
1757191732.920519114,1.262000
1757191732.970001936,1.484000
1757191733.020982265,1.294000
1757191733.068422556,1.643000
1757191733.119897842,1.807000
1757191733.167913675,1.887000
1757191733.220859051,1.888000
1757191733.269036293,1.889000
1757191733.320906401,1.939000
1757191733.368806601,1.970000
1757191733.420798540,1.946000
1757191733.468795538,1.992000
1757191733.521331787,1.977000
1757191733.571466208,2.094000
1757191733.620758533,0.887000
1757191733.669904232,0.557000
1757191733.721162796,1.037000
