ros_time_s,Vel_Des
1757191792.592584372,"1.61,1.93"
1757191792.689675808,"1.68,1.92"
1757191792.791395664,"1.77,1.93"
1757191792.892619371,"1.93,1.86"
1757191792.993109465,"1.77,1.93"
1757191793.092947960,"1.93,1.78"
1757191793.195743561,"1.85,1.93"
1757191793.291552544,"1.92,1.65"
1757191793.391377926,"1.92,1.68"
1757191793.491774321,"1.93,1.80"
1757191793.594365835,"1.93,1.73"
1757191793.691979408,"1.92,1.70"
1757191793.792208433,"1.93,1.34"
1757191793.889274359,"2.05,0.69"
1757191793.989718199,"2.01,0.68"
1757191794.092367887,"1.92,1.67"
1757191794.191197872,"1.99,0.68"
1757191794.290488243,"1.99,0.68"
1757191794.389966965,"2.01,0.68"
1757191794.484769583,"2.83,0.67"
1757191794.592235565,"1.99,0.68"
1757191794.681834936,"2.83,0.67"
1757191794.787242889,"2.83,0.67"
1757191794.883242846,"2.83,0.67"
1757191794.981981993,"2.83,0.67"
1757191795.084516525,"2.83,0.67"
1757191795.183532715,"0.00,2.00"
1757191795.186532497,"2.30,0.67"
1757191795.282485485,"0.00,2.00"
1757191795.285049200,"2.83,0.67"
1757191795.386966705,"0.00,2.00"
1757191795.391279936,"2.24,0.67"
1757191795.488712549,"2.08,0.69"
1757191795.586521149,"2.83,0.67"
1757191795.685450077,"2.07,0.69"
1757191795.785543919,"2.83,0.67"
1757191795.886737347,"0.00,2.00"
1757191795.890861034,"2.83,0.67"
1757191795.986823797,"0.00,2.00"
1757191795.990744352,"2.53,0.67"
1757191796.086046696,"0.00,2.00"
1757191796.089226246,"2.12,0.68"
1757191796.185256720,"2.83,0.67"
1757191796.284056425,"2.10,0.69"
1757191796.386771679,"2.83,0.67"
1757191796.483557463,"2.83,0.67"
1757191796.583778381,"0.00,2.00"
1757191796.586571455,"2.07,0.69"
1757191796.684301376,"0.00,2.00"
1757191796.686798811,"2.83,0.67"
1757191796.787776709,"0.00,2.00"
1757191796.791750431,"2.24,0.67"
1757191796.886279345,"2.10,0.69"
1757191796.984465599,"2.10,0.69"
1757191797.088881493,"2.35,0.67"
1757191797.184050083,"0.00,2.00"
1757191797.186525345,"2.30,0.67"
1757191797.282727957,"0.00,2.00"
1757191797.285221815,"2.01,0.68"
1757191797.386285305,"0.00,2.00"
1757191797.389075041,"2.02,0.68"
1757191797.489607096,"1.95,0.67"
1757191797.589368105,"1.97,0.67"
1757191797.683796644,"2.55,0.67"
1757191797.783972502,"2.12,0.68"
1757191797.891867876,"0.00,2.00"
1757191797.895823717,"1.93,0.67"
1757191797.986363411,"0.00,2.00"
1757191797.988793850,"2.13,0.68"
1757191798.090520859,"0.00,2.00"
1757191798.094882488,"1.96,0.67"
1757191798.189327717,"1.93,1.60"
1757191798.294998646,"1.93,1.85"
1757191798.393722534,"1.93,1.72"
1757191798.494626999,"1.93,1.76"
1757191798.602725744,"1.93,1.53"
1757191798.706547737,"1.93,1.75"
1757191798.814250231,"1.92,1.70"
1757191798.894925117,"1.93,1.48"
1757191798.990819931,"1.93,1.82"
1757191799.092655420,"1.93,1.88"
1757191799.189706087,"1.93,1.73"
1757191799.293526173,"1.93,1.91"
1757191799.395128250,"1.83,1.93"
1757191799.493630409,"1.84,1.93"
1757191799.589886665,"1.93,1.79"
1757191799.691318512,"1.78,1.93"
1757191799.793894768,"1.93,1.90"
1757191799.890535355,"1.78,1.93"
1757191799.989939451,"1.71,1.92"
1757191800.091068745,"1.73,1.93"
1757191800.187836409,"1.66,1.92"
1757191800.292312384,"1.93,1.93"
1757191800.391419649,"1.54,1.93"
1757191800.489794493,"1.49,1.93"
1757191800.590257406,"1.60,1.93"
1757191800.688345671,"0.67,1.95"
1757191800.793146372,"1.07,1.93"
1757191800.890778780,"1.82,1.93"
1757191800.986263275,"0.69,2.03"
1757191801.088450193,"0.99,1.93"
1757191801.190683365,"1.48,1.93"
1757191801.287707329,"0.67,1.97"
1757191801.388973236,"1.46,1.93"
1757191801.491612434,"1.69,1.92"
1757191801.589417696,"1.74,1.93"
1757191801.691731453,"1.28,1.93"
1757191801.792589426,"1.92,1.66"
1757191801.897646666,"1.92,1.70"
1757191801.990416050,"1.93,1.78"
1757191802.092070818,"1.71,1.92"
1757191802.188881636,"2.28,0.67"
1757191802.288693666,"2.03,0.69"
1757191802.384243727,"2.83,0.67"
1757191802.483429909,"2.83,0.67"
1757191802.585644722,"2.83,0.67"
1757191802.685592175,"2.83,0.67"
1757191802.782588720,"2.83,0.67"
1757191802.884459257,"0.00,2.00"
1757191802.886922836,"2.83,0.67"
1757191802.983731985,"0.00,2.00"
1757191802.986190081,"2.83,0.67"
1757191803.084032297,"0.00,2.00"
1757191803.086554766,"2.52,0.67"
1757191803.183446884,"2.83,0.67"
1757191803.282006741,"2.83,0.67"
1757191803.383949995,"2.83,0.67"
1757191803.482979059,"0.00,2.00"
1757191803.485508204,"2.83,0.67"
1757191803.582244873,"0.00,2.00"
1757191803.584754705,"2.83,0.67"
1757191803.688776493,"0.00,2.00"
1757191803.691302538,"2.03,0.69"
1757191803.782124758,"2.83,0.67"
1757191803.883592129,"2.83,0.67"
1757191803.985216618,"2.83,0.67"
1757191804.090206861,"0.00,2.00"
1757191804.092741489,"1.95,0.67"
1757191804.185064793,"0.00,2.00"
1757191804.187584877,"2.83,0.67"
1757191804.287544012,"0.00,2.00"
1757191804.290074587,"2.66,0.67"
1757191804.384795427,"2.83,0.67"
1757191804.487801075,"2.53,0.67"
1757191804.585711956,"2.83,0.67"
1757191804.685001612,"0.00,2.00"
1757191804.687802553,"2.19,0.68"
1757191804.784913301,"0.00,2.00"
1757191804.787464380,"2.17,0.68"
1757191804.884567022,"0.00,2.00"
1757191804.887072802,"2.21,0.67"
1757191804.985482454,"2.49,0.67"
1757191805.087589025,"2.17,0.68"
1757191805.189805031,"2.83,0.67"
1757191805.284927130,"0.00,2.00"
1757191805.287464380,"2.06,0.69"
1757191805.389703512,"0.00,2.00"
1757191805.392384291,"1.93,1.75"
1757191805.488809109,"0.00,2.00"
1757191805.491375208,"1.96,0.67"
1757191805.587572336,"2.23,0.67"
1757191805.690859079,"1.93,1.75"
1757191805.785838604,"2.34,0.67"
1757191805.888925076,"2.07,0.69"
1757191805.989485025,"0.00,2.00"
1757191805.991998434,"1.93,1.38"
1757191806.086055994,"0.00,2.00"
1757191806.088578701,"1.98,0.67"
1757191806.187894583,"0.00,2.00"
1757191806.190540552,"1.93,1.13"
1757191806.288126707,"1.93,0.70"
1757191806.387071848,"2.01,0.68"
1757191806.491524696,"1.95,0.67"
1757191806.702004910,"0.00,2.00"
1757191806.705153704,"2.10,0.69"
1757191806.729737520,"0.00,2.00"
1757191806.732348919,"1.93,1.27"
1757191806.786891222,"0.00,2.00"
1757191806.789395809,"1.99,0.68"
1757191806.887568474,"0.00,2.00"
1757191806.891381741,"1.93,1.49"
1757191807.008462667,"2.01,0.68"
1757191807.106314421,"1.93,1.50"
1757191807.188929796,"1.98,0.68"
1757191807.320306063,"1.93,1.16"
1757191807.391723156,"1.93,1.40"
1757191807.490984678,"0.00,2.00"
1757191807.494538784,"1.95,0.67"
1757191807.596394300,"0.00,2.00"
1757191807.600452900,"1.93,1.91"
1757191807.689134598,"1.93,1.53"
1757191807.792083502,"1.93,1.37"
1757191807.889386892,"1.92,1.69"
1757191808.007518768,"1.93,1.76"
1757191808.108497620,"1.93,1.76"
1757191808.207093239,"1.93,1.78"
1757191808.310485840,"1.82,1.93"
1757191808.391733170,"1.93,1.84"
1757191808.492395401,"1.93,1.78"
1757191808.594984770,"1.90,1.93"
1757191808.695099831,"1.93,1.85"
1757191808.792358398,"1.85,1.93"
1757191808.890230417,"1.66,1.92"
1757191808.993875027,"1.92,1.65"
1757191809.093814611,"1.90,1.93"
1757191809.191508055,"1.60,1.93"
1757191809.294860125,"1.93,1.91"
1757191809.392664433,"0.93,1.93"
1757191809.493833303,"1.57,1.93"
1757191809.595497131,"1.52,1.93"
1757191809.693019152,"1.65,1.92"
1757191809.791156769,"0.67,1.98"
1757191809.894893408,"1.74,1.93"
1757191809.995531797,"1.59,1.93"
1757191810.092791796,"1.67,1.92"
1757191810.195879698,"1.93,1.79"
1757191810.292727709,"1.94,0.67"
1757191810.391537666,"2.07,0.69"
1757191810.496274233,"1.86,1.93"
1757191810.589052916,"1.99,0.68"
1757191810.689568996,"2.06,0.69"
1757191810.789999247,"2.31,0.67"
1757191810.890834332,"0.00,2.00"
1757191810.893348694,"2.01,0.68"
1757191810.990081549,"0.00,2.00"
1757191810.993693590,"2.83,0.67"
1757191811.089688540,"0.00,2.00"
1757191811.092194080,"2.01,0.68"
1757191811.189144850,"2.83,0.67"
1757191811.287051678,"2.83,0.67"
1757191811.390035868,"2.83,0.67"
1757191811.487260580,"0.00,2.00"
1757191811.489770651,"2.83,0.67"
1757191811.586157560,"0.00,2.00"
1757191811.588689566,"2.83,0.67"
1757191811.686655521,"0.00,2.00"
1757191811.689314365,"2.83,0.67"
1757191811.787574768,"2.83,0.67"
1757191811.888561249,"2.83,0.67"
1757191811.989373207,"2.14,0.68"
1757191812.086494923,"2.83,0.67"
1757191812.186883211,"0.00,2.00"
1757191812.189516068,"2.83,0.67"
1757191812.289021730,"0.00,2.00"
1757191812.291702747,"2.83,0.67"
1757191812.391387701,"0.00,2.00"
1757191812.393982410,"2.83,0.67"
1757191812.488947392,"2.83,0.67"
1757191812.589999914,"2.10,0.69"
1757191812.687523127,"2.83,0.67"
1757191812.787970781,"0.00,2.00"
1757191812.790675879,"2.83,0.67"
1757191812.888625383,"0.00,2.00"
1757191812.891251802,"2.83,0.67"
1757191812.990074396,"0.00,2.00"
1757191812.992672920,"2.11,0.68"
1757191813.089282036,"2.08,0.69"
1757191813.191619635,"2.21,0.67"
1757191813.290643215,"2.25,0.67"
1757191813.393047810,"2.09,0.69"
1757191813.490231276,"0.00,2.00"
1757191813.492714167,"2.11,0.68"
1757191813.589559078,"0.00,2.00"
1757191813.592036963,"2.11,0.68"
1757191813.689031124,"0.00,2.00"
1757191813.691555500,"2.09,0.69"
1757191813.792801142,"2.13,0.68"
1757191813.892708540,"1.96,0.67"
1757191813.993142605,"2.18,0.68"
1757191814.085240126,"2.20,0.67"
1757191814.194094896,"0.00,2.00"
1757191814.196620226,"1.93,0.76"
1757191814.288220644,"0.00,2.00"
1757191814.290706396,"2.83,0.67"
1757191814.394819736,"0.00,2.00"
1757191814.397353411,"1.93,1.42"
1757191814.490000010,"2.09,0.69"
1757191814.597542763,"1.93,0.67"
1757191814.694707394,"1.96,0.67"
1757191814.791219711,"0.00,2.00"
1757191814.793685198,"2.05,0.69"
1757191814.891215801,"0.00,2.00"
1757191814.893688917,"1.93,0.86"
1757191814.996706724,"0.00,2.00"
1757191814.999291182,"1.93,1.42"
1757191815.091650963,"1.98,0.68"
1757191815.193858862,"1.93,1.37"
1757191815.296869278,"1.93,1.34"
1757191815.396572590,"1.93,1.29"
1757191815.495104074,"1.93,1.52"
1757191815.596028566,"1.93,1.40"
1757191815.695749283,"0.00,2.00"
1757191815.698225260,"1.93,0.98"
1757191815.795552254,"0.00,2.00"
1757191815.798039436,"1.92,1.64"
1757191815.891384125,"1.93,1.59"
1757191815.991268158,"2.00,0.68"
1757191816.090876579,"1.99,0.68"
1757191816.196661949,"1.93,1.73"
1757191816.293389559,"0.00,2.00"
1757191816.295871019,"1.92,1.72"
1757191816.393821716,"0.00,2.00"
1757191816.396313667,"1.92,1.70"
1757191816.495599508,"1.92,1.71"
1757191816.596095085,"1.93,0.92"
1757191816.694468975,"1.93,1.63"
1757191816.794780493,"1.93,1.77"
1757191816.896539450,"1.87,1.93"
1757191816.997425079,"1.89,1.93"
1757191817.096377373,"1.93,1.62"
1757191817.196396112,"1.92,1.68"
1757191817.297478676,"1.93,1.89"
1757191817.396129847,"1.82,1.93"
1757191817.496884823,"1.93,1.83"
1757191817.596858025,"1.93,1.84"
1757191817.697269440,"1.93,1.83"
1757191817.795521021,"1.71,1.92"
1757191817.896514654,"1.70,1.92"
1757191817.992302895,"1.92,1.93"
1757191818.096291065,"1.74,1.93"
1757191818.197010279,"1.71,1.92"
1757191818.294449806,"1.65,1.92"
1757191818.396216869,"1.70,1.92"
1757191818.496496201,"1.79,1.93"
1757191818.598914146,"1.88,1.93"
1757191818.694694042,"1.73,1.93"
1757191818.794996500,"1.93,1.79"
1757191818.897038698,"1.88,1.93"
1757191818.997365475,"1.93,1.61"
1757191819.097783804,"1.74,1.93"
1757191819.197310686,"1.93,1.92"
1757191819.296718836,"1.90,1.93"
1757191819.398371696,"1.93,1.79"
1757191819.493712664,"1.93,1.54"
1757191819.595566034,"1.93,1.52"
1757191819.695482254,"1.93,0.75"
1757191819.796343803,"1.93,1.80"
1757191819.894303083,"2.11,0.68"
1757191819.994887114,"1.93,1.17"
1757191820.090896130,"0.00,2.00"
1757191820.093401194,"2.03,0.69"
1757191820.193728209,"0.00,2.00"
1757191820.196252108,"1.96,0.67"
1757191820.293965578,"0.00,2.00"
1757191820.296443224,"1.93,1.27"
1757191820.391634464,"2.03,0.69"
1757191820.495694399,"1.94,0.67"
1757191820.593919277,"1.95,0.67"
1757191820.691854000,"2.03,0.69"
1757191820.794116974,"0.00,2.00"
1757191820.796778202,"1.93,1.39"
1757191820.894706726,"0.00,2.00"
1757191820.897332430,"1.93,1.45"
1757191820.998602152,"0.00,2.00"
1757191821.001206636,"1.90,1.93"
1757191821.091803074,"2.02,0.68"
1757191821.191878319,"2.01,0.68"
1757191821.290834427,"2.00,0.68"
1757191821.395367622,"1.93,0.89"
1757191821.495107651,"0.00,2.00"
1757191821.497600794,"1.92,1.70"
1757191821.596271515,"0.00,2.00"
1757191821.598846197,"1.93,1.03"
1757191821.698109627,"1.91,1.93"
1757191821.796387434,"1.93,1.76"
1757191821.895440578,"1.93,0.95"
1757191821.996229649,"1.93,1.61"
1757191822.095345736,"1.92,1.68"
1757191822.194730997,"1.93,1.07"
1757191822.294422388,"0.00,2.00"
1757191822.296996593,"1.92,1.65"
1757191822.395596743,"0.00,2.00"
1757191822.398267746,"1.92,1.68"
1757191822.496999979,"1.93,1.82"
1757191822.597573042,"1.86,1.93"
1757191822.695497751,"1.93,1.55"
1757191822.792067289,"1.92,1.68"
1757191822.894320488,"1.93,1.63"
1757191822.997142076,"1.93,1.80"
1757191823.096790314,"1.89,1.93"
1757191823.196824312,"1.91,1.93"
1757191823.295736790,"1.41,1.93"
1757191823.395871162,"1.74,1.93"
1757191823.496212482,"1.93,1.89"
1757191823.598700047,"1.86,1.93"
1757191823.695512295,"1.85,1.93"
1757191823.798444748,"1.81,1.93"
1757191823.897758245,"1.82,1.93"
1757191823.996982574,"1.87,1.93"
1757191824.094334364,"1.52,1.93"
1757191824.194473505,"1.27,1.93"
1757191824.296531916,"1.93,1.93"
1757191824.396706820,"1.75,1.93"
1757191824.498460054,"1.93,1.89"
1757191824.596878052,"1.73,1.93"
1757191824.695282936,"1.54,1.93"
1757191824.808807135,"1.79,1.93"
1757191824.893146992,"1.45,1.93"
1757191824.994151831,"1.54,1.93"
1757191825.092190027,"0.67,1.94"
1757191825.193269014,"1.67,1.92"
1757191825.295379639,"1.50,1.93"
1757191825.394647121,"1.37,1.93"
1757191825.494288445,"1.77,1.93"
1757191825.593640804,"1.58,1.93"
1757191825.695889950,"1.69,1.92"
1757191825.797054291,"1.80,1.93"
1757191825.895689726,"1.85,1.93"
1757191825.996958017,"1.87,1.93"
1757191826.095205307,"1.96,0.67"
1757191826.194976091,"1.95,0.67"
1757191826.295864344,"1.93,0.67"
1757191826.389742374,"2.06,0.69"
1757191826.493793011,"1.93,1.48"
1757191826.593721390,"1.93,1.52"
1757191826.696549654,"1.94,0.67"
1757191826.797108650,"1.93,1.43"
1757191826.890092373,"2.03,0.69"
1757191826.987522364,"0.00,2.00"
1757191826.990158558,"2.04,0.69"
1757191827.089836121,"0.00,2.00"
1757191827.092379093,"2.44,0.67"
1757191827.196161985,"1.95,0.67"
1757191827.292140961,"1.97,0.67"
1757191827.389599323,"1.97,0.67"
1757191827.490710735,"0.00,2.00"
1757191827.493215799,"1.98,0.67"
1757191827.593102694,"0.00,2.00"
1757191827.595720768,"1.97,0.67"
1757191827.691109657,"2.06,0.69"
1757191827.790717125,"2.30,0.67"
1757191827.893934250,"1.93,1.58"
1757191827.995227814,"0.00,2.00"
1757191827.997839689,"1.92,1.70"
1757191828.093486309,"0.00,2.00"
1757191828.096246243,"1.96,0.67"
1757191828.188916683,"2.83,0.67"
1757191828.295934200,"1.93,0.81"
1757191828.389947176,"2.57,0.67"
1757191828.490737915,"0.00,2.00"
1757191828.493227482,"2.05,0.69"
1757191828.588012457,"0.00,2.00"
1757191828.590495348,"2.83,0.67"
1757191828.696101189,"1.93,1.81"
1757191828.794554949,"1.93,1.78"
1757191828.887058258,"2.83,0.67"
1757191828.990190268,"2.24,0.67"
1757191829.090725183,"0.00,2.00"
1757191829.093386173,"2.16,0.68"
1757191829.185587168,"0.00,2.00"
1757191829.188060522,"2.83,0.67"
1757191829.294969320,"1.93,1.50"
1757191829.393713474,"1.93,1.25"
1757191829.494706631,"1.93,1.39"
1757191829.595685005,"1.94,0.67"
1757191829.694900990,"1.94,0.67"
1757191829.793776989,"0.00,2.00"
1757191829.796270609,"1.93,1.06"
1757191829.892785072,"0.00,2.00"
1757191829.895246744,"1.93,0.93"
1757191829.997029066,"1.94,0.67"
1757191830.093626261,"1.93,0.89"
1757191830.187403679,"0.00,2.00"
1757191830.189947844,"2.83,0.67"
1757191830.288900614,"0.00,2.00"
1757191830.291490316,"2.09,0.69"
1757191830.391260386,"1.97,0.67"
1757191830.491427898,"2.01,0.68"
1757191830.589785337,"2.03,0.69"
1757191830.689339876,"0.00,2.00"
1757191830.691989183,"2.11,0.68"
1757191830.792407274,"0.00,2.00"
1757191830.795068264,"1.94,0.67"
1757191830.893991947,"1.93,1.56"
1757191830.996022940,"1.92,1.67"
1757191831.093812943,"1.93,1.49"
1757191831.193911314,"1.97,0.67"
1757191831.289693117,"2.02,0.68"
1757191831.388718605,"0.00,2.00"
1757191831.391217232,"2.00,0.68"
1757191831.490506649,"0.00,2.00"
1757191831.493112087,"2.05,0.69"
1757191831.595830202,"1.93,1.59"
1757191831.694200039,"1.94,0.67"
1757191831.795082569,"1.93,1.51"
1757191831.891627789,"0.00,2.00"
1757191831.894458294,"1.93,1.51"
1757191831.991844893,"0.00,2.00"
1757191831.994441748,"1.98,0.67"
1757191832.092714787,"1.92,1.70"
1757191832.193063259,"1.93,1.00"
1757191832.293345690,"1.92,1.70"
1757191832.391091108,"1.92,1.70"
1757191832.495614290,"1.87,1.93"
1757191832.593622923,"1.92,1.68"
1757191832.695002079,"1.93,1.79"
1757191832.794662476,"1.93,1.79"
1757191832.893661022,"1.92,1.66"
1757191832.996683836,"1.93,1.73"
1757191833.094955444,"1.92,1.71"
1757191833.194353819,"1.93,1.78"
1757191833.295363903,"1.93,1.75"
1757191833.396487236,"1.84,1.93"
1757191833.492094994,"1.78,1.93"
1757191833.596999645,"1.75,1.93"
1757191833.694833040,"1.75,1.93"
1757191833.791550875,"0.67,1.94"
1757191833.895846844,"1.87,1.93"
1757191833.989929199,"0.67,1.98"
1757191834.093065739,"1.63,1.92"
1757191834.192697287,"1.62,1.93"
1757191834.293874264,"1.75,1.93"
1757191834.393234253,"1.57,1.93"
1757191834.493572712,"1.65,1.92"
1757191834.593645811,"1.41,1.93"
1757191834.689439058,"0.67,1.96"
1757191834.792545319,"1.68,1.92"
1757191834.892762899,"1.46,1.93"
1757191834.993434191,"1.85,1.93"
1757191835.095593214,"1.88,1.93"
1757191835.192827702,"1.93,1.75"
1757191835.292961121,"1.93,1.81"
1757191835.393381357,"1.93,1.82"
1757191835.494429350,"1.81,1.93"
1757191835.592650175,"1.93,1.75"
1757191835.693002224,"1.93,1.59"
1757191835.793515921,"1.92,1.63"
1757191835.894603491,"1.93,1.87"
1757191835.986555815,"2.83,0.67"
1757191836.088628531,"2.19,0.68"
1757191836.190953970,"1.99,0.68"
1757191836.290250301,"2.12,0.68"
1757191836.390601158,"2.01,0.68"
1757191836.487130880,"2.83,0.67"
1757191836.588426590,"0.00,2.00"
1757191836.590920687,"2.20,0.67"
1757191836.686707735,"0.00,2.00"
1757191836.690017700,"2.83,0.67"
1757191836.795701504,"0.00,2.00"
1757191836.798192739,"1.93,1.14"
1757191836.890034676,"2.03,0.69"
1757191836.992751837,"1.92,1.63"
1757191837.087122440,"2.22,0.67"
1757191837.188378334,"2.13,0.68"
1757191837.288333654,"0.00,2.00"
1757191837.290838242,"2.38,0.67"
1757191837.389033556,"0.00,2.00"
1757191837.392604828,"1.98,0.67"
1757191837.487968445,"0.00,2.00"
1757191837.490777493,"2.34,0.67"
1757191837.587896109,"2.02,0.68"
1757191837.693008184,"1.93,0.81"
1757191837.789088964,"2.83,0.67"
1757191837.888443470,"0.00,2.00"
1757191837.891005754,"2.03,0.69"
1757191837.987532139,"0.00,2.00"
1757191837.990049839,"2.83,0.67"
1757191838.087631941,"2.61,0.67"
1757191838.192956209,"1.95,0.67"
1757191838.293005705,"1.95,0.67"
1757191838.388974190,"0.00,2.00"
1757191838.391587496,"2.21,0.67"
