ros_time_s,Imu_Error_yaw
1757191608.487145901,0.000000
1757191608.586611032,0.000000
1757191608.689068556,0.000000
1757191608.789031982,0.000000
1757191608.888777018,0.000000
1757191608.987214327,0.000000
1757191609.086085558,0.000000
1757191609.187083960,0.000000
1757191609.288252831,0.000000
1757191609.388143778,0.000000
1757191609.488850117,0.000000
1757191609.587266922,0.000000
1757191609.687120438,0.000000
1757191609.787157297,0.000000
1757191609.888370991,0.000000
1757191609.987147570,0.000000
1757191610.086522102,0.000000
1757191610.187112331,0.000000
1757191610.288794279,0.000000
1757191610.388780832,0.000000
1757191610.488269567,0.000000
1757191610.587906122,0.000000
1757191610.687216282,0.000000
1757191610.787626028,0.000000
1757191610.887107134,0.000000
1757191610.987302065,0.000000
1757191611.087279320,0.000000
1757191611.188712597,0.000000
1757191611.287007093,0.000000
1757191611.386651039,0.000000
1757191611.488544226,0.000000
1757191611.586338758,0.000000
1757191611.686767578,0.000000
1757191611.787163019,0.000000
1757191611.886695385,0.000000
1757191611.987266064,0.000000
1757191612.085960150,0.000000
1757191612.188606262,0.000000
1757191612.287266731,0.000000
1757191612.386547565,0.000000
1757191612.488156557,0.000000
1757191612.587043762,0.000000
1757191612.687230825,0.000000
1757191612.788150787,0.000000
1757191612.887145996,0.000000
1757191612.988741398,0.000000
1757191613.086425066,0.000000
1757191613.188728571,0.000000
1757191613.287089109,0.000000
1757191613.388569832,0.000000
1757191613.487082005,0.000000
1757191613.588366985,0.000000
1757191613.686966896,0.000000
1757191613.788348198,0.000000
1757191613.887054682,0.000000
1757191613.988675594,0.000000
1757191614.087127447,0.000000
1757191614.187323809,0.000000
1757191614.288379908,0.000000
1757191614.388650656,0.000000
1757191614.488104820,0.000000
1757191614.587110043,0.000000
1757191614.686619997,0.000000
1757191614.787380219,0.000000
1757191614.887339115,0.000000
1757191614.988651991,0.000000
1757191615.087737560,0.000000
1757191615.188036442,0.000000
1757191615.287227392,0.000000
1757191615.386544704,0.000000
1757191615.487317324,0.000000
1757191615.586582184,0.000000
1757191615.686640024,0.000000
1757191615.788832188,0.000000
1757191615.888521671,0.000000
1757191615.986915827,0.000000
1757191616.088857651,0.000000
1757191616.186883926,0.000000
1757191616.287216187,0.000000
1757191616.385739326,0.000000
1757191616.488413334,0.000000
1757191616.588247776,0.000000
1757191616.686422348,0.000000
1757191616.786583662,0.000000
1757191616.887499571,0.000000
1757191616.987335205,0.000000
1757191617.087456703,0.000000
1757191617.186403275,0.000000
1757191617.287041187,0.000000
1757191617.386597633,0.000000
1757191617.488221169,0.000000
1757191617.586800337,0.000000
1757191617.687363863,0.000000
1757191617.787207365,0.000000
1757191617.888606787,0.000000
1757191617.988299847,0.000000
1757191618.088520288,0.000000
1757191618.186856508,0.000000
1757191618.288503647,0.000000
1757191618.388093948,0.000000
1757191618.487479210,0.000000
1757191618.586611509,0.000000
1757191618.684668779,0.000000
1757191618.788582802,0.000000
1757191618.886106253,0.000000
1757191618.987268448,0.000000
1757191619.086619139,0.000000
1757191619.187062502,0.000000
1757191619.288962603,0.000000
1757191619.387146950,0.000000
1757191619.487391233,0.000000
1757191619.587371588,0.000000
1757191619.687720776,0.000000
1757191619.788425207,0.000000
1757191619.888137579,0.000000
1757191619.987211704,0.000000
1757191620.086783886,0.000000
1757191620.188408613,0.000000
1757191620.288723707,0.000000
1757191620.387325525,0.000000
1757191620.486886740,0.000000
1757191620.587202072,0.000000
1757191620.687672138,0.000000
1757191620.788524628,0.000000
1757191620.888497829,0.000000
1757191620.987418175,0.000000
1757191621.087314844,0.000000
1757191621.186846256,0.000000
1757191621.286690712,0.000000
1757191621.385305882,0.000000
1757191621.487682104,0.000000
1757191621.587587833,0.000000
1757191621.687344551,0.000000
1757191621.788492441,0.000000
1757191621.886572599,0.000000
1757191621.987219095,0.000000
1757191622.087034464,0.000000
1757191622.187081575,0.000000
1757191622.288494825,0.000000
1757191622.387671947,0.000000
1757191622.487299681,0.000000
1757191622.588660479,0.000000
1757191622.687875509,0.000000
1757191622.787940502,0.000000
1757191622.888689518,0.000000
1757191622.988737106,0.000000
1757191623.088442087,0.000000
1757191623.187546968,0.000000
1757191623.288001537,0.000000
1757191623.387273312,0.000000
1757191623.486604214,0.000000
1757191623.587060452,0.000000
1757191623.688843012,0.000000
1757191623.788534641,0.000000
1757191623.887654305,0.000000
1757191623.987354994,0.000000
1757191624.088549376,0.000000
1757191624.188574791,0.000000
1757191624.287163973,0.000000
1757191624.387330294,0.000000
1757191624.488034248,0.000000
1757191624.588676453,0.000000
1757191624.688128710,0.000000
1757191624.788236856,0.000000
1757191624.887389183,0.000000
1757191624.987361431,0.000000
1757191625.088707924,0.000000
1757191625.188917875,0.000000
1757191625.288771868,0.000000
1757191625.387695789,0.000000
1757191625.487984419,0.000000
1757191625.587953806,0.000000
1757191625.687342644,0.000000
1757191625.788122892,0.000000
1757191625.886633635,0.000000
1757191625.988571405,0.000000
1757191626.087069273,0.000000
1757191626.187365770,0.000000
1757191626.286973953,0.000000
1757191626.387033939,0.000000
1757191626.488054752,0.000000
1757191626.586625814,0.000000
1757191626.687838554,0.000000
1757191626.787450314,0.000000
1757191626.896582127,0.000000
1757191626.987223387,0.000000
1757191627.087243557,0.000000
1757191627.187211514,0.000000
1757191627.288544178,0.000000
1757191627.387133121,0.000000
1757191627.487877607,0.000000
1757191627.587945223,0.000000
1757191627.686458826,0.000000
1757191627.787214041,0.000000
1757191627.886318922,0.000000
1757191627.987974405,0.000000
1757191628.086589336,0.000000
1757191628.186868668,0.000000
1757191628.287561655,0.000000
1757191628.388282537,0.000000
1757191628.487796068,0.000000
1757191628.588222027,0.000000
1757191628.687105894,0.000000
1757191628.787875891,0.000000
1757191628.885356903,0.000000
1757191628.987215519,0.000000
1757191629.086575031,0.000000
1757191629.188028097,0.000000
1757191629.287261009,0.000000
1757191629.387077808,0.000000
1757191629.487162352,0.000000
1757191629.587153435,0.000000
1757191629.687225103,0.000000
1757191629.786642790,0.000000
1757191629.886562586,0.000000
1757191629.988678932,0.000000
1757191630.087116718,0.000000
1757191630.188326359,0.000000
1757191630.287069798,0.000000
1757191630.386560678,0.000000
1757191630.487931728,0.000000
1757191630.588305712,0.000000
1757191630.688318491,0.000000
1757191630.788336992,0.000000
1757191630.886111498,0.000000
1757191630.986747742,0.000000
1757191631.087576389,0.000000
1757191631.188532591,0.000000
1757191631.287276268,0.000000
1757191631.386874676,0.000000
1757191631.487443209,0.000000
1757191631.588309765,0.000000
1757191631.688240528,0.000000
1757191631.787385225,0.000000
1757191631.887461424,0.000000
1757191631.987318754,0.000000
1757191632.087502956,0.000000
1757191632.187102318,0.000000
1757191632.286626101,0.000000
1757191632.383245707,0.000000
1757191632.487250090,0.000000
1757191632.586595297,0.000000
1757191632.686937809,0.000000
1757191632.786867857,0.000000
1757191632.887073755,0.000000
1757191632.987431049,0.000000
1757191633.088511467,0.000000
1757191633.187323332,0.000000
1757191633.287207127,0.000000
1757191633.387083769,0.000000
1757191633.487244606,0.000000
1757191633.587327480,0.000000
1757191633.687197447,0.000000
1757191633.787278414,0.000000
1757191633.885231972,0.000000
1757191633.987198353,0.000000
1757191634.087395906,0.000000
1757191634.188673019,0.000000
1757191634.287796974,0.000000
1757191634.387631893,0.000000
1757191634.488773584,0.000000
1757191634.587306499,0.000000
1757191634.686995029,0.000000
1757191634.787992239,0.000000
1757191634.886636257,0.000000
1757191634.988119125,0.000000
1757191635.088873148,0.000000
1757191635.188644409,0.000000
1757191635.288851261,0.000000
1757191635.388052940,0.000000
1757191635.488620520,0.000000
1757191635.587113380,0.000000
1757191635.687454700,0.000000
1757191635.788162708,0.000000
1757191635.887079477,0.000000
1757191635.988223076,0.000000
1757191636.088657618,0.000000
1757191636.187547922,0.000000
1757191636.287294149,0.000000
1757191636.386579990,0.000000
1757191636.487293005,0.000000
1757191636.587464809,0.000000
1757191636.687351704,0.000000
1757191636.786564827,0.000000
1757191636.889422894,0.000000
1757191636.988634825,0.000000
1757191637.088653564,0.000000
1757191637.187213421,0.000000
1757191637.287819147,0.000000
1757191637.387452364,0.000000
1757191637.487318039,0.000000
1757191637.587844849,0.000000
1757191637.687083006,0.000000
1757191637.788846016,0.000000
1757191637.886576891,0.000000
1757191637.988539934,0.000000
1757191638.087807178,0.000000
1757191638.188534498,0.000000
1757191638.286570311,0.000000
1757191638.387346745,0.000000
1757191638.487417936,0.000000
1757191638.587320805,0.000000
1757191638.689482927,0.000000
1757191638.787382126,0.000000
1757191638.885752201,0.000000
1757191638.988911629,0.000000
1757191639.088698864,0.000000
1757191639.188252926,0.000000
1757191639.287155628,0.000000
1757191639.387214422,0.000000
1757191639.488241673,0.000000
1757191639.588150501,0.000000
1757191639.686582804,0.000000
1757191639.787125111,0.000000
1757191639.889846325,0.000000
1757191639.987543821,0.000000
1757191640.088674545,0.000000
1757191640.187844038,0.000000
1757191640.287516594,0.000000
1757191640.387143373,0.000000
1757191640.487098694,0.000000
1757191640.587090731,0.000000
1757191640.687305689,0.000000
