ros_time_s,Lidar_Left
1757275150.520687103,0.576461
1757275150.621104956,0.485195
1757275150.723140717,0.494399
1757275150.822098970,0.493226
1757275150.920523167,0.491603
1757275151.022783279,0.482627
1757275151.122814178,0.496239
1757275151.220707893,0.494166
1757275151.320874691,0.492290
1757275151.421392441,0.493741
1757275151.523136616,0.492866
1757275151.622254372,0.499640
1757275151.721458435,0.493472
1757275151.823904514,0.498260
1757275151.924295425,0.498245
1757275152.021486044,0.494248
1757275152.121556044,0.496383
1757275152.222867489,0.497660
1757275152.323893785,0.498736
1757275152.423541307,0.498457
1757275152.522393703,0.499950
1757275152.622409105,0.500072
1757275152.722216368,0.501415
1757275152.822885990,0.503667
1757275152.923824549,0.499689
1757275153.022380590,0.502427
1757275153.121589899,0.500130
1757275153.221908569,0.499958
1757275153.321984053,0.503869
1757275153.422975540,0.501205
1757275153.521908283,0.502250
1757275153.623851538,0.509971
1757275153.721589804,0.508469
1757275153.822250128,0.506854
1757275153.922821283,0.507776
1757275154.023263931,0.509139
1757275154.121202230,0.509050
1757275154.222490549,0.507420
1757275154.324571609,0.508232
1757275154.424799919,0.508889
1757275154.523176432,0.507977
1757275154.623890162,0.505773
1757275154.724371433,0.500339
1757275154.822076321,0.501534
1757275154.923774481,0.500413
1757275155.021435499,0.500858
1757275155.123304367,0.503099
1757275155.222199440,0.501296
1757275155.325006962,0.495974
1757275155.425018311,0.497805
1757275155.523346901,0.497906
1757275155.623136520,0.497036
1757275155.724363804,0.499154
1757275155.825106859,0.494435
1757275155.923511982,0.497256
1757275156.024853468,0.498816
1757275156.123927832,0.495300
1757275156.222576618,0.494087
1757275156.327375650,0.475447
1757275156.425333023,0.471727
1757275156.520039320,0.491659
1757275156.625405550,0.485903
1757275156.722749472,0.484605
1757275156.825288773,0.489143
1757275156.925984621,0.490575
1757275157.025705814,0.490645
1757275157.124977589,0.475404
1757275157.223402023,0.486845
1757275157.325373888,0.491745
1757275157.424714804,0.489926
1757275157.525352001,0.490756
1757275157.626075745,0.493478
1757275157.724003792,0.498615
1757275157.824155331,0.494594
1757275157.925863743,0.555772
1757275158.025206566,0.462563
1757275158.125357151,0.493303
1757275158.223704100,0.498219
1757275158.325021267,0.492107
1757275158.425024509,0.492084
1757275158.525036812,0.492009
1757275158.625704288,0.491407
1757275158.723327398,0.492101
1757275158.825425863,0.492436
1757275158.926456928,0.491158
1757275159.025655031,0.491298
1757275159.124510527,0.491951
1757275159.224531174,0.491635
1757275159.327277899,0.491956
1757275159.424996614,0.491278
1757275159.525118351,0.497826
1757275159.625965118,0.500708
1757275159.725126743,0.501139
1757275159.825416088,0.499666
1757275159.924381971,0.496870
1757275160.025995493,0.496719
1757275160.124787807,0.498296
1757275160.225864172,0.500775
1757275160.326071024,0.501280
1757275160.425927162,0.498933
1757275160.524712086,0.499432
1757275160.625112057,0.498764
1757275160.725744009,0.497940
1757275160.825722218,0.501003
1757275160.926087141,0.499563
1757275161.024062634,0.500604
1757275161.126252651,0.499037
1757275161.224416256,0.503125
1757275161.325258732,0.501554
1757275161.425036430,0.498160
1757275161.525270700,0.499012
1757275161.625446320,0.503035
1757275161.726369143,0.503439
1757275161.824578524,0.500810
