ros_time_s,Vel_Des
1757275206.256530523,"1.93,1.75"
1757275206.348441839,"0.67,2.83"
1757275206.459861279,"1.93,1.85"
1757275206.559323549,"1.90,1.93"
1757275206.659650087,"1.93,1.84"
1757275206.752396822,"2.15,0.68"
1757275206.854325056,"0.67,1.95"
1757275206.959533215,"1.87,1.93"
1757275207.058218241,"1.90,1.93"
1757275207.159429550,"1.90,1.93"
1757275207.252767324,"0.67,1.96"
1757275207.360015154,"1.75,1.93"
1757275207.457253456,"1.57,1.93"
1757275207.558301449,"1.64,1.92"
1757275207.650069237,"2.83,0.67"
1757275207.758646488,"1.93,1.80"
1757275207.858391285,"1.26,1.93"
1757275207.958238602,"1.44,1.93"
1757275208.058576345,"1.57,1.93"
1757275208.153092146,"0.68,2.17"
1757275208.250908375,"0.67,2.83"
1757275208.350306749,"0.67,2.83"
1757275208.453539610,"0.68,1.99"
1757275208.554224730,"0.67,2.43"
1757275208.658214331,"1.93,1.79"
1757275208.752147198,"0.68,2.02"
1757275208.854663372,"0.67,1.97"
1757275208.954694033,"0.67,1.97"
1757275209.059657574,"1.93,1.87"
1757275209.155091524,"1.93,1.44"
1757275209.256450415,"1.94,0.67"
1757275209.358518124,"1.92,1.70"
1757275209.457177401,"1.94,0.67"
1757275209.559940815,"1.95,0.67"
1757275209.650737047,"0.67,2.83"
1757275209.758173466,"1.93,1.40"
1757275209.858385086,"1.93,1.48"
1757275209.957497358,"1.94,0.67"
1757275210.053261280,"2.03,0.69"
1757275210.151099682,"0.67,2.83"
1757275210.259321451,"1.93,1.92"
1757275210.360438585,"1.89,1.93"
1757275210.461774111,"1.93,1.93"
1757275210.548563719,"0.67,2.83"
1757275210.656962156,"1.00,1.93"
1757275210.753621817,"0.67,1.98"
1757275210.853512287,"0.68,2.17"
1757275210.954493999,"0.67,2.20"
1757275211.052763939,"0.67,2.20"
1757275211.151022911,"0.67,2.83"
1757275211.249386787,"0.67,2.83"
1757275211.350490093,"0.67,2.83"
1757275211.452062368,"0.67,2.83"
1757275211.559000015,"1.93,1.89"
1757275211.653012753,"0.68,2.00"
1757275211.757767916,"1.78,1.93"
1757275211.867229462,"1.93,1.93"
1757275211.970922947,"1.93,1.80"
1757275212.078887701,"1.93,1.77"
1757275212.156894445,"1.93,1.81"
1757275212.258157253,"1.79,1.93"
1757275212.360092878,"1.93,1.86"
1757275212.458831787,"1.93,1.90"
1757275212.559363842,"1.89,1.93"
1757275212.657317162,"1.86,1.93"
