ros_time_s,Lecturas_Validas
1757275150.121756077,15.000000
1757275150.222234249,14.000000
1757275150.323149204,18.000000
1757275150.423318386,11.000000
1757275150.521042585,8.000000
1757275150.621451616,17.000000
1757275150.723463774,13.000000
1757275150.822491169,13.000000
1757275150.920979261,8.000000
1757275151.023123503,15.000000
1757275151.123155355,15.000000
1757275151.221077919,12.000000
1757275151.321221113,12.000000
1757275151.421952963,15.000000
1757275151.523464441,12.000000
1757275151.622644424,13.000000
1757275151.721867800,14.000000
1757275151.824339867,20.000000
1757275151.924695492,19.000000
1757275152.021902323,15.000000
1757275152.122135401,17.000000
1757275152.223366261,15.000000
1757275152.324221849,12.000000
1757275152.423911333,18.000000
1757275152.522788048,17.000000
1757275152.622884750,12.000000
1757275152.722781658,18.000000
1757275152.823343039,20.000000
1757275152.924144745,18.000000
1757275153.022862434,18.000000
1757275153.122014761,17.000000
1757275153.222273111,18.000000
1757275153.322335005,16.000000
1757275153.423346519,16.000000
1757275153.522313356,18.000000
1757275153.624187231,14.000000
1757275153.721989155,15.000000
1757275153.822703362,13.000000
1757275153.923186541,15.000000
1757275154.023795605,13.000000
1757275154.121564388,15.000000
1757275154.223206282,15.000000
1757275154.324919224,18.000000
1757275154.425452232,15.000000
1757275154.523654699,17.000000
1757275154.624360800,16.000000
1757275154.724712849,13.000000
1757275154.822486162,17.000000
1757275154.924247265,18.000000
1757275155.021872997,17.000000
1757275155.123791933,19.000000
1757275155.222829103,13.000000
1757275155.325632572,12.000000
1757275155.425641298,16.000000
1757275155.523838282,16.000000
1757275155.623501778,20.000000
1757275155.724838734,19.000000
1757275155.825710058,18.000000
1757275155.924057007,15.000000
1757275156.025686502,17.000000
1757275156.124412060,20.000000
1757275156.223031521,12.000000
1757275156.328119993,14.000000
1757275156.426020145,16.000000
1757275156.520863295,15.000000
1757275156.626055956,12.000000
1757275156.723122835,10.000000
1757275156.825898647,12.000000
1757275156.926734447,14.000000
1757275157.026305199,19.000000
1757275157.125709772,10.000000
1757275157.223931313,15.000000
1757275157.325958729,17.000000
1757275157.425237656,16.000000
1757275157.525954247,17.000000
1757275157.626684666,10.000000
1757275157.724482298,10.000000
1757275157.824716568,13.000000
1757275157.926444292,20.000000
1757275158.025706291,16.000000
1757275158.126058817,12.000000
1757275158.224301338,13.000000
1757275158.325742483,15.000000
1757275158.425583839,13.000000
1757275158.525480270,15.000000
1757275158.626280546,11.000000
1757275158.723796368,14.000000
1757275158.826042414,11.000000
1757275158.927021503,15.000000
1757275159.026401281,13.000000
1757275159.124994755,14.000000
1757275159.225090265,15.000000
1757275159.327963591,13.000000
1757275159.425549507,11.000000
1757275159.525690556,18.000000
1757275159.626531124,17.000000
1757275159.725664854,18.000000
1757275159.826016665,18.000000
1757275159.924961090,17.000000
1757275160.026494265,17.000000
1757275160.125261545,17.000000
1757275160.226464748,18.000000
1757275160.326735735,17.000000
1757275160.426514864,15.000000
1757275160.525079966,13.000000
1757275160.625473976,13.000000
1757275160.726336718,14.000000
1757275160.826347351,15.000000
1757275160.926587820,14.000000
1757275161.024395704,13.000000
1757275161.126834154,12.000000
1757275161.224964380,14.000000
1757275161.325704813,14.000000
1757275161.425730467,12.000000
1757275161.525804996,11.000000
1757275161.625872135,12.000000
1757275161.727051020,11.000000
1757275161.825115442,10.000000
1757275161.926370144,10.000000
1757275162.024389267,9.000000
1757275162.126780272,11.000000
1757275162.226861715,7.000000
1757275162.326548815,10.000000
1757275162.426904678,5.000000
1757275162.523038626,7.000000
1757275162.626544237,7.000000
1757275162.725738287,6.000000
1757275162.826116085,7.000000
1757275162.925839901,7.000000
1757275163.026278257,5.000000
1757275163.124881983,8.000000
1757275163.225923061,6.000000
1757275163.322394848,8.000000
1757275163.422402143,8.000000
1757275163.525545835,6.000000
1757275163.625348330,8.000000
1757275163.725422621,8.000000
1757275163.825759411,7.000000
1757275163.922955990,6.000000
1757275164.025502682,6.000000
1757275164.123565197,9.000000
1757275164.225729704,7.000000
1757275164.325824261,11.000000
1757275164.426107407,11.000000
1757275164.523873091,10.000000
1757275164.625955105,10.000000
1757275164.725420952,11.000000
1757275164.824869633,13.000000
1757275164.925153494,13.000000
1757275165.024745941,17.000000
1757275165.125418186,12.000000
1757275165.226885080,13.000000
1757275165.326936722,14.000000
1757275165.426548958,15.000000
1757275165.524246454,15.000000
1757275165.625887394,12.000000
1757275165.725566149,15.000000
1757275165.825246572,9.000000
1757275165.925813198,12.000000
1757275166.025704384,9.000000
1757275166.125276089,9.000000
1757275166.223464251,9.000000
1757275166.326285839,11.000000
1757275166.427254200,12.000000
1757275166.523645163,11.000000
1757275166.626686096,13.000000
1757275166.725184202,11.000000
1757275166.825421572,11.000000
1757275166.925363302,15.000000
1757275167.022301435,14.000000
1757275167.125871658,14.000000
1757275167.225496292,14.000000
1757275167.323728085,14.000000
1757275167.425528049,15.000000
1757275167.526278973,8.000000
1757275167.626451731,17.000000
1757275167.725083351,17.000000
1757275167.822219849,18.000000
1757275167.921900511,18.000000
1757275168.027661324,17.000000
1757275168.125067949,16.000000
1757275168.225100040,15.000000
1757275168.321652889,15.000000
1757275168.426584244,14.000000
1757275168.519824982,15.000000
1757275168.625213623,14.000000
1757275168.724383831,16.000000
1757275168.830263615,15.000000
1757275168.925383329,16.000000
1757275169.025438547,13.000000
1757275169.125506163,14.000000
1757275169.227977037,13.000000
1757275169.324980974,15.000000
1757275169.424439907,15.000000
1757275169.526723623,9.000000
1757275169.627082825,11.000000
1757275169.725341082,11.000000
1757275169.826995850,13.000000
1757275169.927091599,11.000000
1757275170.024293900,13.000000
1757275170.124732494,10.000000
1757275170.226499319,11.000000
1757275170.324559212,10.000000
1757275170.425031424,9.000000
1757275170.525825977,8.000000
1757275170.625148058,8.000000
1757275170.726536036,3.000000
1757275170.826678276,5.000000
1757275170.927588940,8.000000
1757275171.025547266,7.000000
1757275171.124448299,9.000000
1757275171.223300457,12.000000
1757275171.326102018,13.000000
1757275171.424725533,13.000000
1757275171.524436474,10.000000
1757275171.624975681,9.000000
1757275171.724865198,11.000000
1757275171.826511383,12.000000
1757275171.923030615,6.000000
1757275172.024571896,9.000000
1757275172.126971245,11.000000
1757275172.224421263,9.000000
1757275172.325732470,12.000000
1757275172.425549984,12.000000
1757275172.523859739,12.000000
1757275172.626648903,12.000000
1757275172.726082087,11.000000
1757275172.825963736,7.000000
1757275172.927719831,9.000000
1757275173.024441242,13.000000
1757275173.126180649,11.000000
1757275173.225431919,9.000000
1757275173.325223446,9.000000
1757275173.425228119,9.000000
1757275173.526001692,13.000000
1757275173.626108646,11.000000
1757275173.724200487,10.000000
1757275173.824067116,11.000000
1757275173.923042297,9.000000
1757275174.025192738,6.000000
1757275174.125029087,9.000000
1757275174.224973917,9.000000
1757275174.326335669,10.000000
1757275174.424964666,15.000000
1757275174.523831367,13.000000
1757275174.625298977,11.000000
1757275174.725796938,14.000000
1757275174.822668552,15.000000
1757275174.925416946,15.000000
1757275175.024947405,10.000000
1757275175.124995947,13.000000
1757275175.224825859,18.000000
1757275175.324931145,13.000000
1757275175.424765348,12.000000
1757275175.520312786,14.000000
1757275175.625896931,14.000000
1757275175.725196123,16.000000
1757275175.826359034,17.000000
1757275175.923070908,15.000000
1757275176.025700331,17.000000
1757275176.123872519,15.000000
1757275176.223540783,12.000000
1757275176.324829102,16.000000
1757275176.424305201,11.000000
1757275176.524837732,16.000000
1757275176.623860836,16.000000
1757275176.725464344,17.000000
1757275176.824950457,16.000000
1757275176.925715685,17.000000
1757275177.023015261,16.000000
1757275177.125646353,17.000000
1757275177.225358009,14.000000
1757275177.325109005,16.000000
1757275177.421862125,16.000000
1757275177.523031235,14.000000
1757275177.623724461,13.000000
1757275177.720051527,14.000000
1757275177.824768066,14.000000
1757275177.923815250,15.000000
1757275178.022190094,15.000000
1757275178.125080109,15.000000
1757275178.222523451,14.000000
1757275178.322992802,13.000000
1757275178.426964521,12.000000
1757275178.524920464,11.000000
1757275178.622885227,13.000000
1757275178.722980976,11.000000
1757275178.822792768,12.000000
1757275178.925006390,13.000000
1757275179.022116661,14.000000
1757275179.124814034,12.000000
1757275179.225408316,10.000000
1757275179.322230816,12.000000
1757275179.422492266,12.000000
1757275179.525846481,10.000000
1757275179.625064373,13.000000
1757275179.722285986,13.000000
1757275179.822804213,13.000000
1757275179.921908617,13.000000
1757275180.024363995,10.000000
1757275180.126118183,11.000000
1757275180.224199057,11.000000
1757275180.323229790,13.000000
1757275180.422870159,12.000000
1757275180.520848751,12.000000
1757275180.625941277,10.000000
1757275180.723229647,12.000000
1757275180.822269917,12.000000
1757275180.921500206,10.000000
1757275181.023097038,10.000000
1757275181.122653961,6.000000
1757275181.221161366,6.000000
1757275181.322762251,6.000000
1757275181.424385071,8.000000
1757275181.522480726,8.000000
1757275181.621656418,8.000000
1757275181.721371889,8.000000
1757275181.822092533,13.000000
1757275181.920943022,13.000000
1757275182.021790504,14.000000
1757275182.123389721,14.000000
1757275182.222407341,13.000000
1757275182.320698261,12.000000
1757275182.420854330,11.000000
1757275182.520738125,10.000000
1757275182.622786522,13.000000
1757275182.723255873,12.000000
1757275182.823894262,14.000000
1757275182.923360586,17.000000
1757275183.022366285,17.000000
1757275183.119970083,17.000000
1757275183.221331120,16.000000
1757275183.322357655,18.000000
1757275183.420965672,15.000000
1757275183.520274878,15.000000
1757275183.619544744,14.000000
1757275183.722454548,14.000000
1757275183.820861340,14.000000
1757275183.923076630,15.000000
1757275184.021447659,15.000000
1757275184.121420860,17.000000
1757275184.221128464,17.000000
1757275184.321007967,15.000000
1757275184.420482159,15.000000
1757275184.521436691,15.000000
1757275184.622479677,19.000000
1757275184.721750259,18.000000
1757275184.819570065,17.000000
1757275184.921884298,17.000000
1757275185.019403934,18.000000
1757275185.121172667,18.000000
1757275185.220435619,18.000000
1757275185.319634438,16.000000
1757275185.419645071,15.000000
1757275185.519790888,15.000000
1757275185.621247768,17.000000
1757275185.720041513,18.000000
1757275185.820469618,18.000000
1757275185.920913219,18.000000
1757275186.019420624,18.000000
1757275186.119493008,18.000000
1757275186.221142530,18.000000
1757275186.320519924,16.000000
1757275186.420384407,16.000000
1757275186.521227837,14.000000
1757275186.622413874,13.000000
1757275186.721788406,17.000000
1757275186.821772099,17.000000
1757275186.921303272,17.000000
1757275187.020405531,17.000000
1757275187.122195005,17.000000
1757275187.219466448,18.000000
1757275187.319478035,17.000000
1757275187.420834303,16.000000
1757275187.521032095,15.000000
1757275187.619374990,14.000000
1757275187.719544172,18.000000
1757275187.820168018,15.000000
1757275187.921376944,14.000000
1757275188.021099091,15.000000
1757275188.120676041,15.000000
1757275188.221981764,15.000000
1757275188.321552038,15.000000
1757275188.420094967,15.000000
1757275188.519881487,15.000000
1757275188.622272491,15.000000
1757275188.720063448,14.000000
1757275188.821811199,14.000000
1757275188.921205759,13.000000
1757275189.020783424,13.000000
1757275189.121450186,14.000000
1757275189.219920397,13.000000
1757275189.321450233,13.000000
1757275189.421705961,13.000000
1757275189.521163464,12.000000
1757275189.621012211,12.000000
1757275189.719937086,12.000000
1757275189.820789099,10.000000
1757275189.919859171,10.000000
1757275190.021111012,10.000000
1757275190.120580435,12.000000
1757275190.220824718,13.000000
1757275190.322295666,14.000000
1757275190.420538664,9.000000
1757275190.519870281,11.000000
1757275190.621409893,12.000000
1757275190.719834566,13.000000
1757275190.820277929,13.000000
1757275190.920854092,13.000000
1757275191.020558596,15.000000
1757275191.122133255,15.000000
1757275191.220208883,14.000000
1757275191.321145296,11.000000
1757275191.421834707,15.000000
1757275191.521541119,16.000000
1757275191.623224020,16.000000
1757275191.720468283,16.000000
1757275191.820723772,17.000000
1757275191.922411680,16.000000
1757275192.021814585,14.000000
1757275192.119580746,12.000000
1757275192.221707344,16.000000
1757275192.321529388,16.000000
1757275192.421179056,14.000000
1757275192.520768881,13.000000
1757275192.620793581,12.000000
1757275192.722818136,12.000000
1757275192.821069717,11.000000
1757275192.923587322,17.000000
1757275193.021626949,18.000000
1757275193.121987104,17.000000
1757275193.223199129,14.000000
1757275193.322246313,15.000000
1757275193.424483776,17.000000
1757275193.524260044,15.000000
1757275193.623508453,17.000000
1757275193.721912146,18.000000
1757275193.824331284,18.000000
1757275193.923486471,17.000000
1757275194.023658991,16.000000
1757275194.124619007,17.000000
1757275194.221009970,18.000000
1757275194.323442459,17.000000
1757275194.423435450,16.000000
1757275194.521717548,18.000000
1757275194.625001192,16.000000
1757275194.721164703,15.000000
1757275194.823007822,18.000000
1757275194.921485662,18.000000
1757275195.023884296,18.000000
1757275195.121766329,18.000000
1757275195.224426746,18.000000
1757275195.324491501,18.000000
1757275195.422213316,16.000000
1757275195.522238016,18.000000
1757275195.623361349,18.000000
1757275195.721632719,18.000000
1757275195.822361231,18.000000
1757275195.922573566,18.000000
1757275196.024091959,18.000000
1757275196.123985052,19.000000
1757275196.222388506,12.000000
1757275196.322972298,11.000000
1757275196.423403502,14.000000
1757275196.525409698,9.000000
1757275196.625486851,9.000000
1757275196.726086617,9.000000
1757275196.825873137,16.000000
1757275196.923087835,15.000000
1757275197.024792433,16.000000
1757275197.123321056,16.000000
1757275197.222838163,16.000000
1757275197.324251175,16.000000
1757275197.424466610,17.000000
1757275197.525725365,15.000000
1757275197.625088453,15.000000
1757275197.726827621,15.000000
1757275197.822517157,14.000000
1757275197.924013853,12.000000
1757275198.024503708,12.000000
1757275198.125201702,12.000000
1757275198.225046635,13.000000
1757275198.323169708,12.000000
1757275198.424500704,12.000000
1757275198.521527052,12.000000
1757275198.626116514,12.000000
1757275198.723436594,12.000000
1757275198.823039293,12.000000
1757275198.927022934,12.000000
1757275199.025427341,9.000000
1757275199.126334667,13.000000
1757275199.227201462,13.000000
1757275199.323169708,13.000000
1757275199.425327539,13.000000
1757275199.524706364,13.000000
1757275199.624328136,11.000000
1757275199.724368095,13.000000
1757275199.823197365,8.000000
1757275199.925738811,9.000000
1757275200.023523331,7.000000
1757275200.125174761,10.000000
1757275200.221985102,7.000000
1757275200.326429605,7.000000
1757275200.426072598,10.000000
1757275200.524143457,10.000000
1757275200.621703148,12.000000
1757275200.725573063,9.000000
1757275200.826709270,10.000000
1757275200.926721573,8.000000
1757275201.024874210,10.000000
1757275201.122399569,6.000000
1757275201.223807812,10.000000
1757275201.324864626,13.000000
1757275201.427866459,13.000000
1757275201.525819302,15.000000
1757275201.627056599,16.000000
1757275201.724317074,16.000000
1757275201.824797630,17.000000
1757275201.927961111,17.000000
1757275202.026982307,15.000000
1757275202.127291679,16.000000
1757275202.226181269,17.000000
1757275202.327253580,17.000000
1757275202.427389145,14.000000
1757275202.527519226,11.000000
1757275202.625208855,13.000000
1757275202.724587202,16.000000
1757275202.826573372,17.000000
1757275202.927712202,16.000000
1757275203.025180101,16.000000
1757275203.125352383,17.000000
1757275203.226695538,17.000000
1757275203.327214241,19.000000
1757275203.426219225,19.000000
1757275203.527020216,18.000000
1757275203.626105547,18.000000
1757275203.722888231,16.000000
1757275203.828082085,18.000000
1757275203.923139095,18.000000
1757275204.024468899,18.000000
1757275204.125040531,20.000000
1757275204.228387833,20.000000
1757275204.327219009,17.000000
1757275204.427395582,17.000000
1757275204.520827055,16.000000
1757275204.625339031,16.000000
1757275204.726926088,12.000000
1757275204.825268507,14.000000
1757275204.925326586,17.000000
1757275205.024368048,17.000000
1757275205.127857685,14.000000
1757275205.225359678,14.000000
1757275205.325792313,14.000000
1757275205.426437378,13.000000
1757275205.526824236,13.000000
1757275205.627058983,13.000000
1757275205.724981785,19.000000
1757275205.824626923,15.000000
1757275205.926638603,13.000000
1757275206.024800539,15.000000
1757275206.125230312,15.000000
1757275206.223383188,17.000000
1757275206.324651003,19.000000
1757275206.425891161,14.000000
1757275206.525181293,11.000000
1757275206.626729012,10.000000
1757275206.725543261,12.000000
1757275206.824324608,11.000000
1757275206.926277876,16.000000
1757275207.025177717,15.000000
1757275207.125817537,15.000000
1757275207.225123405,12.000000
1757275207.328768730,13.000000
1757275207.425512791,12.000000
1757275207.525564671,12.000000
1757275207.625313997,5.000000
1757275207.726765394,6.000000
1757275207.825241327,11.000000
1757275207.926585436,6.000000
1757275208.026204109,10.000000
1757275208.125633478,11.000000
1757275208.226327181,9.000000
1757275208.325400591,11.000000
1757275208.426690578,8.000000
1757275208.525381565,11.000000
1757275208.625501394,6.000000
1757275208.724139690,12.000000
1757275208.825261116,12.000000
1757275208.926695108,12.000000
1757275209.025074959,9.000000
1757275209.124343872,8.000000
1757275209.224471569,8.000000
1757275209.325933933,8.000000
1757275209.425508261,7.000000
1757275209.525783777,7.000000
1757275209.625318289,8.000000
1757275209.727836609,7.000000
1757275209.826139212,7.000000
1757275209.925194740,7.000000
1757275210.025765181,8.000000
1757275210.125438929,12.000000
1757275210.224759102,8.000000
1757275210.327555656,7.000000
1757275210.427557468,7.000000
1757275210.522579908,11.000000
1757275210.625360489,13.000000
1757275210.724257708,13.000000
1757275210.826835632,12.000000
1757275210.925198317,12.000000
1757275211.024781466,11.000000
1757275211.125797987,11.000000
1757275211.223416567,10.000000
1757275211.326172590,11.000000
1757275211.426339149,7.000000
1757275211.524283886,11.000000
1757275211.625256300,9.000000
1757275211.725202084,13.000000
1757275211.826440334,13.000000
1757275211.923131466,14.000000
1757275212.024794817,12.000000
1757275212.123706818,12.000000
1757275212.224726439,11.000000
1757275212.324546099,11.000000
1757275212.425293684,11.000000
1757275212.526051283,11.000000
1757275212.624331474,11.000000
1757275212.726950169,14.000000
1757275212.826756716,14.000000
1757275212.925929308,11.000000
1757275213.025542498,11.000000
1757275213.124822378,14.000000
1757275213.225267172,13.000000
1757275213.325542927,14.000000
1757275213.425548792,13.000000
1757275213.524418354,14.000000
1757275213.626879930,13.000000
1757275213.723794460,12.000000
1757275213.825073481,12.000000
1757275213.925203562,12.000000
1757275214.024203777,13.000000
1757275214.124083519,12.000000
1757275214.224054337,11.000000
1757275214.327512264,11.000000
1757275214.423916340,11.000000
1757275214.525456905,11.000000
1757275214.625895023,15.000000
1757275214.726510286,12.000000
1757275214.826023579,16.000000
1757275214.925099850,17.000000
1757275215.021482229,16.000000
1757275215.124476910,17.000000
1757275215.225363255,17.000000
1757275215.327157736,17.000000
1757275215.424728155,16.000000
1757275215.524909735,16.000000
1757275215.624743700,15.000000
1757275215.725009203,15.000000
1757275215.827277660,12.000000
1757275215.926573038,11.000000
1757275216.023477554,15.000000
1757275216.124699354,15.000000
1757275216.225399733,15.000000
1757275216.321839809,14.000000
1757275216.421724081,13.000000
1757275216.524247408,12.000000
1757275216.626563787,11.000000
1757275216.727150917,11.000000
1757275216.821324587,11.000000
1757275216.922515631,12.000000
1757275217.025238276,13.000000
1757275217.122542143,13.000000
1757275217.223895550,12.000000
1757275217.322482109,12.000000
1757275217.425179243,11.000000
1757275217.525478840,12.000000
1757275217.624058962,9.000000
1757275217.724791765,12.000000
1757275217.824991226,12.000000
1757275217.925017834,9.000000
1757275218.025768995,13.000000
1757275218.125931740,12.000000
1757275218.226079226,13.000000
1757275218.325023890,13.000000
1757275218.423168659,12.000000
1757275218.522650480,8.000000
1757275218.622033119,6.000000
1757275218.723335981,6.000000
1757275218.821732521,10.000000
1757275218.924826860,10.000000
1757275219.023803234,13.000000
1757275219.123334885,13.000000
1757275219.224176407,13.000000
1757275219.321059465,12.000000
1757275219.424568415,13.000000
1757275219.522679090,13.000000
1757275219.624442816,13.000000
1757275219.725583076,13.000000
1757275219.823159695,13.000000
1757275219.925204992,14.000000
1757275220.024465322,7.000000
1757275220.125094652,7.000000
1757275220.223862886,13.000000
1757275220.325658560,8.000000
1757275220.421117067,12.000000
1757275220.523691416,13.000000
1757275220.622339249,15.000000
1757275220.721937895,10.000000
1757275220.823161125,12.000000
1757275220.923855066,12.000000
1757275221.023437500,16.000000
1757275221.124331951,13.000000
1757275221.225735903,14.000000
1757275221.324623585,14.000000
1757275221.422330379,14.000000
1757275221.522482157,14.000000
1757275221.626059771,15.000000
1757275221.724201918,13.000000
1757275221.824219227,14.000000
1757275221.925229549,9.000000
1757275222.023467779,5.000000
1757275222.124222517,10.000000
1757275222.224384546,12.000000
1757275222.322894812,16.000000
1757275222.422411680,15.000000
1757275222.521636963,17.000000
1757275222.623883486,17.000000
1757275222.724092722,15.000000
1757275222.822624683,16.000000
1757275222.923415899,15.000000
1757275223.021286726,16.000000
1757275223.124150276,16.000000
1757275223.221841574,17.000000
1757275223.321922779,15.000000
1757275223.421847343,16.000000
1757275223.524209976,16.000000
1757275223.623018980,11.000000
1757275223.724954128,11.000000
1757275223.823168993,15.000000
1757275223.924823999,15.000000
1757275224.022409439,13.000000
1757275224.121532917,13.000000
1757275224.223446608,13.000000
1757275224.321934700,13.000000
1757275224.422267437,13.000000
1757275224.522448778,15.000000
1757275224.621719360,10.000000
1757275224.721052408,11.000000
1757275224.821838856,13.000000
1757275224.921849012,10.000000
1757275225.025267363,12.000000
1757275225.121232748,10.000000
1757275225.221793175,12.000000
1757275225.322672367,10.000000
1757275225.419643879,7.000000
1757275225.521871328,13.000000
1757275225.620270491,13.000000
1757275225.720893860,11.000000
1757275225.820957899,11.000000
1757275225.923164129,9.000000
1757275226.021106482,10.000000
1757275226.123039246,9.000000
1757275226.220972061,10.000000
1757275226.322862387,10.000000
1757275226.420866489,7.000000
1757275226.521262407,7.000000
1757275226.619558573,10.000000
1757275226.721889973,8.000000
1757275226.819667339,9.000000
1757275226.920068502,10.000000
1757275227.022655010,10.000000
1757275227.121201038,11.000000
1757275227.221265078,12.000000
1757275227.320196390,12.000000
1757275227.420238733,13.000000
1757275227.521832228,13.000000
1757275227.621138334,13.000000
1757275227.721854687,13.000000
1757275227.821049690,10.000000
1757275227.922340870,10.000000
1757275228.019795418,5.000000
1757275228.120628834,13.000000
1757275228.221833229,13.000000
1757275228.321055174,10.000000
1757275228.419993639,13.000000
1757275228.522017002,13.000000
1757275228.620786190,12.000000
1757275228.719685316,13.000000
1757275228.820175648,13.000000
1757275228.920099020,13.000000
1757275229.019762278,7.000000
1757275229.119700909,12.000000
1757275229.220412016,14.000000
1757275229.321178913,11.000000
1757275229.421017885,11.000000
1757275229.521011114,9.000000
1757275229.621283054,11.000000
1757275229.721083641,10.000000
1757275229.822214603,12.000000
1757275229.920987129,13.000000
1757275230.020149946,15.000000
1757275230.120475292,13.000000
1757275230.219982624,10.000000
1757275230.320834160,13.000000
1757275230.420875788,13.000000
1757275230.520728350,15.000000
1757275230.620348454,8.000000
1757275230.720277786,10.000000
1757275230.820221663,15.000000
1757275230.920391321,15.000000
1757275231.020551920,15.000000
1757275231.121905804,14.000000
1757275231.221695185,13.000000
1757275231.320332050,15.000000
1757275231.422426701,14.000000
1757275231.522306204,15.000000
1757275231.621180058,15.000000
1757275231.721319199,16.000000
1757275231.821440697,14.000000
1757275231.920678854,18.000000
1757275232.021266460,18.000000
1757275232.121465921,17.000000
1757275232.220942259,15.000000
1757275232.321821213,17.000000
1757275232.421763659,17.000000
1757275232.521264315,19.000000
1757275232.621548176,6.000000
1757275232.720877171,15.000000
1757275232.821374416,19.000000
1757275232.926541090,9.000000
1757275233.019858122,11.000000
1757275233.122038841,18.000000
1757275233.222399473,14.000000
1757275233.321766376,14.000000
1757275233.422350645,16.000000
1757275233.522331476,14.000000
1757275233.621420145,12.000000
1757275233.722458124,14.000000
1757275233.821084499,14.000000
1757275233.921686172,13.000000
1757275234.021643639,13.000000
1757275234.123640299,11.000000
1757275234.220215082,13.000000
1757275234.321962833,14.000000
1757275234.421491623,13.000000
1757275234.521031618,9.000000
1757275234.623649597,9.000000
1757275234.723229647,9.000000
1757275234.822742939,10.000000
1757275234.922893047,10.000000
1757275235.020941496,14.000000
1757275235.121317863,9.000000
1757275235.224232674,10.000000
1757275235.320958614,10.000000
1757275235.421253681,6.000000
1757275235.520224810,15.000000
1757275235.622262955,12.000000
1757275235.721952200,7.000000
1757275235.821574211,10.000000
1757275235.922172308,10.000000
1757275236.022811174,11.000000
1757275236.124022722,15.000000
1757275236.222646475,13.000000
1757275236.323301554,9.000000
1757275236.422156096,10.000000
1757275236.519522667,12.000000
1757275236.623745680,12.000000
1757275236.722431183,8.000000
1757275236.822048187,12.000000
1757275236.922729254,12.000000
1757275237.023900270,11.000000
1757275237.122972250,11.000000
1757275237.223432779,11.000000
1757275237.323982000,11.000000
1757275237.425487041,12.000000
1757275237.523298025,13.000000
1757275237.622576475,13.000000
1757275237.723209620,12.000000
1757275237.824311495,13.000000
1757275237.924250126,12.000000
1757275238.023166656,8.000000
1757275238.124379158,8.000000
1757275238.225345135,13.000000
1757275238.323760986,10.000000
1757275238.424516201,15.000000
1757275238.523958445,16.000000
1757275238.623856306,14.000000
1757275238.722347498,13.000000
1757275238.825516462,13.000000
1757275238.924071789,10.000000
1757275239.024631977,14.000000
1757275239.124015808,6.000000
1757275239.225637913,9.000000
1757275239.325564861,7.000000
1757275239.423722982,8.000000
1757275239.523996353,9.000000
1757275239.626675367,8.000000
1757275239.725873232,9.000000
1757275239.825798750,13.000000
1757275239.923976660,12.000000
1757275240.024102926,12.000000
1757275240.124911785,12.000000
1757275240.224298239,13.000000
1757275240.327050209,15.000000
1757275240.425143480,14.000000
1757275240.521751642,12.000000
1757275240.625970364,11.000000
1757275240.726010323,12.000000
1757275240.824422836,16.000000
1757275240.924086094,11.000000
1757275241.024073839,15.000000
1757275241.126130581,17.000000
1757275241.225695848,16.000000
1757275241.327585459,16.000000
1757275241.423587561,15.000000
1757275241.525453329,16.000000
1757275241.627431631,11.000000
1757275241.722483397,15.000000
1757275241.826376438,14.000000
1757275241.924083948,14.000000
1757275242.024560928,18.000000
1757275242.124697924,14.000000
1757275242.225911140,13.000000
1757275242.325654745,14.000000
1757275242.423353672,13.000000
