ros_time_s,Lecturas_Validas
1757276400.928853273,4.000000
1757276401.028967619,4.000000
1757276401.128832817,4.000000
1757276401.228363752,5.000000
1757276401.328646898,4.000000
1757276401.428663015,4.000000
1757276401.528360128,4.000000
1757276401.628422499,5.000000
1757276401.728459358,4.000000
1757276401.829361200,5.000000
1757276401.928202152,5.000000
1757276402.028285503,4.000000
1757276402.128539801,4.000000
1757276402.228419304,5.000000
1757276402.331476927,5.000000
1757276402.428546190,5.000000
1757276402.528110504,4.000000
1757276402.628399611,5.000000
1757276402.730034590,4.000000
1757276402.828579426,4.000000
1757276402.928360462,4.000000
1757276403.028242111,4.000000
1757276403.128292322,5.000000
1757276403.228222609,5.000000
1757276403.328631401,4.000000
1757276403.428148508,4.000000
1757276403.528813124,4.000000
1757276403.630720615,3.000000
1757276403.731691599,4.000000
1757276403.830773592,4.000000
1757276403.929292440,4.000000
1757276404.028644085,4.000000
1757276404.127972126,4.000000
1757276404.230463505,4.000000
1757276404.332276106,4.000000
1757276404.434078455,4.000000
1757276404.534215927,4.000000
1757276404.633817434,4.000000
1757276404.735694647,4.000000
1757276404.831738710,4.000000
1757276404.933659077,6.000000
1757276405.028766870,5.000000
1757276405.133013010,6.000000
1757276405.231570482,5.000000
1757276405.334460735,5.000000
1757276405.432294369,5.000000
1757276405.532755613,5.000000
1757276405.633227587,6.000000
1757276405.736069202,5.000000
1757276405.835965395,5.000000
1757276405.931753874,6.000000
1757276406.034734964,6.000000
1757276406.134636879,6.000000
1757276406.234914064,6.000000
1757276406.334429741,5.000000
1757276406.434393167,4.000000
1757276406.534420252,4.000000
1757276406.633546591,5.000000
1757276406.734389782,5.000000
1757276406.834577560,4.000000
1757276406.932694435,5.000000
1757276407.034395695,5.000000
1757276407.134107351,5.000000
1757276407.234883070,6.000000
1757276407.336371660,5.000000
1757276407.433238745,5.000000
1757276407.533409357,5.000000
1757276407.634536505,5.000000
1757276407.734941483,5.000000
1757276407.834477425,5.000000
1757276407.932416916,5.000000
1757276408.032575369,5.000000
1757276408.133965492,5.000000
1757276408.233229399,4.000000
1757276408.333985806,4.000000
1757276408.435381174,5.000000
1757276408.533487797,7.000000
1757276408.635680199,6.000000
1757276408.729098082,6.000000
1757276408.835433006,5.000000
1757276408.934339285,4.000000
1757276409.033071756,5.000000
1757276409.135793209,6.000000
1757276409.232257605,5.000000
1757276409.334749460,5.000000
1757276409.434434652,6.000000
1757276409.534306288,6.000000
1757276409.631395817,5.000000
1757276409.733752489,5.000000
1757276409.834273338,5.000000
1757276409.933117390,6.000000
1757276410.035482883,7.000000
1757276410.135818481,4.000000
1757276410.235477686,6.000000
1757276410.333642006,7.000000
1757276410.433208942,4.000000
1757276410.530505896,4.000000
1757276410.634546995,6.000000
1757276410.735667944,5.000000
1757276410.835093498,5.000000
1757276410.932465315,5.000000
1757276411.036120415,5.000000
1757276411.132819414,4.000000
1757276411.234053850,5.000000
1757276411.335522652,6.000000
1757276411.435959339,6.000000
1757276411.534946203,5.000000
1757276411.635933399,4.000000
1757276411.734502077,4.000000
1757276411.834177256,5.000000
1757276411.934382915,5.000000
1757276412.032997608,6.000000
1757276412.134496927,7.000000
1757276412.235574722,4.000000
1757276412.336036921,4.000000
1757276412.435952425,5.000000
1757276412.533561230,5.000000
1757276412.633869171,7.000000
1757276412.733244658,7.000000
1757276412.832669973,5.000000
1757276412.934743643,4.000000
1757276413.033923149,4.000000
1757276413.134151220,4.000000
1757276413.234382868,4.000000
1757276413.331510544,5.000000
1757276413.436771631,4.000000
1757276413.534428835,5.000000
1757276413.633746386,6.000000
1757276413.736296892,5.000000
1757276413.836260796,6.000000
1757276413.932660341,3.000000
1757276414.032927990,5.000000
1757276414.134702682,6.000000
1757276414.232998610,6.000000
1757276414.335080385,5.000000
1757276414.435715914,6.000000
1757276414.533156872,5.000000
1757276414.636549711,5.000000
1757276414.736189365,6.000000
1757276414.829940319,4.000000
1757276414.933776379,5.000000
1757276415.037031889,4.000000
1757276415.133736372,6.000000
1757276415.235962391,6.000000
1757276415.335734367,5.000000
1757276415.435367107,5.000000
1757276415.535048246,6.000000
1757276415.636142731,5.000000
1757276415.734991074,5.000000
1757276415.836066484,5.000000
1757276415.933903933,5.000000
1757276416.034506321,6.000000
1757276416.135172367,5.000000
1757276416.234143496,5.000000
1757276416.336404085,6.000000
1757276416.432995081,3.000000
1757276416.533435583,4.000000
1757276416.631388426,7.000000
1757276416.734824896,7.000000
1757276416.835696936,6.000000
1757276416.933182001,6.000000
1757276417.033682108,5.000000
1757276417.133312225,6.000000
1757276417.235585690,5.000000
1757276417.336411715,4.000000
1757276417.433915138,7.000000
1757276417.534233570,4.000000
1757276417.634464741,5.000000
1757276417.734254360,4.000000
1757276417.836016893,3.000000
1757276417.933952332,5.000000
1757276418.033386707,6.000000
1757276418.133191586,5.000000
1757276418.233290672,3.000000
1757276418.335413694,3.000000
1757276418.433467388,3.000000
1757276418.534435987,3.000000
1757276418.634458303,5.000000
1757276418.731375694,5.000000
1757276418.834226608,3.000000
1757276418.932425976,4.000000
1757276419.035656691,4.000000
1757276419.131094694,5.000000
1757276419.230862379,4.000000
1757276419.335859060,5.000000
1757276419.434666157,6.000000
1757276419.534331322,7.000000
1757276419.634199381,5.000000
1757276419.735412836,6.000000
1757276419.834250689,7.000000
1757276419.933182955,4.000000
1757276420.034089327,7.000000
1757276420.134158373,5.000000
1757276420.235556364,5.000000
1757276420.333145142,5.000000
1757276420.435498953,6.000000
1757276420.534975290,5.000000
1757276420.635199308,6.000000
1757276420.733903885,6.000000
1757276420.835714102,5.000000
1757276420.933978558,5.000000
1757276421.032807350,7.000000
1757276421.135000944,5.000000
1757276421.234222174,6.000000
1757276421.333551407,6.000000
1757276421.434346914,4.000000
1757276421.534708023,5.000000
1757276421.633388042,5.000000
1757276421.735474586,5.000000
1757276421.835434675,5.000000
1757276421.933295727,4.000000
1757276422.034361124,6.000000
1757276422.135175705,7.000000
1757276422.233270884,3.000000
1757276422.334066868,5.000000
1757276422.434061289,6.000000
1757276422.528702259,4.000000
1757276422.634201527,7.000000
1757276422.735236168,5.000000
1757276422.834405899,3.000000
1757276422.932435989,3.000000
1757276423.034381866,6.000000
1757276423.133442402,8.000000
1757276423.234097958,5.000000
1757276423.334099531,7.000000
1757276423.433522463,6.000000
1757276423.535204649,5.000000
1757276423.634184361,6.000000
1757276423.733547926,5.000000
1757276423.836499453,7.000000
1757276423.934269905,5.000000
1757276424.033436298,5.000000
1757276424.134281158,4.000000
1757276424.233590364,4.000000
1757276424.333977938,7.000000
1757276424.432670355,7.000000
1757276424.533244371,6.000000
1757276424.634420156,6.000000
1757276424.731954098,5.000000
1757276424.832861185,3.000000
1757276424.932055712,6.000000
1757276425.031788588,6.000000
1757276425.133445978,6.000000
1757276425.231986523,7.000000
1757276425.333400011,5.000000
1757276425.433222771,6.000000
1757276425.532981873,5.000000
1757276425.634078741,6.000000
1757276425.731727123,6.000000
1757276425.834038258,5.000000
1757276425.932910681,6.000000
1757276426.033387184,6.000000
1757276426.133860826,5.000000
1757276426.233572960,5.000000
1757276426.333153248,3.000000
1757276426.433749199,6.000000
1757276426.532464981,5.000000
1757276426.633885145,6.000000
1757276426.733874321,5.000000
1757276426.833037853,4.000000
1757276426.932856321,6.000000
1757276427.032149792,6.000000
1757276427.132334232,7.000000
1757276427.232536316,6.000000
1757276427.333998680,4.000000
1757276427.433506727,6.000000
1757276427.533428907,5.000000
1757276427.632659197,5.000000
1757276427.734922171,7.000000
1757276427.830780983,5.000000
1757276427.932969809,5.000000
1757276428.032170773,5.000000
1757276428.133589745,6.000000
1757276428.233563423,6.000000
1757276428.333882570,5.000000
1757276428.433317900,8.000000
1757276428.532064915,6.000000
1757276428.633134604,4.000000
1757276428.731760502,6.000000
1757276428.830820799,7.000000
1757276428.932892561,7.000000
1757276429.034481525,5.000000
1757276429.132900000,4.000000
1757276429.233351946,4.000000
1757276429.333351612,6.000000
1757276429.433446169,8.000000
1757276429.532588005,7.000000
1757276429.635152817,5.000000
1757276429.732080221,6.000000
1757276429.834357262,5.000000
1757276429.932127714,6.000000
1757276430.034315586,6.000000
1757276430.133978128,5.000000
1757276430.233469963,5.000000
1757276430.332569599,6.000000
1757276430.432999134,6.000000
1757276430.534427166,6.000000
1757276430.633968115,4.000000
1757276430.733082533,4.000000
1757276430.833090305,4.000000
1757276430.931478024,4.000000
1757276431.032817841,6.000000
1757276431.131883621,6.000000
1757276431.233836174,6.000000
1757276431.333405733,5.000000
1757276431.430981636,7.000000
1757276431.532249451,6.000000
1757276431.633779287,5.000000
1757276431.733011484,4.000000
1757276431.833890915,5.000000
1757276431.932922363,6.000000
1757276432.032514572,7.000000
1757276432.133957386,5.000000
1757276432.230993748,6.000000
1757276432.332993984,6.000000
1757276432.433974504,4.000000
1757276432.534208536,6.000000
1757276432.632338524,7.000000
1757276432.733936310,7.000000
1757276432.834760666,6.000000
1757276432.930837870,6.000000
1757276433.033983231,8.000000
1757276433.131328344,6.000000
1757276433.231492281,7.000000
1757276433.331096649,5.000000
1757276433.430722475,4.000000
1757276433.530399323,7.000000
1757276433.631412029,7.000000
1757276433.732806921,5.000000
1757276433.830588341,3.000000
1757276433.932931185,6.000000
1757276434.031546354,5.000000
1757276434.132946968,5.000000
1757276434.232133627,5.000000
1757276434.333988190,3.000000
1757276434.431124926,5.000000
1757276434.528748274,5.000000
1757276434.631541491,7.000000
1757276434.730430365,6.000000
1757276434.831766367,7.000000
1757276434.931245327,4.000000
1757276435.031061172,6.000000
1757276435.130633831,6.000000
1757276435.230468273,6.000000
1757276435.329817295,6.000000
1757276435.431251526,6.000000
1757276435.528412342,5.000000
1757276435.630550861,8.000000
1757276435.728356361,7.000000
1757276435.828404665,6.000000
1757276435.929784536,4.000000
1757276436.030241966,8.000000
1757276436.131920815,5.000000
1757276436.229970932,4.000000
1757276436.329445124,6.000000
1757276436.431055307,3.000000
1757276436.528974533,6.000000
1757276436.628782749,7.000000
1757276436.730821609,6.000000
1757276436.830073833,7.000000
1757276436.929100037,4.000000
1757276437.029359341,6.000000
1757276437.129329681,3.000000
1757276437.231249094,4.000000
1757276437.330091476,6.000000
1757276437.429951668,5.000000
1757276437.528741121,6.000000
1757276437.628355742,7.000000
1757276437.729952097,6.000000
1757276437.828807116,7.000000
1757276437.928580523,5.000000
1757276438.028332710,6.000000
1757276438.128525734,7.000000
1757276438.228502989,4.000000
1757276438.329918623,6.000000
1757276438.428339958,6.000000
1757276438.528262854,8.000000
1757276438.631019115,6.000000
1757276438.730786800,6.000000
1757276438.828757763,5.000000
1757276438.928860664,7.000000
1757276439.028632164,6.000000
1757276439.128187418,5.000000
1757276439.229204178,4.000000
1757276439.328762531,6.000000
1757276439.428845406,6.000000
1757276439.528965473,8.000000
1757276439.630205631,5.000000
1757276439.730125666,7.000000
1757276439.829789162,7.000000
1757276439.929803610,6.000000
1757276440.029019356,6.000000
1757276440.129954100,7.000000
1757276440.228506565,5.000000
1757276440.329741240,7.000000
1757276440.428741693,7.000000
1757276440.528999567,6.000000
1757276440.629397869,5.000000
1757276440.728767157,8.000000
1757276440.830101967,6.000000
1757276440.930132151,8.000000
1757276441.030287266,5.000000
1757276441.130008221,7.000000
1757276441.229225874,8.000000
1757276441.329187870,6.000000
1757276441.431187153,5.000000
1757276441.529462814,4.000000
1757276441.630361319,5.000000
1757276441.730433702,3.000000
1757276441.831104517,7.000000
1757276441.929686069,7.000000
1757276442.030811548,8.000000
1757276442.130326748,6.000000
1757276442.231659174,7.000000
1757276442.330081701,5.000000
1757276442.432885647,6.000000
1757276442.532181740,6.000000
1757276442.631180286,5.000000
1757276442.730009079,5.000000
1757276442.831081629,8.000000
1757276442.931426525,7.000000
1757276443.031559229,7.000000
1757276443.130079031,6.000000
1757276443.232646704,6.000000
1757276443.331146240,7.000000
1757276443.430478811,8.000000
1757276443.532461882,5.000000
1757276443.632455111,5.000000
1757276443.731139183,6.000000
1757276443.832870007,6.000000
1757276443.932780743,3.000000
1757276444.031506538,4.000000
1757276444.131934404,5.000000
1757276444.232259512,5.000000
1757276444.331971884,4.000000
1757276444.430962324,5.000000
1757276444.532091379,5.000000
1757276444.632420063,3.000000
1757276444.732076645,6.000000
1757276444.831295967,7.000000
1757276444.931108952,7.000000
1757276445.033504248,6.000000
1757276445.131014585,7.000000
1757276445.233367443,7.000000
1757276445.333968163,7.000000
1757276445.432315111,7.000000
1757276445.531404257,5.000000
1757276445.633484125,5.000000
1757276445.732347965,6.000000
1757276445.833474159,7.000000
1757276445.931464911,6.000000
1757276446.034736872,6.000000
1757276446.132456779,6.000000
1757276446.232375145,6.000000
1757276446.334405661,4.000000
1757276446.435181141,5.000000
1757276446.529469252,5.000000
1757276446.634297371,4.000000
1757276446.731762886,7.000000
1757276446.834742546,7.000000
1757276446.930790186,6.000000
1757276447.034227133,7.000000
1757276447.132468939,6.000000
