ros_time_s,Lidar_Left
1757276409.135068655,1.006959
1757276409.231810808,0.998148
1757276409.334156990,1.003535
1757276409.433889389,1.003235
1757276409.533838511,0.997753
1757276409.630950928,0.993361
1757276409.733462811,1.015272
1757276409.833914280,1.006109
1757276409.932573080,0.996130
1757276410.035079718,1.007673
1757276410.135138750,0.992596
1757276410.234588146,1.008720
1757276410.333170414,0.995220
1757276410.432830811,0.986565
1757276410.530095100,1.015624
1757276410.634082794,1.002668
1757276410.735289812,0.993767
1757276410.834723949,0.994915
1757276410.931993961,1.001001
1757276411.035839558,1.001301
1757276411.132392168,0.982697
1757276411.233418941,0.995686
1757276411.334979057,1.007662
1757276411.435272217,0.993488
1757276411.534455776,1.006182
1757276411.635271788,0.993178
1757276411.734056234,0.998109
1757276411.833806515,1.009115
1757276411.933930635,1.003673
1757276412.032589197,1.000346
1757276412.134060621,0.994161
1757276412.234994650,1.002001
1757276412.335692406,1.010313
1757276412.435087442,1.011290
1757276412.532456875,1.006562
1757276412.633260489,1.004147
1757276412.732841253,1.010172
1757276412.832018852,0.998875
1757276412.933980703,1.005733
1757276413.033501148,1.009562
1757276413.133119345,1.014255
1757276413.233993053,0.998168
1757276413.330903292,0.995137
1757276413.435926676,0.989489
1757276413.533683062,0.992774
1757276413.633229017,0.994471
1757276413.735634089,0.988919
1757276413.835798264,0.991713
1757276413.932105541,0.993371
1757276414.032395601,0.994435
1757276414.134053946,0.989178
1757276414.232513189,1.000971
1757276414.334658623,1.007959
1757276414.435037374,1.005304
1757276414.532641649,0.988072
1757276414.635097504,1.009382
1757276414.735470772,0.994182
1757276414.829518557,0.990243
1757276414.933339119,0.977042
1757276415.035930395,1.005400
1757276415.133304834,1.001712
1757276415.235076666,0.998084
1757276415.334880352,1.006185
1757276415.434726954,0.987681
1757276415.534253836,0.983245
1757276415.635221481,0.992468
1757276415.734410524,1.001151
1757276415.835104704,1.001096
1757276415.933352232,1.000465
1757276416.033982277,0.999362
1757276416.134179592,0.998465
1757276416.233722925,1.001116
1757276416.335803747,0.998295
1757276416.432333231,1.012837
1757276416.532876253,1.013624
1757276416.630999088,0.997300
1757276416.734061718,0.996325
1757276416.834989071,1.002239
1757276416.932526827,0.999297
1757276417.033164740,0.992268
1757276417.132810831,1.003731
1757276417.235055923,1.003539
1757276417.336086273,0.989747
1757276417.433414459,1.007175
1757276417.533857346,1.007359
1757276417.633872271,0.986557
1757276417.733693838,1.000858
1757276417.835355282,1.008554
1757276417.933240891,1.012826
1757276418.032918215,1.017635
1757276418.132774830,1.014471
1757276418.232875586,1.004316
1757276418.334841251,1.008056
1757276418.433110714,1.007464
1757276418.533826828,1.008673
1757276418.634040117,1.016998
1757276418.730879784,1.018536
1757276418.833548784,1.006159
1757276418.931980610,0.999528
1757276419.034958124,0.997973
1757276419.130681038,1.001509
1757276419.230439663,1.005249
1757276419.334867239,1.007542
1757276419.433869600,1.007952
1757276419.533742905,0.983319
1757276419.633783817,1.014522
1757276419.734586000,1.000929
1757276419.833645582,0.994078
1757276419.932522297,0.993838
1757276420.033493280,0.973022
1757276420.133501768,1.007900
1757276420.234939337,1.003032
1757276420.332719564,0.982693
1757276420.434542179,1.012790
1757276420.534379482,0.996895
1757276420.634531498,0.986497
1757276420.733306170,1.011079
1757276420.835124731,1.008649
1757276420.933387756,0.986340
1757276421.032192945,0.982759
1757276421.134273529,1.004666
1757276421.233648777,0.992261
1757276421.332925797,0.984029
1757276421.433722973,0.996922
1757276421.534069300,0.985525
1757276421.632944107,1.005126
1757276421.734859705,0.983688
1757276421.834826946,0.985189
1757276421.932775021,0.994529
1757276422.033015490,0.992589
1757276422.134506464,0.987823
1757276422.232434988,0.981265
1757276422.333446980,0.986354
1757276422.433312178,0.970742
