ros_time_s,Lecturas_Validas
1755900893.442905188,19.000000
1755900893.542796612,18.000000
1755900893.642810106,19.000000
1755900893.742659092,18.000000
1755900893.842593908,17.000000
1755900893.942744017,20.000000
1755900894.043537617,19.000000
1755900894.145437241,17.000000
1755900894.243258953,18.000000
1755900894.343681335,19.000000
1755900894.444742918,18.000000
1755900894.543286562,17.000000
1755900894.642769814,20.000000
1755900894.742642641,19.000000
1755900894.843449354,18.000000
1755900894.943221807,23.000000
1755900895.042742252,19.000000
1755900895.142842054,19.000000
1755900895.242854834,16.000000
1755900895.343136072,22.000000
1755900895.443643093,17.000000
1755900895.543131590,19.000000
1755900895.642587185,17.000000
1755900895.742653370,22.000000
1755900895.842311859,19.000000
1755900895.950282574,19.000000
1755900896.050634861,16.000000
1755900896.147627831,21.000000
1755900896.249773264,16.000000
1755900896.349337339,20.000000
1755900896.448669910,18.000000
1755900896.549006701,19.000000
1755900896.642849684,21.000000
1755900896.754506588,20.000000
1755900896.850709200,19.000000
1755900896.948995829,19.000000
1755900897.044765234,18.000000
1755900897.149479628,16.000000
1755900897.248953104,19.000000
1755900897.347800732,20.000000
1755900897.449142694,20.000000
1755900897.548728943,23.000000
1755900897.648039341,19.000000
1755900897.750103474,19.000000
1755900897.850384235,20.000000
1755900897.947731495,19.000000
1755900898.045709610,18.000000
1755900898.148281574,20.000000
1755900898.250219822,20.000000
1755900898.350004435,18.000000
1755900898.447727919,20.000000
1755900898.548785925,19.000000
1755900898.648380756,21.000000
1755900898.749845266,17.000000
1755900898.851156473,17.000000
1755900898.951006174,21.000000
1755900899.050065994,19.000000
1755900899.148521662,18.000000
1755900899.249208212,16.000000
1755900899.349231958,19.000000
1755900899.450705051,21.000000
1755900899.549005270,15.000000
1755900899.648214340,21.000000
1755900899.750216722,19.000000
1755900899.849678040,20.000000
1755900899.948524475,20.000000
1755900900.048866749,16.000000
1755900900.147646427,16.000000
1755900900.246505260,19.000000
1755900900.348904371,21.000000
1755900900.449278831,20.000000
1755900900.549431324,21.000000
1755900900.649404764,20.000000
1755900900.747642040,17.000000
1755900900.848311901,17.000000
1755900900.949418783,15.000000
1755900901.048975945,14.000000
1755900901.149681091,18.000000
1755900901.248844147,16.000000
1755900901.348816156,16.000000
1755900901.448925018,16.000000
1755900901.549427986,17.000000
1755900901.648563623,15.000000
1755900901.748752594,12.000000
1755900901.849522114,14.000000
1755900901.949903727,15.000000
1755900902.048847437,13.000000
1755900902.146933317,15.000000
1755900902.246802092,15.000000
1755900902.348513603,11.000000
1755900902.448644638,17.000000
1755900902.548757315,12.000000
1755900902.648026228,16.000000
1755900902.748095989,14.000000
1755900902.848754406,14.000000
1755900902.949406624,18.000000
1755900903.052716970,14.000000
1755900903.148938656,18.000000
1755900903.247563839,16.000000
1755900903.348692894,18.000000
1755900903.449296236,14.000000
1755900903.548749685,16.000000
1755900903.647881985,14.000000
1755900903.747527599,21.000000
1755900903.849422932,17.000000
1755900903.948098898,18.000000
1755900904.048673391,18.000000
1755900904.148830891,21.000000
1755900904.247779131,20.000000
1755900904.347661734,19.000000
1755900904.448850393,16.000000
1755900904.549622297,21.000000
1755900904.649730206,19.000000
1755900904.746585608,20.000000
1755900904.850273609,19.000000
1755900904.947573185,19.000000
1755900905.048702240,20.000000
1755900905.147385120,20.000000
1755900905.248449802,17.000000
1755900905.347791195,21.000000
1755900905.447588205,22.000000
1755900905.548030138,20.000000
1755900905.648592949,19.000000
1755900905.748527527,19.000000
1755900905.849481821,21.000000
1755900905.948750496,21.000000
1755900906.049718618,21.000000
1755900906.147513390,20.000000
1755900906.249030828,21.000000
1755900906.349787474,24.000000
1755900906.448326349,19.000000
1755900906.549368143,21.000000
1755900906.645453215,19.000000
1755900906.749664068,22.000000
1755900906.850532055,21.000000
1755900906.949557781,19.000000
1755900907.049686670,21.000000
1755900907.148838758,22.000000
1755900907.248962164,22.000000
1755900907.348706007,23.000000
1755900907.450018406,19.000000
1755900907.548863411,19.000000
1755900907.646752834,19.000000
1755900907.748945236,20.000000
1755900907.848360300,19.000000
1755900907.948726177,20.000000
1755900908.050287962,19.000000
1755900908.148777485,18.000000
1755900908.247899294,19.000000
1755900908.347571135,19.000000
1755900908.446717262,17.000000
1755900908.547695398,22.000000
1755900908.650135040,20.000000
1755900908.747889519,19.000000
1755900908.848336935,18.000000
1755900908.947662830,20.000000
1755900909.049395084,21.000000
1755900909.148843765,19.000000
1755900909.250241995,23.000000
1755900909.347519398,17.000000
1755900909.450890064,20.000000
1755900909.547956228,20.000000
1755900909.648583889,19.000000
1755900909.747993231,19.000000
1755900909.847714186,18.000000
1755900909.948515892,19.000000
1755900910.048291683,21.000000
1755900910.149605274,21.000000
1755900910.247602940,19.000000
1755900910.348736286,19.000000
1755900910.449369192,21.000000
1755900910.548084974,17.000000
1755900910.647799969,20.000000
1755900910.748790741,22.000000
1755900910.848519325,18.000000
1755900910.943881512,22.000000
1755900911.046734333,19.000000
1755900911.142655849,20.000000
1755900911.248900414,19.000000
1755900911.348998547,17.000000
1755900911.448682547,22.000000
1755900911.548660517,20.000000
1755900911.649025440,20.000000
1755900911.748481512,21.000000
1755900911.848767757,19.000000
1755900911.949527025,21.000000
1755900912.047647953,21.000000
1755900912.150090456,19.000000
1755900912.244392395,19.000000
1755900912.349794388,22.000000
1755900912.449692488,19.000000
1755900912.548628569,18.000000
1755900912.649420738,21.000000
1755900912.747305393,19.000000
1755900912.850158930,21.000000
1755900912.948196888,20.000000
1755900913.049073935,19.000000
1755900913.147009850,20.000000
1755900913.248844624,19.000000
1755900913.348531723,19.000000
1755900913.447427273,18.000000
1755900913.548537970,18.000000
1755900913.648727179,17.000000
1755900913.748270035,18.000000
1755900913.848214626,17.000000
1755900913.947507858,19.000000
1755900914.049472809,20.000000
1755900914.147419453,18.000000
1755900914.248492241,21.000000
1755900914.348212957,20.000000
1755900914.449037313,18.000000
1755900914.549840212,22.000000
1755900914.647326708,20.000000
1755900914.748205423,18.000000
1755900914.845643044,22.000000
1755900914.948953152,19.000000
1755900915.049703360,16.000000
1755900915.149758101,21.000000
1755900915.249827862,18.000000
1755900915.349350452,17.000000
1755900915.445603848,23.000000
1755900915.548602819,21.000000
1755900915.647505045,21.000000
1755900915.747783184,20.000000
1755900915.849785328,20.000000
1755900915.949994326,22.000000
1755900916.049820900,20.000000
1755900916.148109198,22.000000
1755900916.248765945,20.000000
1755900916.348434448,21.000000
1755900916.449337006,21.000000
1755900916.548716068,18.000000
1755900916.649649620,22.000000
1755900916.746211290,21.000000
1755900916.849543095,24.000000
1755900916.948741913,17.000000
1755900917.048589468,20.000000
1755900917.147406816,20.000000
1755900917.247235775,23.000000
1755900917.348471403,22.000000
1755900917.447593689,18.000000
1755900917.549876928,20.000000
1755900917.647002697,19.000000
1755900917.748718023,19.000000
1755900917.850704193,21.000000
1755900917.948135614,22.000000
1755900918.048227787,24.000000
1755900918.147742987,20.000000
1755900918.247925520,16.000000
1755900918.349923849,22.000000
1755900918.447873354,22.000000
1755900918.549668074,20.000000
1755900918.647635460,20.000000
1755900918.748413324,22.000000
1755900918.847417593,25.000000
1755900918.943459749,22.000000
1755900919.048044443,21.000000
1755900919.147242785,20.000000
1755900919.247985601,19.000000
1755900919.348242760,19.000000
1755900919.450054884,20.000000
1755900919.545004368,17.000000
1755900919.648156166,17.000000
1755900919.748482227,24.000000
1755900919.851758242,21.000000
1755900919.949469090,20.000000
1755900920.048560619,20.000000
1755900920.147291899,19.000000
1755900920.248759270,20.000000
1755900920.349125385,21.000000
1755900920.447500229,19.000000
1755900920.548513651,21.000000
1755900920.648865700,21.000000
1755900920.747363091,23.000000
1755900920.844136715,21.000000
1755900920.948887825,21.000000
1755900921.047681808,21.000000
1755900921.148735285,20.000000
1755900921.250415802,20.000000
1755900921.347341776,18.000000
1755900921.450055122,19.000000
1755900921.549712420,19.000000
1755900921.649073124,18.000000
1755900921.747483492,18.000000
1755900921.848091841,18.000000
1755900921.948922634,18.000000
1755900922.049138546,18.000000
1755900922.148385763,20.000000
1755900922.248810768,19.000000
1755900922.350011349,20.000000
1755900922.449016094,19.000000
1755900922.547857761,18.000000
1755900922.648649216,19.000000
1755900922.747932434,18.000000
1755900922.848712206,18.000000
1755900922.948598385,21.000000
1755900923.046655893,20.000000
1755900923.147962809,16.000000
1755900923.248786926,20.000000
1755900923.348453283,20.000000
1755900923.447640181,21.000000
1755900923.548283100,20.000000
1755900923.644512177,19.000000
1755900923.749655247,19.000000
1755900923.848123789,24.000000
1755900923.948833227,20.000000
1755900924.049040794,18.000000
1755900924.148838043,17.000000
1755900924.247507095,19.000000
1755900924.347741842,20.000000
1755900924.448637962,19.000000
1755900924.548554182,17.000000
1755900924.647825956,18.000000
1755900924.747364759,19.000000
1755900924.848891497,17.000000
1755900924.948581934,17.000000
1755900925.048211575,17.000000
1755900925.148288727,17.000000
1755900925.249270201,17.000000
1755900925.347316027,15.000000
1755900925.448706388,16.000000
1755900925.549932957,18.000000
1755900925.648429394,19.000000
1755900925.748583317,19.000000
1755900925.848065138,17.000000
1755900925.948551178,16.000000
1755900926.047795057,18.000000
1755900926.148995161,19.000000
1755900926.248669386,17.000000
1755900926.347844601,15.000000
1755900926.449053526,16.000000
1755900926.548781633,17.000000
1755900926.648393154,17.000000
1755900926.760180950,19.000000
1755900926.848370075,17.000000
1755900926.948790073,17.000000
1755900927.048813820,17.000000
1755900927.148509502,15.000000
1755900927.247606516,17.000000
1755900927.348394871,20.000000
1755900927.448006392,21.000000
1755900927.547582865,18.000000
1755900927.649083614,18.000000
1755900927.747543335,18.000000
1755900927.848372459,16.000000
1755900927.948485613,17.000000
1755900928.048546791,17.000000
1755900928.144070148,17.000000
1755900928.248821020,20.000000
1755900928.348937035,20.000000
1755900928.449376345,16.000000
1755900928.548868895,22.000000
1755900928.648608923,17.000000
1755900928.747381687,20.000000
1755900928.848306179,17.000000
1755900928.948198557,19.000000
1755900929.048476934,24.000000
1755900929.148403645,19.000000
1755900929.249235868,19.000000
1755900929.349801064,23.000000
1755900929.450850487,21.000000
1755900929.549588442,17.000000
1755900929.650094986,20.000000
1755900929.751233101,23.000000
1755900929.849577427,19.000000
1755900929.947625399,24.000000
1755900930.049093962,23.000000
1755900930.149581194,19.000000
1755900930.248152018,18.000000
1755900930.347044706,23.000000
1755900930.449212313,17.000000
1755900930.548523664,20.000000
1755900930.647483587,20.000000
1755900930.749868393,21.000000
1755900930.851749182,19.000000
1755900930.949525356,19.000000
1755900931.049329996,19.000000
1755900931.151297331,22.000000
1755900931.247982740,21.000000
1755900931.347438574,21.000000
1755900931.447601318,23.000000
1755900931.547747135,22.000000
1755900931.648682833,20.000000
1755900931.764379978,24.000000
1755900931.847564697,23.000000
1755900931.947556496,25.000000
1755900932.047432899,21.000000
1755900932.148523092,23.000000
1755900932.248497486,21.000000
1755900932.346529245,20.000000
1755900932.447625637,26.000000
1755900932.548700809,24.000000
1755900932.649585962,23.000000
1755900932.747520924,20.000000
1755900932.846852779,21.000000
1755900932.947742462,26.000000
1755900933.048200369,21.000000
1755900933.148861647,19.000000
1755900933.247609615,24.000000
1755900933.347832203,20.000000
1755900933.448718309,23.000000
1755900933.549493790,23.000000
1755900933.650360823,21.000000
1755900933.748479843,21.000000
1755900933.847632408,23.000000
1755900933.948496819,25.000000
1755900934.047348261,21.000000
1755900934.147799492,23.000000
1755900934.248422861,20.000000
1755900934.347579956,24.000000
1755900934.447756290,22.000000
1755900934.549206972,20.000000
1755900934.648095846,24.000000
1755900934.747709751,19.000000
1755900934.847613096,26.000000
1755900934.947646141,20.000000
1755900935.048909426,20.000000
1755900935.150082111,26.000000
1755900935.249376297,21.000000
1755900935.348306894,22.000000
1755900935.448334932,21.000000
1755900935.549216986,23.000000
1755900935.650856733,23.000000
1755900935.749608755,25.000000
1755900935.846495152,23.000000
1755900935.950420618,24.000000
1755900936.046684504,28.000000
1755900936.146800756,23.000000
1755900936.248297215,22.000000
1755900936.347343922,19.000000
1755900936.448373079,21.000000
1755900936.547737837,22.000000
1755900936.648830175,23.000000
1755900936.748921871,22.000000
1755900936.848637342,24.000000
1755900936.947629213,22.000000
1755900937.050686836,19.000000
1755900937.150889635,24.000000
1755900937.250487804,22.000000
1755900937.348323345,21.000000
1755900937.448677063,27.000000
1755900937.548597097,25.000000
1755900937.649960041,21.000000
1755900937.747402668,18.000000
1755900937.849246502,24.000000
1755900937.950807333,26.000000
1755900938.048474550,21.000000
1755900938.150007010,22.000000
1755900938.248541594,25.000000
1755900938.347771406,22.000000
1755900938.447758436,27.000000
1755900938.546578169,23.000000
1755900938.648498774,21.000000
1755900938.748509645,23.000000
1755900938.848498583,24.000000
1755900938.948155403,25.000000
1755900939.048483372,25.000000
1755900939.147525787,22.000000
1755900939.249817133,27.000000
1755900939.349492073,24.000000
1755900939.448796749,21.000000
1755900939.549409389,23.000000
1755900939.649127007,27.000000
1755900939.747897625,19.000000
1755900939.848942757,26.000000
1755900939.948516846,26.000000
1755900940.048852205,19.000000
1755900940.147933006,23.000000
1755900940.248526573,26.000000
1755900940.347660303,25.000000
1755900940.450518370,21.000000
1755900940.548867226,21.000000
1755900940.650624275,23.000000
1755900940.750069618,21.000000
1755900940.849337339,20.000000
1755900940.948803902,23.000000
1755900941.048420906,21.000000
1755900941.150929928,22.000000
1755900941.250691414,26.000000
1755900941.348670006,24.000000
1755900941.448063135,20.000000
1755900941.549220562,22.000000
1755900941.650931120,23.000000
1755900941.747916460,24.000000
1755900941.848536491,21.000000
1755900941.947687626,21.000000
1755900942.048365831,23.000000
1755900942.149631977,23.000000
1755900942.249060869,23.000000
1755900942.347383976,23.000000
1755900942.449140787,19.000000
1755900942.548265457,20.000000
1755900942.648918867,21.000000
1755900942.747578382,22.000000
1755900942.848146915,22.000000
1755900942.947546482,22.000000
1755900943.047399759,24.000000
1755900943.150784492,20.000000
1755900943.247528791,18.000000
1755900943.348391056,19.000000
1755900943.447638273,19.000000
1755900943.550416231,18.000000
1755900943.650966644,18.000000
1755900943.749245167,20.000000
1755900943.848423481,20.000000
1755900943.948575735,20.000000
1755900944.049290657,19.000000
1755900944.148093224,19.000000
1755900944.248420954,21.000000
1755900944.347574472,22.000000
1755900944.447840929,20.000000
1755900944.548014164,18.000000
1755900944.650054216,19.000000
1755900944.743815422,17.000000
1755900944.849558830,20.000000
1755900944.946879148,19.000000
1755900945.049559355,18.000000
1755900945.147611618,18.000000
1755900945.249059916,21.000000
1755900945.345503330,21.000000
1755900945.448444128,22.000000
1755900945.549008131,23.000000
1755900945.649259090,23.000000
1755900945.748845100,19.000000
1755900945.848585844,19.000000
1755900945.946692944,18.000000
1755900946.049754858,21.000000
1755900946.147831917,22.000000
1755900946.248446703,25.000000
1755900946.347940683,20.000000
