ros_time_s,omega_2
1755900845.452684641,0.000000
1755900845.492262840,0.000000
1755900845.541376114,0.000000
1755900845.592736483,0.000000
1755900845.642592907,0.000000
1755900845.691666603,0.000000
1755900845.741010904,0.000000
1755900845.792882204,0.000000
1755900845.841885090,0.000000
1755900845.892388344,0.000000
1755900845.941741467,0.000000
1755900845.992593527,0.000000
1755900846.041843891,0.000000
1755900846.090250969,0.000000
1755900846.139770985,0.000000
1755900846.190035343,0.000000
1755900846.239658356,0.000000
1755900846.290067434,0.000000
1755900846.340030193,0.000000
1755900846.389505625,0.000000
1755900846.440063715,0.000000
1755900846.489537954,0.000000
1755900846.540288687,0.000000
1755900846.589505196,0.000000
1755900846.639537096,0.000000
1755900846.692833900,0.000000
1755900846.742257118,0.000000
1755900846.793119669,0.000000
1755900846.842719078,0.000000
1755900846.892617941,0.000000
1755900846.943537712,0.000000
1755900846.992702723,0.000000
1755900847.042614698,0.000000
1755900847.091805220,0.000000
1755900847.142423391,0.000000
1755900847.192940712,0.000000
1755900847.242956877,0.000000
1755900847.291940928,0.000000
1755900847.342922688,0.000000
1755900847.391794682,0.000000
1755900847.443337202,0.000000
1755900847.492138863,0.000000
1755900847.542528629,0.000000
1755900847.591549158,0.000000
1755900847.642369986,0.000000
1755900847.691854954,0.000000
1755900847.743388653,0.000000
1755900847.791959286,0.000000
1755900847.841002941,0.000000
1755900847.891735554,0.000000
1755900847.941918135,0.000000
1755900847.992767334,0.000000
1755900848.042132854,0.000000
1755900848.091728687,0.000000
1755900848.142254591,0.000000
1755900848.192398071,0.000000
1755900848.242539883,0.000000
1755900848.292522192,0.000000
1755900848.343090057,0.000000
1755900848.391811371,0.000000
1755900848.442935467,0.000000
1755900848.492675304,0.000000
1755900848.541103363,0.000000
1755900848.591985941,0.000000
1755900848.642629385,0.000000
1755900848.692775249,0.000000
1755900848.741635084,0.000000
1755900848.791862488,0.000000
1755900848.842377186,0.000000
1755900848.889583588,0.000000
1755900848.942308903,0.000000
1755900848.991849184,0.000000
1755900849.042778730,0.000000
1755900849.091736317,0.000000
1755900849.141750336,0.000000
1755900849.192310572,0.000000
1755900849.242447376,0.000000
1755900849.292255163,0.000000
1755900849.342448473,0.000000
1755900849.390875340,0.000000
1755900849.442776680,0.000000
1755900849.493213177,0.000000
1755900849.541626453,0.000000
1755900849.591962099,0.000000
1755900849.641721487,0.000000
1755900849.691974401,0.000000
1755900849.743048906,0.000000
1755900849.791959286,0.000000
1755900849.842459202,0.000000
1755900849.892257929,0.000000
1755900849.942492247,0.000000
1755900849.991834164,0.000000
1755900850.041728020,0.000000
1755900850.092145681,0.000000
1755900850.141578197,0.000000
1755900850.192445517,0.000000
1755900850.241705418,0.000000
1755900850.291861773,0.000000
1755900850.341723680,0.000000
1755900850.392047644,0.000000
1755900850.442361116,0.000000
1755900850.492113590,0.000000
1755900850.541086912,0.000000
1755900850.592535019,0.000000
1755900850.642113447,0.000000
1755900850.691588402,0.000000
1755900850.742432594,0.000000
1755900850.791640997,0.000000
1755900850.842583179,0.000000
1755900850.891909361,0.000000
1755900850.940205336,0.000000
1755900850.991664171,0.000000
1755900851.042421579,0.000000
1755900851.091864824,0.000000
1755900851.141835213,0.000000
1755900851.192399502,0.000000
1755900851.242070198,0.000000
1755900851.292790174,0.000000
1755900851.342001677,0.000000
1755900851.392966509,0.000000
1755900851.442639112,0.000000
1755900851.492209911,0.000000
1755900851.542786598,0.000000
1755900851.591845751,0.000000
1755900851.641779900,0.000000
1755900851.691628218,0.000000
1755900851.742469549,0.000000
1755900851.791556597,0.000000
1755900851.842210770,0.000000
1755900851.892067909,0.000000
1755900851.942032814,0.000000
1755900851.993069172,0.000000
1755900852.040910482,0.000000
1755900852.091598749,0.000000
1755900852.142258406,0.000000
1755900852.192733526,0.000000
1755900852.241689444,0.000000
1755900852.292186975,0.000000
1755900852.341852903,0.000000
1755900852.392766476,0.000000
1755900852.441859007,0.000000
1755900852.491907597,0.000000
