ros_time_s,Imu_Error_yaw
1755900855.747772455,-0.012043
1755900855.847781897,-0.012043
1755900855.948037148,-0.012043
1755900856.047680140,-0.012043
1755900856.148923397,-0.012043
1755900856.249012709,-0.012043
1755900856.347786903,-0.012043
1755900856.447940111,-0.012043
1755900856.546974659,-0.012043
1755900856.646749496,-0.012043
1755900856.746851683,-0.012043
1755900856.847988129,-0.012043
1755900856.948390484,-0.012043
1755900857.047856331,-0.012043
1755900857.149387360,-0.012043
1755900857.247846365,-0.012043
1755900857.348611832,-0.012043
1755900857.448132515,-0.012043
1755900857.547737360,-0.012043
1755900857.646561861,-0.012043
1755900857.747078657,-0.012043
1755900857.849031687,-0.012043
1755900857.948138952,-0.012043
1755900858.046095610,-0.012043
1755900858.147237301,-0.012043
1755900858.247541189,-0.012043
1755900858.347998619,-0.012043
1755900858.447710991,-0.012043
1755900858.546711922,-0.012043
1755900858.647034407,-0.012043
1755900858.747973680,-0.012043
1755900858.847986698,-0.012043
1755900858.949350119,-0.012043
1755900859.047880888,-0.012043
1755900859.148001909,-0.012043
1755900859.246355057,-0.012043
1755900859.346011400,-0.012043
1755900859.446874380,-0.012043
1755900859.545555830,-0.012043
1755900859.646602392,-0.012043
1755900859.746475935,-0.012043
1755900859.847140312,-0.012043
1755900859.948221207,-0.012043
1755900860.049685240,-0.012043
1755900860.147600174,-0.012043
1755900860.246948242,-0.012043
1755900860.346692562,-0.012043
1755900860.447825909,-0.012043
1755900860.548722982,-0.012043
1755900860.648221016,-0.012043
1755900860.746401787,-0.012043
1755900860.847242355,-0.012043
1755900860.946919203,-0.012043
1755900861.047941923,-0.012043
1755900861.147824287,-0.012043
1755900861.248283386,-0.012043
1755900861.345992565,-0.012043
1755900861.447546005,-0.012043
1755900861.548091173,-0.012043
1755900861.648200989,-0.012043
1755900861.747867346,-0.012043
1755900861.846644878,-0.012043
1755900861.945760012,-0.012043
1755900862.049090147,-0.012043
1755900862.148207426,-0.012043
1755900862.249631882,-0.012043
1755900862.350106001,-0.012043
1755900862.447974920,-0.012043
1755900862.546464443,-0.012043
1755900862.648055792,-0.012043
1755900862.748124361,-0.012043
1755900862.849744081,-0.012043
1755900862.947618484,-0.012043
1755900863.048149824,-0.012043
1755900863.147466660,-0.012043
1755900863.247744322,-0.012043
1755900863.349470377,-0.012043
1755900863.448437691,-0.012043
1755900863.547546387,-0.012043
1755900863.646367788,-0.012043
1755900863.749410868,-0.012043
1755900863.849733829,-0.012043
1755900863.949491739,-0.012043
1755900864.051022291,-0.012043
1755900864.145637751,-0.012043
1755900864.247009277,-0.012043
1755900864.346256018,-0.012043
1755900864.447286129,-0.012043
1755900864.547870636,-0.012043
1755900864.648348331,-0.012043
1755900864.749417067,-0.012043
1755900864.849110603,-0.012043
1755900864.946775198,-0.012043
1755900865.049436569,-0.012043
1755900865.149243832,-0.012043
1755900865.248900890,-0.012043
1755900865.346458435,-0.012043
1755900865.449773550,-0.012043
1755900865.548137665,-0.012043
1755900865.646768570,-0.012043
1755900865.749389648,-0.012043
1755900865.845549107,-0.012043
1755900865.947852135,-0.012043
1755900866.046741724,-0.012043
1755900866.147601843,-0.012043
1755900866.247983694,-0.012043
1755900866.347935677,-0.012043
1755900866.446459532,-0.012043
1755900866.545741796,-0.012043
1755900866.646614313,-0.012043
1755900866.749374390,-0.012043
1755900866.849282265,-0.012043
1755900866.949497938,-0.012043
1755900867.049559355,-0.012043
1755900867.149883986,-0.012043
1755900867.249672890,-0.012043
1755900867.348013401,-0.012043
1755900867.447946072,-0.012043
1755900867.546235323,-0.012043
1755900867.649540186,-0.012043
1755900867.744793177,-0.012043
1755900867.846795082,-0.012043
1755900867.949612856,-0.012043
1755900868.049574614,-0.012043
1755900868.144715548,-0.012043
1755900868.246883154,-0.012043
1755900868.347406387,-0.012043
1755900868.448281765,-0.012043
1755900868.546648264,-0.012043
1755900868.649652481,-0.010996
1755900868.750449419,-0.006632
1755900868.848212242,-0.002269
1755900868.946795702,0.002094
1755900869.049261093,0.006458
1755900869.148496866,0.010821
1755900869.249067783,0.008727
1755900869.349162102,0.003142
1755900869.449780464,0.001047
1755900869.545983315,-0.002269
1755900869.649463415,-0.014312
1755900869.746763229,-0.017453
1755900869.846957207,-0.015359
1755900869.946641684,-0.013090
1755900870.049379349,-0.007679
1755900870.147294521,-0.004363
1755900870.248883724,-0.002269
1755900870.346924782,0.000000
1755900870.449391603,-0.001222
1755900870.546028852,-0.003316
1755900870.647892714,-0.005585
1755900870.747529745,-0.005585
1755900870.847801447,-0.005585
1755900870.947361708,-0.006632
1755900871.047915697,-0.007679
1755900871.147541761,-0.007679
1755900871.248102427,-0.007679
1755900871.349375486,-0.007679
1755900871.446830750,-0.007679
1755900871.548405170,-0.007679
1755900871.648227215,-0.007679
1755900871.749487162,-0.007679
1755900871.847200155,-0.007679
1755900871.949651003,-0.007679
1755900872.049685478,-0.007679
1755900872.147971630,-0.007679
1755900872.247976542,-0.007679
1755900872.348087072,-0.007679
1755900872.447007656,-0.007679
1755900872.546721697,-0.007679
1755900872.648374319,-0.007679
1755900872.748561859,-0.007679
1755900872.846647024,-0.007679
1755900872.946239710,-0.007679
1755900873.049780369,-0.007679
1755900873.149377823,-0.007679
1755900873.249425411,-0.007679
1755900873.348302364,-0.007679
1755900873.447987795,-0.007679
1755900873.547540188,-0.007679
1755900873.647869587,-0.007679
1755900873.748333216,-0.007679
1755900873.848287344,-0.007679
1755900873.945621967,-0.007679
1755900874.046710014,-0.007679
1755900874.147073269,-0.007679
1755900874.246730089,-0.007679
1755900874.349632263,-0.007679
1755900874.445333958,-0.007679
1755900874.546902418,-0.007679
1755900874.646664619,-0.007679
1755900874.748448372,-0.007679
1755900874.848092318,-0.007679
1755900874.946970701,-0.007679
1755900875.046491385,-0.007679
1755900875.147798300,-0.007679
1755900875.247006893,-0.007679
1755900875.347668886,-0.007679
1755900875.446731806,-0.007679
1755900875.547097921,-0.007679
1755900875.648207426,-0.007679
1755900875.749351978,-0.007679
1755900875.848058462,-0.007679
1755900875.947652578,-0.007679
1755900876.047386169,-0.007679
1755900876.149307489,-0.007679
1755900876.247339725,-0.007679
1755900876.346778393,-0.007679
1755900876.447481155,-0.007679
1755900876.547373772,-0.007679
1755900876.648071051,-0.007679
1755900876.744274139,-0.007679
1755900876.847769499,-0.007679
1755900876.950119257,-0.007679
1755900877.049734592,-0.007679
1755900877.147856474,-0.007679
1755900877.247394800,-0.007679
1755900877.347927332,-0.007679
1755900877.447098970,-0.007679
1755900877.546213150,-0.007679
1755900877.647076845,-0.007679
1755900877.746794701,-0.007679
1755900877.847488165,-0.009948
1755900877.948277712,-0.014312
1755900878.048285961,-0.023038
1755900878.147102356,-0.024086
1755900878.248634815,-0.027402
1755900878.348957300,-0.029496
1755900878.447663069,-0.026180
1755900878.545328856,-0.025133
1755900878.646137714,-0.025133
1755900878.748044968,-0.025133
1755900878.847823620,-0.025133
1755900878.947885036,-0.025133
1755900879.047755003,-0.019722
1755900879.147895575,-0.008727
1755900879.249308825,-0.009948
1755900879.348255157,-0.025133
1755900879.448528051,-0.034907
1755900879.546470404,-0.032812
1755900879.647865295,-0.020769
1755900879.748555422,-0.021817
1755900879.847644091,-0.019722
1755900879.949722052,-0.019722
1755900880.045974255,-0.019722
1755900880.147781372,-0.019722
1755900880.248245955,-0.019722
1755900880.347811222,-0.019722
1755900880.448065042,-0.019722
1755900880.545935154,-0.019722
1755900880.646596193,-0.019722
1755900880.747003078,-0.019722
1755900880.846729040,-0.019722
1755900880.947474718,-0.019722
1755900881.045825005,-0.019722
1755900881.146754503,-0.019722
1755900881.246697903,-0.019722
1755900881.347057104,-0.019722
1755900881.446370602,-0.019722
1755900881.546097517,-0.019722
1755900881.647308111,-0.019722
1755900881.747361898,-0.019722
1755900881.848555803,-0.019722
1755900881.948297977,-0.019722
1755900882.046133280,-0.019722
1755900882.146692753,-0.019722
1755900882.247919083,-0.019722
1755900882.347626686,-0.019722
1755900882.448031187,-0.019722
1755900882.547549248,-0.019722
1755900882.643782616,-0.019722
1755900882.748002768,-0.020769
1755900882.846686363,-0.025133
1755900882.947621346,-0.028449
1755900883.047003746,-0.039270
1755900883.147764206,-0.047997
1755900883.246637344,-0.051313
1755900883.348050117,-0.049218
1755900883.447874308,-0.047997
1755900883.546299458,-0.046949
1755900883.647708178,-0.046949
1755900883.746980429,-0.046949
1755900883.847846508,-0.046949
1755900883.948099136,-0.046949
1755900884.047939777,-0.046949
1755900884.147883892,-0.046949
1755900884.247778893,-0.046949
1755900884.347993374,-0.046949
1755900884.447346449,-0.046949
1755900884.544785500,-0.046949
1755900884.646502972,-0.046949
1755900884.747837543,-0.046949
1755900884.847607374,-0.046949
1755900884.945590734,-0.046949
1755900885.047461987,-0.046949
1755900885.147701502,-0.046949
1755900885.248157740,-0.046949
1755900885.346283674,-0.046949
1755900885.449358225,-0.046949
1755900885.547541618,-0.046949
1755900885.648128748,-0.046949
1755900885.747357845,-0.046949
1755900885.847781181,-0.046949
1755900885.948700428,-0.046949
1755900886.047821999,-0.046949
1755900886.146623850,-0.046949
1755900886.248816013,-0.046949
1755900886.346488237,-0.046949
1755900886.448017359,-0.046949
1755900886.546430111,-0.046949
1755900886.646735191,-0.046949
1755900886.747892618,-0.046949
1755900886.847817898,-0.046949
1755900886.948520422,-0.046949
1755900887.047037840,-0.046949
1755900887.151062250,-0.046949
1755900887.248151302,-0.046949
1755900887.347813368,-0.046949
1755900887.447805166,-0.046949
1755900887.546483994,-0.046949
1755900887.647891283,-0.046949
1755900887.747900248,-0.046949
1755900887.847867489,-0.046949
1755900887.946650982,-0.046949
1755900888.046395302,-0.046949
1755900888.146639585,-0.046949
1755900888.247793436,-0.046949
1755900888.347566605,-0.046949
1755900888.449449539,-0.046949
1755900888.548024178,-0.046949
1755900888.646853209,-0.046949
1755900888.746983051,-0.046949
1755900888.849602222,-0.046949
1755900888.947942972,-0.046949
1755900889.047576427,-0.046949
1755900889.146971941,-0.046949
1755900889.247915030,-0.046949
1755900889.347711563,-0.046949
1755900889.444372892,-0.046949
1755900889.548130035,-0.046949
1755900889.645908117,-0.046949
1755900889.749228001,-0.046949
1755900889.847990274,-0.046949
1755900889.946899414,-0.046949
1755900890.051775455,-0.046949
1755900890.146376610,-0.046949
1755900890.247879744,-0.046949
1755900890.348024368,-0.046949
1755900890.450113297,-0.046949
1755900890.549082041,-0.046949
1755900890.648343086,-0.046949
1755900890.749578476,-0.046949
1755900890.849364996,-0.046949
1755900890.950477600,-0.046949
1755900891.046572208,-0.046949
1755900891.147493362,-0.046949
1755900891.242792845,-0.046949
1755900891.342758894,-0.046949
1755900891.442743301,-0.046949
1755900891.543318987,-0.046949
1755900891.642378807,-0.046949
1755900891.743329287,-0.046949
1755900891.843476772,-0.046949
1755900891.942769766,-0.046949
1755900892.042522907,-0.046949
1755900892.142611980,-0.046949
1755900892.242818832,-0.046949
1755900892.342739344,-0.046949
1755900892.443239689,-0.046949
1755900892.543083191,-0.046949
1755900892.642881870,-0.046949
1755900892.742992878,-0.046949
1755900892.842630386,-0.046949
1755900892.943018913,-0.046949
1755900893.043134928,-0.046949
1755900893.143549442,-0.046949
1755900893.242895126,-0.046949
1755900893.343374252,-0.046949
1755900893.442795277,-0.046949
1755900893.542695999,-0.046949
1755900893.642709494,-0.046949
1755900893.742553949,-0.046949
1755900893.842484713,-0.046949
1755900893.942644596,-0.046949
1755900894.043370008,-0.046949
1755900894.145149231,-0.046949
1755900894.243121147,-0.046949
1755900894.343504906,-0.046949
1755900894.444645643,-0.046949
1755900894.543123960,-0.046949
1755900894.642646313,-0.046949
1755900894.742535114,-0.046949
1755900894.843299866,-0.046949
1755900894.943090677,-0.046949
1755900895.042648315,-0.046949
1755900895.142671108,-0.046949
1755900895.242752552,-0.046949
1755900895.343025446,-0.046949
1755900895.443510056,-0.046949
1755900895.543034077,-0.046949
1755900895.642494440,-0.046949
1755900895.742559671,-0.046949
1755900895.842214346,-0.046949
1755900895.950082064,-0.046949
1755900896.050348997,-0.046949
1755900896.147465229,-0.044855
1755900896.249654770,-0.042586
1755900896.349067211,-0.052360
1755900896.448455095,-0.058992
1755900896.548815012,-0.068766
1755900896.642729044,-0.076445
1755900896.754387379,-0.081856
1755900896.850531816,-0.093899
1755900896.948780060,-0.105941
1755900897.044574261,-0.114668
1755900897.149246216,-0.122348
1755900897.248764515,-0.129853
1755900897.347650051,-0.138579
1755900897.448929787,-0.146259
1755900897.548618555,-0.153938
1755900897.647882223,-0.164759
1755900897.749864340,-0.172439
1755900897.850068569,-0.182212
1755900897.947586060,-0.188845
1755900898.045505762,-0.197571
1755900898.148118973,-0.207345
1755900898.249890566,-0.218341
1755900898.349785566,-0.231256
1755900898.447563410,-0.242252
1755900898.548573494,-0.256389
1755900898.648121357,-0.268432
1755900898.749626160,-0.283616
1755900898.850864649,-0.293564
1755900898.950811863,-0.300022
1755900899.049835682,-0.306654
1755900899.148323298,-0.311018
1755900899.248948336,-0.317475
1755900899.348978519,-0.327249
1755900899.450459242,-0.340339
1755900899.548798323,-0.351335
1755900899.648046017,-0.361109
1755900899.749889612,-0.377515
1755900899.849414110,-0.389558
1755900899.948384047,-0.403695
1755900900.048493147,-0.418879
1755900900.147501230,-0.434238
1755900900.246348619,-0.448375
1755900900.348687410,-0.462512
1755900900.449021339,-0.472461
1755900900.549216509,-0.492008
1755900900.649136066,-0.509462
1755900900.747470617,-0.523773
1755900900.848123789,-0.540005
1755900900.949229479,-0.549953
1755900901.048810005,-0.561822
1755900901.149559498,-0.567407
1755900901.248656988,-0.579275
1755900901.348608494,-0.590270
1755900901.448704720,-0.594634
1755900901.549113035,-0.600044
1755900901.648344994,-0.603360
1755900901.748533010,-0.608771
1755900901.849252701,-0.615403
1755900901.949609756,-0.620814
1755900902.048689604,-0.628493
1755900902.146724701,-0.627271
1755900902.246619701,-0.628493
1755900902.348399878,-0.620814
1755900902.448449850,-0.615403
1755900902.548563004,-0.618545
1755900902.647913694,-0.615403
1755900902.747927666,-0.609818
1755900902.848374605,-0.604408
1755900902.949232578,-0.600044
1755900903.051985741,-0.591318
1755900903.148798227,-0.583638
1755900903.247351408,-0.577180
1755900903.348486900,-0.566185
1755900903.449029207,-0.561822
1755900903.548534632,-0.555364
1755900903.647739887,-0.548732
1755900903.747316599,-0.545590
1755900903.849212170,-0.541227
1755900903.947916508,-0.534594
1755900904.048424244,-0.529184
1755900904.148657560,-0.524820
1755900904.247539282,-0.520457
1755900904.347281694,-0.512778
1755900904.448745728,-0.505098
1755900904.549493790,-0.498641
1755900904.649607420,-0.486598
1755900904.746391535,-0.473508
1755900904.850061655,-0.460418
1755900904.947365522,-0.450644
1755900905.048533440,-0.437554
1755900905.147241354,-0.425511
1755900905.248319149,-0.410152
1755900905.347614050,-0.396015
1755900905.447419405,-0.380831
1755900905.547838211,-0.367741
1755900905.648475885,-0.355698
1755900905.748335838,-0.344703
1755900905.849263430,-0.333881
1755900905.948581457,-0.324108
1755900906.049470663,-0.313112
1755900906.147334099,-0.303338
1755900906.248808146,-0.292343
1755900906.349620581,-0.286932
1755900906.448145390,-0.277158
1755900906.549244165,-0.273842
1755900906.645240545,-0.266163
1755900906.749537468,-0.253073
1755900906.850341558,-0.238936
1755900906.949339151,-0.228115
1755900907.049398899,-0.219388
1755900907.148658752,-0.210661
1755900907.248576403,-0.200887
1755900907.348490715,-0.190939
1755900907.449884176,-0.183434
1755900907.548646688,-0.175755
1755900907.646543503,-0.165981
1755900907.748722076,-0.156032
1755900907.848088503,-0.149575
1755900907.948504925,-0.147306
1755900908.049971342,-0.141895
1755900908.148549795,-0.135438
1755900908.247718334,-0.132121
1755900908.347426414,-0.128805
1755900908.446549177,-0.124442
1755900908.547515869,-0.120079
1755900908.649887323,-0.114668
1755900908.747668028,-0.111352
1755900908.848125458,-0.106989
1755900908.946835756,-0.103673
1755900909.049004316,-0.099309
1755900909.148629189,-0.094946
1755900909.250033140,-0.090583
1755900909.347345829,-0.087266
1755900909.450687885,-0.082903
1755900909.547752857,-0.078540
1755900909.648424864,-0.074176
1755900909.747792721,-0.069813
1755900909.847488880,-0.065450
1755900909.948326826,-0.058992
1755900910.048119783,-0.053582
1755900910.149474621,-0.047997
1755900910.247380018,-0.042586
1755900910.348497152,-0.038223
1755900910.449074268,-0.032812
1755900910.547884941,-0.027402
1755900910.647568464,-0.021817
1755900910.748657942,-0.015359
1755900910.848111629,-0.009948
1755900910.943761110,-0.003316
1755900911.046560526,0.004363
1755900911.142545938,0.013090
1755900911.248754501,0.020595
1755900911.348896742,0.028274
1755900911.448329687,0.035954
1755900911.548528671,0.041364
1755900911.648810148,0.047822
1755900911.748240232,0.053407
1755900911.848487854,0.059865
1755900911.949211359,0.065450
1755900912.047506094,0.070860
1755900912.149884462,0.076271
1755900912.244230986,0.081681
1755900912.349385977,0.087267
1755900912.449444532,0.091630
1755900912.548495770,0.097040
1755900912.649115324,0.104720
1755900912.747098207,0.111177
1755900912.849960089,0.118857
1755900912.948024035,0.126536
1755900913.048808336,0.136310
1755900913.146839857,0.145037
1755900913.248614073,0.154811
1755900913.348358154,0.172264
1755900913.447118282,0.182038
1755900913.548416853,0.191986
1755900913.648481369,0.201760
1755900913.748115063,0.211534
1755900913.847832918,0.219213
1755900913.947277308,0.225671
1755900914.049216270,0.231256
1755900914.147258520,0.231256
1755900914.248350620,0.234398
1755900914.347979307,0.237714
1755900914.448862314,0.242077
1755900914.549603701,0.243124
1755900914.647131681,0.247488
1755900914.748048067,0.253073
1755900914.845494270,0.259530
1755900914.948740244,0.262847
1755900915.049446583,0.268257
1755900915.149460793,0.273668
1755900915.249374628,0.278031
1755900915.349098206,0.284663
1755900915.445474148,0.286758
1755900915.548453331,0.289027
1755900915.647355318,0.291121
1755900915.747633219,0.291121
1755900915.849387407,0.294437
1755900915.949757099,0.294437
1755900916.049575567,0.297753
1755900916.147927999,0.302117
1755900916.248415709,0.309796
1755900916.348276138,0.316254
1755900916.449078560,0.316254
1755900916.548502684,0.322886
1755900916.649377346,0.327249
1755900916.746015310,0.327249
1755900916.849277735,0.330391
1755900916.948524475,0.327249
1755900917.048355579,0.331613
1755900917.147142887,0.329344
1755900917.247038126,0.333707
1755900917.348237276,0.330391
1755900917.447436571,0.329344
1755900917.549646378,0.324980
1755900917.646858215,0.327249
1755900917.748590708,0.321664
1755900917.850439072,0.327249
1755900917.948008299,0.322886
1755900918.048022747,0.320617
1755900918.147579908,0.318523
1755900918.247718573,0.314159
1755900918.349680901,0.307527
1755900918.447628021,0.302117
1755900918.549402952,0.295484
1755900918.647313833,0.296706
1755900918.748158455,0.294437
1755900918.847250223,0.289027
1755900918.943291664,0.281347
1755900919.047804594,0.272620
1755900919.147021294,0.264941
1755900919.247781277,0.254120
1755900919.347990036,0.245393
1755900919.449817657,0.236667
1755900919.544896841,0.227940
1755900919.647938967,0.216944
1755900919.748254299,0.206123
1755900919.851458311,0.194081
1755900919.949325085,0.183260
1755900920.048316002,0.167901
1755900920.147086620,0.153764
1755900920.248519182,0.140674
1755900920.348919153,0.126536
1755900920.447287798,0.114494
1755900920.548267603,0.103498
1755900920.648661852,0.089361
1755900920.747209549,0.076271
1755900920.843969822,0.061087
1755900920.948685408,0.047822
1755900921.047413349,0.039270
1755900921.148535013,0.030543
1755900921.250141621,0.029322
1755900921.347104788,0.018500
1755900921.449802160,0.004363
1755900921.549515724,-0.007679
1755900921.648863792,-0.018675
1755900921.747291803,-0.031765
1755900921.847870350,-0.045902
1755900921.948714018,-0.060039
1755900922.048916578,-0.074176
1755900922.148101568,-0.087266
1755900922.248642921,-0.097215
1755900922.349809170,-0.104894
1755900922.448793173,-0.116763
1755900922.547704935,-0.128805
1755900922.648427248,-0.136485
1755900922.747720957,-0.149575
1755900922.848529339,-0.160396
1755900922.948426962,-0.172439
1755900923.046438217,-0.185529
1755900923.147779703,-0.202982
1755900923.248492479,-0.216072
1755900923.348037004,-0.225846
1755900923.447402954,-0.236841
1755900923.548083782,-0.253073
1755900923.644373417,-0.266163
1755900923.749407768,-0.282569
1755900923.847913027,-0.297928
1755900923.948564291,-0.307702
1755900924.048794031,-0.319744
1755900924.148593903,-0.339292
1755900924.247336149,-0.359014
1755900924.347567558,-0.372104
1755900924.448508263,-0.387289
1755900924.548372746,-0.404742
1755900924.647656679,-0.417832
1755900924.747228384,-0.433191
1755900924.848646641,-0.446281
1755900924.948350668,-0.458149
1755900925.047956705,-0.466876
1755900925.147981882,-0.478918
1755900925.249017239,-0.490961
1755900925.347068071,-0.500735
1755900925.448546410,-0.509462
1755900925.549736977,-0.507367
1755900925.648205280,-0.520457
1755900925.748369217,-0.524820
1755900925.847802877,-0.522552
1755900925.948316574,-0.516094
1755900926.047582150,-0.516094
1755900926.148788214,-0.517141
1755900926.248488426,-0.511731
1755900926.347633839,-0.503004
1755900926.448838472,-0.503004
1755900926.548574686,-0.499688
1755900926.648128033,-0.497419
1755900926.747581482,-0.495324
1755900926.848101616,-0.492008
1755900926.948653460,-0.489914
1755900927.048658133,-0.486598
1755900927.148371696,-0.483282
1755900927.247436285,-0.479966
1755900927.348237276,-0.477871
1755900927.447875023,-0.473508
1755900927.547352314,-0.468097
1755900927.648883104,-0.462512
1755900927.747338295,-0.457102
1755900927.848109484,-0.453786
1755900927.948339224,-0.450644
1755900928.048371553,-0.445059
1755900928.143946171,-0.440696
1755900928.248582125,-0.433191
1755900928.348722458,-0.425511
1755900928.449242115,-0.417832
1755900928.548625469,-0.410152
1755900928.648387909,-0.402647
1755900928.747230053,-0.392699
1755900928.848142385,-0.381878
1755900928.947949409,-0.372104
1755900929.048281193,-0.366519
1755900929.148145676,-0.362156
1755900929.249070883,-0.359014
1755900929.349657297,-0.354651
1755900929.449837685,-0.349066
1755900929.549450159,-0.344703
1755900929.649842978,-0.339292
1755900929.750875235,-0.332834
1755900929.849442959,-0.327249
1755900929.947470188,-0.321839
1755900930.048856258,-0.316428
1755900930.149148464,-0.312065
1755900930.247941017,-0.307702
1755900930.346897364,-0.303338
1755900930.448912144,-0.297928
1755900930.548228979,-0.293564
1755900930.647263288,-0.289201
1755900930.749581575,-0.282569
1755900930.851311207,-0.274889
1755900930.949414492,-0.268432
1755900931.049022913,-0.261799
1755900931.150563002,-0.255342
1755900931.247734785,-0.247662
1755900931.347278595,-0.241205
1755900931.447436094,-0.232478
1755900931.547568798,-0.224798
1755900931.648539305,-0.217119
1755900931.749334335,-0.208392
1755900931.847383976,-0.199666
1755900931.947333813,-0.192161
1755900932.046974421,-0.184481
1755900932.148373842,-0.175755
1755900932.248334169,-0.171391
1755900932.346319437,-0.164759
1755900932.447405338,-0.154985
1755900932.548539162,-0.147306
1755900932.649255276,-0.139801
1755900932.747340918,-0.129853
1755900932.846691847,-0.119031
1755900932.947597742,-0.110305
1755900933.048006058,-0.101578
1755900933.148655653,-0.091804
1755900933.247443438,-0.081856
1755900933.347609520,-0.072082
1755900933.448468447,-0.061087
1755900933.549232960,-0.050265
1755900933.650029659,-0.038223
1755900933.748202324,-0.032812
1755900933.847350121,-0.023038
1755900933.948279381,-0.010996
1755900934.047109365,-0.003316
1755900934.147586107,0.007505
1755900934.248131990,0.017453
1755900934.347345352,0.028274
1755900934.447639227,0.039270
1755900934.548912048,0.051138
1755900934.647796392,0.063181
1755900934.747519255,0.072955
1755900934.847459555,0.079587
1755900934.947476387,0.087267
1755900935.048751354,0.094771
1755900935.149821043,0.101404
1755900935.249069452,0.106814
1755900935.348134756,0.111177
1755900935.447983265,0.114494
1755900935.548921585,0.119904
1755900935.650624990,0.126536
1755900935.749219179,0.131947
1755900935.846305609,0.137357
1755900935.950008631,0.139626
1755900936.046483994,0.140674
1755900936.146641970,0.142768
1755900936.248098612,0.148353
1755900936.347127914,0.153764
1755900936.448085308,0.159174
1755900936.547419786,0.164585
1755900936.648589849,0.171217
1755900936.748811007,0.176627
1755900936.848262072,0.182038
1755900936.947458267,0.187623
1755900937.049621105,0.193033
1755900937.150637388,0.198444
1755900937.250247240,0.205076
1755900937.348148584,0.209440
1755900937.448540211,0.214850
1755900937.548376083,0.219213
1755900937.649718285,0.225671
1755900937.747242451,0.231256
1755900937.848896265,0.236667
1755900937.950442314,0.242077
1755900938.048250914,0.248710
1755900938.149768114,0.255167
1755900938.248301744,0.261799
1755900938.347604036,0.268257
1755900938.447550297,0.275937
1755900938.546373367,0.285710
1755900938.648241758,0.294437
1755900938.748286486,0.302117
1755900938.848253012,0.310843
1755900938.948026657,0.317301
1755900939.048247337,0.327249
1755900939.147358656,0.333707
1755900939.249567747,0.341386
1755900939.349225283,0.347844
1755900939.448637962,0.354476
1755900939.549103260,0.360934
1755900939.648941278,0.367566
1755900939.747689724,0.372977
1755900939.848712921,0.378387
1755900939.948307753,0.385020
1755900940.048600912,0.392699
1755900940.147720098,0.398110
1755900940.248225451,0.404567
1755900940.347421169,0.411200
1755900940.450240374,0.417657
1755900940.548623323,0.424290
1755900940.650294781,0.430747
1755900940.749807119,0.438427
1755900940.849081278,0.450470
1755900940.948584795,0.461290
1755900941.048137903,0.468970
1755900941.150536776,0.477697
1755900941.250368834,0.486423
1755900941.348438025,0.496197
