ros_time_s,Vel_Des
1755900927.475525618,"0.90,2.73"
1755900927.575722694,"0.90,2.73"
1755900927.676111460,"0.90,2.73"
1755900927.776287794,"0.90,2.73"
1755900927.875394821,"0.90,2.73"
1755900927.976539373,"0.90,2.73"
1755900928.076725006,"0.90,2.73"
1755900928.171640158,"0.90,2.73"
1755900928.276707172,"0.90,2.73"
1755900928.375818968,"0.90,2.73"
1755900928.476122856,"0.90,2.73"
1755900928.575952530,"0.90,2.73"
1755900928.678741932,"0.90,2.73"
1755900928.774844646,"0.90,2.73"
1755900928.874823570,"0.90,2.73"
1755900928.975841761,"0.90,2.73"
1755900929.078398228,"0.90,2.73"
1755900929.177528858,"0.90,2.73"
1755900929.276982784,"0.90,2.73"
1755900929.375824928,"0.90,2.73"
1755900929.477258205,"0.90,2.73"
1755900929.577064276,"0.90,2.73"
1755900929.678115368,"0.90,2.73"
1755900929.777094126,"0.90,2.73"
1755900929.876848459,"0.90,2.73"
1755900929.977339029,"0.90,2.73"
1755900930.076102734,"0.90,2.73"
1755900930.177556992,"0.90,2.73"
1755900930.276762009,"0.90,2.73"
1755900930.374286890,"0.90,2.73"
1755900930.477627993,"0.90,2.73"
1755900930.576646805,"0.90,2.73"
1755900930.676502943,"0.90,2.73"
1755900930.776879311,"0.90,2.73"
1755900930.877514839,"0.90,2.73"
1755900930.975678921,"0.90,2.73"
1755900931.077437162,"0.90,2.73"
1755900931.176301479,"0.90,2.73"
1755900931.275689363,"0.90,2.73"
1755900931.377076387,"0.90,2.73"
1755900931.475694656,"0.90,2.73"
1755900931.578399420,"0.90,2.73"
1755900931.676438808,"0.90,2.73"
1755900931.776772976,"0.90,2.73"
1755900931.876340151,"0.90,2.73"
1755900931.975252390,"0.90,2.73"
1755900932.078519821,"0.90,2.73"
1755900932.176300049,"0.90,2.73"
1755900932.276507854,"0.90,2.73"
1755900932.375438690,"0.90,2.73"
1755900932.475103378,"0.90,2.73"
1755900932.577393770,"0.90,2.73"
1755900932.676501036,"0.90,2.73"
1755900932.777842522,"0.90,2.73"
1755900932.875592232,"0.90,2.73"
1755900932.974972248,"0.90,2.73"
1755900933.076921940,"0.90,2.73"
1755900933.176932812,"0.90,2.73"
1755900933.276139975,"0.90,2.73"
1755900933.376497269,"0.90,2.73"
1755900933.476869106,"0.90,2.73"
1755900933.578677416,"0.90,2.73"
1755900933.677995443,"0.90,2.73"
1755900933.776121378,"0.90,2.73"
1755900933.875404835,"0.90,2.73"
1755900933.978739977,"0.90,2.73"
1755900934.076904535,"0.90,2.73"
1755900934.175949574,"0.90,2.73"
1755900934.277696371,"0.90,2.73"
1755900934.375158787,"0.90,2.73"
1755900934.475507736,"0.90,2.73"
1755900934.576324701,"0.90,2.73"
1755900934.675450563,"0.90,2.73"
1755900934.775316954,"0.90,2.73"
1755900934.875360966,"0.90,2.73"
1755900934.977262259,"0.90,2.73"
1755900935.076288939,"0.90,2.73"
1755900935.177301168,"0.90,2.73"
1755900935.277125835,"0.90,2.73"
1755900935.375642776,"0.90,2.73"
1755900935.477073193,"0.90,2.73"
1755900935.577872038,"0.90,2.73"
1755900935.677120447,"0.90,2.73"
1755900935.776190281,"0.90,2.73"
1755900935.876785755,"0.90,2.73"
1755900935.976420164,"0.90,2.73"
1755900936.075800657,"0.90,2.73"
1755900936.175928354,"0.90,2.73"
1755900936.275797367,"0.90,2.73"
1755900936.376828432,"0.90,2.73"
1755900936.475609303,"0.90,2.73"
1755900936.575835943,"0.90,2.73"
1755900936.676448584,"0.90,2.73"
1755900936.775230408,"0.90,2.73"
1755900936.877696991,"0.90,2.73"
1755900936.977361917,"0.90,2.73"
