ros_time_s,Error_Distancia
1755900906.973320484,0.068444
1755900907.074900389,0.068038
1755900907.172384501,0.082084
1755900907.273987532,0.062770
1755900907.372540951,0.056015
1755900907.472846985,0.068786
1755900907.573433399,0.049231
1755900907.672508478,0.071549
1755900907.772279024,0.043597
1755900907.872928619,0.025167
1755900907.973155737,0.050207
1755900908.074347496,0.064063
1755900908.171689034,0.063400
1755900908.273282290,0.045758
1755900908.371476412,0.070147
1755900908.472729206,0.026842
1755900908.572910070,0.055902
1755900908.673763514,0.054664
1755900908.771487713,0.059975
1755900908.871960163,0.048678
1755900908.971560955,0.133519
1755900909.073823690,0.046398
1755900909.172565222,0.045779
1755900909.273892879,0.049112
1755900909.372533321,0.060974
1755900909.474632978,0.044830
1755900909.571503162,0.056454
1755900909.672480583,0.059354
1755900909.771408319,0.052414
1755900909.872351885,0.036876
1755900909.973712206,0.042430
1755900910.073325634,0.063342
1755900910.173550129,0.039015
1755900910.271515608,0.041166
1755900910.372438192,0.056832
1755900910.474796295,0.054695
1755900910.571452141,0.047988
1755900910.672005415,0.030622
1755900910.772637367,0.055367
1755900910.872149467,0.046640
1755900910.969968557,0.042832
1755900911.071160555,0.042906
1755900911.167471886,0.055397
1755900911.272275209,0.068861
1755900911.370774984,0.042432
1755900911.474056244,0.047651
1755900911.572546959,0.052762
1755900911.673208714,0.035940
1755900911.772504568,0.046394
1755900911.874364376,0.063527
1755900911.974867821,0.032521
1755900912.072964191,0.064173
1755900912.173157930,0.029054
1755900912.270688057,0.036414
1755900912.374962807,0.041351
1755900912.473942518,0.031467
1755900912.571524858,0.041424
1755900912.673597336,0.034552
1755900912.773497581,0.052181
1755900912.875433683,0.021341
1755900912.973366976,0.026322
1755900913.073577404,0.044243
1755900913.171974897,0.029043
1755900913.274845600,0.035814
1755900913.372732878,0.034543
1755900913.474249840,0.018479
1755900913.572261810,0.026191
1755900913.674348831,0.033331
1755900913.771428347,0.039860
1755900913.875015497,0.011874
1755900913.974531412,-0.007274
1755900914.073772430,0.043657
1755900914.173715830,0.028676
1755900914.274191618,0.024491
1755900914.372610092,0.039609
1755900914.474111557,0.049262
1755900914.575634003,0.022817
1755900914.674740553,0.014519
1755900914.774226665,0.012091
1755900914.870539188,0.033865
1755900914.973491192,0.015249
1755900915.073389292,0.020531
1755900915.173686743,0.026977
1755900915.279258966,-0.002110
1755900915.379804373,-0.000366
1755900915.472117424,-0.002194
1755900915.578853130,-0.000009
1755900915.673134089,0.014857
1755900915.777707338,-0.005659
1755900915.874825001,0.016137
1755900915.974409819,0.022495
1755900916.075232744,0.012557
1755900916.176289082,0.001120
1755900916.276190758,-0.008793
1755900916.374361515,0.013671
1755900916.479855537,0.004299
1755900916.577521086,-0.005420
1755900916.676248312,0.011393
1755900916.772401810,-0.017616
1755900916.877025843,0.008923
1755900916.987615824,-0.008852
1755900917.072738886,0.021788
1755900917.174479961,-0.016881
1755900917.275007725,-0.004222
1755900917.372869015,-0.012844
1755900917.474158287,0.009895
1755900917.573934078,-0.023199
1755900917.677155018,0.006298
1755900917.777684927,-0.004830
1755900917.875155210,-0.012479
1755900917.972807407,-0.028115
1755900918.077620983,-0.004996
1755900918.173900604,-0.021037
1755900918.274676085,-0.025582
1755900918.375304937,-0.024967
1755900918.476356506,0.002306
1755900918.577851057,-0.004360
1755900918.674067974,-0.015774
1755900918.772021055,-0.046418
1755900918.874573469,-0.018803
1755900918.969272137,-0.035405
1755900919.073963404,-0.038923
1755900919.171611786,-0.024810
1755900919.272998333,-0.026515
1755900919.372428179,-0.042958
1755900919.474466085,-0.047395
1755900919.569000959,-0.044738
1755900919.671767473,-0.043235
1755900919.774186611,-0.020816
1755900919.873632431,-0.021094
1755900919.972671509,-0.030455
1755900920.075922012,-0.027652
1755900920.171417713,-0.036118
1755900920.274795055,-0.036008
1755900920.372797251,-0.047719
1755900920.472517014,-0.029435
1755900920.574479342,-0.030820
1755900920.672815084,-0.034083
1755900920.771912813,-0.036706
1755900920.870011568,-0.032298
1755900920.972235441,-0.036103
1755900921.074221134,-0.041806
1755900921.173348427,-0.041517
1755900921.274451256,-0.042518
1755900921.371423006,-0.045661
1755900921.474539518,-0.066782
1755900921.573016405,-0.067842
1755900921.673126698,-0.053685
1755900921.772618055,-0.051373
1755900921.874101877,-0.050519
1755900921.973636866,-0.046650
1755900922.072884798,-0.047812
1755900922.173005581,-0.058477
1755900922.274477005,-0.059242
1755900922.374089241,-0.055391
1755900922.475301266,-0.054795
1755900922.572816372,-0.050140
1755900922.672388315,-0.077055
1755900922.773804903,-0.047221
1755900922.872484207,-0.049329
1755900922.972807884,-0.055579
1755900923.072823763,-0.064492
1755900923.172658443,-0.049956
1755900923.272249937,-0.041933
1755900923.372615337,-0.061577
1755900923.473832607,-0.058612
1755900923.572387934,-0.070221
1755900923.669148207,-0.061772
1755900923.773647785,-0.061844
1755900923.874011755,-0.028845
1755900923.974038839,-0.024027
1755900924.073958397,-0.043307
1755900924.172931433,-0.057202
1755900924.272625923,-0.040083
1755900924.374571085,-0.038013
1755900924.472615004,-0.034728
1755900924.572386503,-0.047372
1755900924.672302008,-0.031867
1755900924.773187876,-0.020710
1755900924.875811100,-0.012599
1755900924.977679253,-0.005268
1755900925.075125456,-0.006762
1755900925.173531055,-0.011629
1755900925.273797989,-0.010564
1755900925.373845577,-0.018344
1755900925.474452257,-0.009850
1755900925.576089621,0.006741
1755900925.675703287,0.002917
1755900925.776588440,0.004373
1755900925.878566504,0.000648
1755900925.979307175,-0.000196
1755900926.071856976,0.022201
1755900926.172355175,0.026518
1755900926.273357630,0.023634
1755900926.377776384,0.004014
1755900926.472777128,0.023772
1755900926.574339628,0.012221
1755900926.672946930,0.031858
1755900926.774232149,0.052520
1755900926.872287750,0.022798
1755900926.975507736,0.042564
1755900927.072269201,0.054103
1755900927.171893835,0.040744
1755900927.273808956,0.054937
1755900927.372576237,0.061010
1755900927.471936226,0.052332
1755900927.572441101,0.043253
1755900927.672858000,0.036287
1755900927.772913456,0.047077
1755900927.871893644,0.039454
1755900927.973253965,0.058896
1755900928.073202133,0.065262
1755900928.168433428,0.068389
1755900928.273452520,0.068759
1755900928.372632265,0.069750
1755900928.472858906,0.075401
1755900928.572746754,0.043435
1755900928.675434351,0.053311
1755900928.771446705,0.049980
1755900928.871620655,0.037454
1755900928.972654581,0.046039
1755900929.075160265,0.063735
1755900929.174030781,0.057698
1755900929.273698092,0.066416
1755900929.372613192,0.053331
1755900929.473915577,0.066466
1755900929.573796272,0.046900
1755900929.674820185,0.060042
1755900929.773868561,0.070922
1755900929.873536110,0.052101
1755900929.974040031,0.085765
1755900930.072908401,0.063007
1755900930.174081802,0.060286
1755900930.273429394,0.066091
1755900930.371013165,0.075905
1755900930.474257708,0.062265
1755900930.573230028,0.066218
1755900930.673238516,0.076010
1755900930.773604393,0.087725
1755900930.874206305,0.052441
1755900930.972412109,0.070327
1755900931.074155331,0.086770
1755900931.172984838,0.087858
1755900931.272395611,0.075698
1755900931.373843193,0.081026
1755900931.472306490,0.057503
1755900931.575089455,0.073175
1755900931.673148632,0.067924
1755900931.773550034,0.084613
1755900931.873084307,0.057694
1755900931.972026110,0.081291
1755900932.075340271,0.061193
1755900932.173113585,0.077679
1755900932.273152113,0.067993
1755900932.372134447,0.065528
1755900932.471888781,0.098809
1755900932.573946476,0.072399
1755900932.673243999,0.076945
1755900932.774571419,0.078990
1755900932.872245073,0.069460
1755900932.971717834,0.085110
1755900933.073643446,0.066095
1755900933.173685789,0.072607
1755900933.272870064,0.080017
1755900933.372524738,0.063499
1755900933.473656654,0.089922
1755900933.575459480,0.075950
1755900933.674808264,0.061992
1755900933.772941589,0.076961
1755900933.872143269,0.079740
1755900933.975545883,0.065565
1755900934.073719263,0.066797
1755900934.172685623,0.066901
1755900934.273891926,0.073544
1755900934.371899843,0.081202
1755900934.472209454,0.085819
1755900934.573134422,0.059604
1755900934.672250271,0.071977
1755900934.772115707,0.068016
1755900934.871973276,0.072083
1755900934.973753452,0.053946
1755900935.072936535,0.058544
1755900935.173694372,0.079806
1755900935.273864508,0.047328
1755900935.372427225,0.066041
1755900935.473872900,0.071110
1755900935.574691772,0.061251
1755900935.673950434,0.067060
1755900935.772900105,0.066968
1755900935.873568773,0.058912
1755900935.973247528,0.067309
1755900936.072545528,0.062911
1755900936.172720194,0.051592
1755900936.272619247,0.062903
1755900936.373630524,0.064226
1755900936.472428322,0.072846
1755900936.572654963,0.063506
1755900936.673258781,0.050477
1755900936.771810055,0.056116
1755900936.874465704,0.063514
1755900936.973979473,0.053796
1755900937.074120760,0.063509
1755900937.175840616,0.053668
1755900937.274734020,0.048459
1755900937.373940945,0.052165
1755900937.472652197,0.046276
1755900937.573980570,0.065759
1755900937.673442841,0.051965
1755900937.773142576,0.054623
1755900937.876134872,0.053883
1755900937.973823786,0.046478
1755900938.072374821,0.040136
1755900938.174081802,0.039634
1755900938.273360729,0.048054
1755900938.372139454,0.060426
1755900938.473083019,0.059676
1755900938.571180344,0.040264
1755900938.672286034,0.036536
1755900938.773737669,0.051758
1755900938.872358799,0.044906
1755900938.971950054,0.047726
1755900939.073015690,0.040278
1755900939.172199965,0.046519
1755900939.275264502,0.028272
1755900939.373509169,0.056737
1755900939.473358393,0.036754
1755900939.574004650,0.034330
1755900939.672718525,0.037944
1755900939.773559809,0.053790
1755900939.872873545,0.024585
1755900939.972870588,0.022886
1755900940.073993683,0.041525
1755900940.173419237,0.014612
1755900940.273416042,0.021593
1755900940.371405125,0.023722
1755900940.474074364,0.025960
1755900940.573383570,0.025712
1755900940.678012133,0.011576
1755900940.774732113,0.018961
1755900940.874661446,0.011303
1755900940.975881100,0.008589
1755900941.073781013,0.010575
1755900941.181442499,0.002633
1755900941.274928331,0.013256
1755900941.372486115,0.033488
1755900941.473807096,0.017603
1755900941.577486515,-0.001998
1755900941.683000088,0.000350
1755900941.775742054,0.003651
1755900941.875525713,0.007747
1755900941.973590851,-0.018325
1755900942.076264143,-0.001393
1755900942.177993298,-0.003441
1755900942.276376724,-0.006085
1755900942.376977444,0.000856
1755900942.474484921,-0.015429
1755900942.575103521,-0.011131
1755900942.676045418,-0.009421
1755900942.774312258,-0.017191
1755900942.874344110,-0.020217
1755900942.974359989,-0.020879
1755900943.074183702,-0.036651
1755900943.173700809,-0.031696
1755900943.272971153,-0.027757
1755900943.374752283,-0.018273
1755900943.474063635,-0.020257
1755900943.576451540,-0.027350
1755900943.674705982,-0.031565
1755900943.773116827,-0.034271
1755900943.874633074,-0.037043
1755900943.973807096,-0.036569
1755900944.075362921,-0.046649
1755900944.172095776,-0.025803
1755900944.273416996,-0.015799
1755900944.373226643,-0.045447
1755900944.472853422,-0.035191
1755900944.573107719,-0.037460
1755900944.673216820,-0.045855
1755900944.769481897,-0.048554
1755900944.874018908,-0.037549
1755900944.972905874,-0.050238
1755900945.075428963,-0.080214
1755900945.172561884,-0.084599
1755900945.273827791,-0.096242
1755900945.368824005,-0.098760
1755900945.474387646,-0.067275
1755900945.572438717,-0.078905
1755900945.672696114,-0.081290
1755900945.774423361,-0.096219
1755900945.872430325,-0.095913
1755900945.972795248,-0.110836
1755900946.073686838,-0.101246
1755900946.174813986,-0.137495
1755900946.272594452,-0.120432
1755900946.373075247,-0.117943
1755900946.473681688,-0.122296
1755900946.573441744,-0.102891
1755900946.669186831,-0.106425
1755900946.773053408,-0.112588
1755900946.873251677,-0.126865
1755900946.975641489,-0.103460
1755900947.072389841,-0.099372
1755900947.171721935,-0.085198
1755900947.273510695,-0.104014
1755900947.373247862,-0.106384
1755900947.473839283,-0.104354
1755900947.572732687,-0.102371
1755900947.673213005,-0.106437
1755900947.773248911,-0.081921
1755900947.873874903,-0.069113
1755900947.973565340,-0.077496
1755900948.072629690,-0.082689
1755900948.173337698,-0.112484
1755900948.272231579,-0.101727
1755900948.373693228,-0.064549
1755900948.475317240,-0.077121
1755900948.575352430,-0.117586
1755900948.673390865,-0.109138
1755900948.772207022,-0.107456
1755900948.874493122,-0.099572
1755900948.973861694,-0.105551
1755900949.072881699,-0.106396
1755900949.173114538,-0.092084
1755900949.269856691,-0.037325
1755900949.373918533,-0.090835
1755900949.472644329,-0.090140
1755900949.572744370,-0.060132
1755900949.672827721,-0.104938
1755900949.772082090,-0.099678
1755900949.872334480,-0.109810
1755900949.972240925,-0.118718
1755900950.072988987,-0.121283
1755900950.172828436,-0.113503
1755900950.274861813,-0.094063
1755900950.372251749,-0.094910
1755900950.472551346,-0.084363
1755900950.572016716,-0.070550
1755900950.674254417,-0.065551
1755900950.773361206,-0.056015
1755900950.873414755,-0.058613
1755900950.972124338,-0.059784
1755900951.071288824,-0.057554
1755900951.174059629,-0.055828
1755900951.275326252,-0.062091
1755900951.372540712,-0.060566
1755900951.473220587,-0.058473
1755900951.571996927,-0.040254
1755900951.672985315,-0.043162
1755900951.774557114,-0.026456
1755900951.873632669,-0.031407
1755900951.973724842,-0.029919
1755900952.073923349,-0.025817
1755900952.175796747,-0.020093
1755900952.274639130,-0.025354
1755900952.377204180,-0.005022
1755900952.478092432,-0.002888
1755900952.577673197,-0.005543
1755900952.674206495,-0.030445
1755900952.773341417,-0.010533
1755900952.875941277,0.002010
1755900952.975418329,0.006026
1755900953.074225903,-0.014367
1755900953.177809477,-0.002667
1755900953.273772001,0.017733
1755900953.371575832,0.017993
1755900953.471490860,0.014495
1755900953.572785378,0.041546
1755900953.676995993,0.009336
1755900953.774339914,0.027832
1755900953.876917362,0.007959
1755900953.970834255,0.026834
1755900954.076329708,0.007213
1755900954.173703909,0.038686
1755900954.274029493,0.013427
1755900954.375391006,0.034567
1755900954.473536730,0.044389
1755900954.573622942,0.050257
1755900954.673394442,0.039620
1755900954.774623394,0.046189
1755900954.871549129,0.040237
1755900954.975385666,0.051186
1755900955.073260069,0.045246
1755900955.173711300,0.042730
1755900955.273280859,0.049136
1755900955.373839855,0.045017
1755900955.473251104,0.025143
1755900955.574264526,0.053387
1755900955.672960758,0.061326
1755900955.770533800,0.064086
1755900955.873366833,0.041942
1755900955.971935034,0.063614
1755900956.075134277,0.044189
1755900956.173001528,0.047378
1755900956.272944450,0.061056
1755900956.371325970,0.042800
1755900956.472492456,0.055951
1755900956.573543310,0.070567
1755900956.672724485,0.044811
1755900956.773244381,0.056924
1755900956.874060869,0.076259
1755900956.973043203,0.060092
1755900957.073451996,0.051261
1755900957.171685219,0.054975
1755900957.273578167,0.058370
1755900957.371981382,0.073410
1755900957.486020327,0.091062
1755900957.581996918,0.089080
1755900957.672659636,0.079344
1755900957.771672010,0.076271
1755900957.870685577,0.078293
1755900957.972998857,0.073567
1755900958.072256088,0.098402
1755900958.172835827,0.089429
1755900958.273792744,0.087998
1755900958.374781132,0.086686
1755900958.474372387,0.100787
1755900958.573638916,0.097176
1755900958.673713207,0.102323
1755900958.773245811,0.089719
1755900958.873953819,0.091595
1755900958.973242283,0.086089
1755900959.072819948,0.089529
1755900959.174250603,0.097825
1755900959.272240877,0.108000
1755900959.372198343,0.089179
1755900959.473592997,0.099538
1755900959.573221684,0.096881
1755900959.672424555,0.096178
1755900959.773184299,0.110616
1755900959.875753164,0.107206
1755900959.973234892,0.125457
1755900960.072909832,0.098779
1755900960.173083067,0.096160
1755900960.272132158,0.106968
1755900960.373233557,0.093657
1755900960.472216845,0.100862
1755900960.573948383,0.108440
1755900960.673484325,0.107359
1755900960.774568796,0.084917
1755900960.873975515,0.099383
1755900960.973347902,0.097565
1755900961.072358608,0.104603
1755900961.171556711,0.110922
1755900961.273510933,0.110244
1755900961.373308420,0.104760
1755900961.472041368,0.102312
1755900961.572957993,0.094007
1755900961.673554659,0.105265
1755900961.772381067,0.098639
1755900961.872752666,0.107647
1755900961.967215300,0.102225
1755900962.073819876,0.090315
1755900962.173239708,0.090358
1755900962.275927544,0.074370
1755900962.375631571,0.118378
1755900962.472572088,0.086229
1755900962.572586775,0.080678
1755900962.673138142,0.108369
1755900962.775152445,0.098875
1755900962.872540951,0.102708
1755900962.973331928,0.102002
1755900963.073466539,0.083137
1755900963.172874451,0.108314
1755900963.273875713,0.109868
1755900963.372437239,0.103805
1755900963.473748684,0.112178
1755900963.572913170,0.091456
1755900963.672099352,0.107289
1755900963.771507978,0.105346
1755900963.872119188,0.100500
1755900963.972294331,0.103431
1755900964.075275660,0.080309
1755900964.172280550,0.091062
1755900964.273256540,0.115729
1755900964.374161243,0.099120
1755900964.474699974,0.122523
1755900964.572961330,0.096090
1755900964.673130274,0.082120
1755900964.773157835,0.103263
1755900964.873760700,0.098863
1755900964.973201513,0.103183
1755900965.072239399,0.112657
1755900965.173295975,0.108814
1755900965.273273706,0.107116
1755900965.371436357,0.124284
1755900965.471322536,0.102318
1755900965.573309660,0.091973
1755900965.680354357,0.088955
1755900965.780258656,0.114075
1755900965.866470337,0.100920
1755900965.972575903,0.104767
1755900966.070455790,0.104476
1755900966.173448086,0.113971
1755900966.274043560,0.104357
1755900966.372348070,0.077140
1755900966.489728212,0.089592
1755900966.578349113,0.079485
1755900966.674492359,0.111925
1755900966.772480011,0.086857
1755900966.874634981,0.093014
1755900966.972903252,0.103451
1755900967.074791193,0.093784
1755900967.172369480,0.088206
1755900967.274684906,0.085512
1755900967.373668194,0.105122
1755900967.473450899,0.103190
1755900967.573738813,0.077096
1755900967.672886848,0.092287
1755900967.773833513,0.078416
1755900967.873599768,0.086822
1755900967.972303391,0.064568
1755900968.074571848,0.093415
1755900968.173967361,0.097380
1755900968.271859169,0.086540
1755900968.373970985,0.045225
1755900968.473091364,0.070211
1755900968.574864149,0.073646
1755900968.671620131,0.061500
1755900968.774639368,0.066866
1755900968.873703003,0.092252
1755900968.972151995,0.057600
1755900969.074333668,0.057753
1755900969.172966957,0.036644
1755900969.273416281,0.056071
1755900969.373379230,0.067139
1755900969.475589275,0.069492
1755900969.573800087,0.048697
1755900969.674476624,0.067224
1755900969.772955418,0.051529
1755900969.873347521,0.033680
1755900969.975051880,0.043297
1755900970.073989391,0.047612
1755900970.172570944,0.084511
1755900970.276195765,0.046442
1755900970.377061605,0.052639
1755900970.473320961,0.056882
1755900970.573291540,0.038038
1755900970.673122406,0.057290
1755900970.773378372,0.038190
1755900970.873716831,0.068740
1755900970.974159718,0.071155
1755900971.072730780,0.062425
1755900971.171624184,0.028883
1755900971.272382259,0.039614
1755900971.379133940,0.000221
1755900971.475575924,-0.008762
1755900971.573518753,0.032255
1755900971.676051617,0.019392
1755900971.772476435,0.013471
1755900971.874080181,0.038652
1755900971.975726366,-0.018404
1755900972.073523998,0.039051
1755900972.173114777,0.016795
1755900972.273328543,0.024183
1755900972.380533218,-0.004842
1755900972.472924709,0.045073
1755900972.576269627,-0.009370
1755900972.671670437,0.034211
1755900972.774535179,0.011753
1755900972.877128124,0.004931
1755900972.972749472,0.012424
1755900973.075972795,0.007338
1755900973.174535751,0.009239
1755900973.274572611,0.025214
1755900973.375655890,0.017431
1755900973.472825050,0.023442
1755900973.573725939,0.017277
1755900973.676359892,0.004020
1755900973.772191286,0.042803
1755900973.873786926,0.035770
1755900973.973266602,0.020525
1755900974.075500965,0.024537
1755900974.178576231,-0.003819
1755900974.280285120,-0.005162
1755900974.373182058,0.029725
1755900974.469433546,0.003677
1755900974.574850798,0.016502
1755900974.677510977,-0.001888
1755900974.775527954,-0.018719
1755900974.874114275,-0.023474
1755900974.975326300,-0.016701
1755900975.075751781,0.015057
1755900975.173281431,-0.021294
1755900975.278352976,-0.008894
1755900975.371679068,-0.027969
1755900975.474045038,-0.025982
1755900975.574052334,-0.042567
1755900975.674648285,-0.050759
1755900975.773971319,-0.037220
1755900975.873425245,-0.026101
1755900975.974521160,-0.019944
1755900976.076087952,0.014177
1755900976.174114466,0.017063
1755900976.275774956,-0.015682
1755900976.376408339,-0.020734
1755900976.474586487,-0.027177
1755900976.573526621,-0.033583
1755900976.673429489,-0.033672
1755900976.771583557,-0.046930
1755900976.873802900,-0.022672
1755900976.974561691,-0.017627
1755900977.078327894,-0.004508
1755900977.176225424,-0.007398
1755900977.273104906,-0.011287
1755900977.374825716,-0.036041
1755900977.474110126,-0.010486
1755900977.575330257,-0.013441
1755900977.791848421,-0.027778
1755900977.817215204,-0.034979
1755900977.873218536,-0.029353
1755900977.973534822,-0.016573
1755900978.074356079,-0.041499
1755900978.174105167,-0.031960
1755900978.271837950,-0.039650
1755900978.374387980,-0.006923
1755900978.476038456,0.006550
1755900978.571073771,-0.023539
1755900978.675410271,-0.050173
1755900978.773210526,-0.031906
1755900978.874098778,-0.018345
1755900978.973179579,-0.043178
1755900979.068552017,-0.028503
1755900979.173252821,-0.038935
1755900979.276239157,-0.020915
1755900979.373634100,-0.026599
1755900979.472538471,-0.047279
1755900979.571621656,-0.033430
1755900979.673912048,-0.032816
1755900979.775120735,-0.018013
1755900979.873421669,-0.021024
1755900979.973443985,-0.029568
1755900980.074696302,-0.046277
1755900980.172453403,-0.048480
1755900980.273723602,-0.032939
1755900980.372516394,-0.030258
1755900980.472034216,-0.034945
1755900980.575917482,-0.046645
1755900980.672779083,-0.049671
1755900980.772740602,-0.034845
1755900980.872631311,-0.022733
1755900980.972526550,-0.035438
1755900981.075273514,-0.032158
1755900981.173704624,-0.030167
1755900981.276032209,-0.019147
1755900981.374860048,-0.044051
1755900981.473021030,-0.043802
1755900981.573405743,-0.027131
1755900981.677657604,0.003568
1755900981.773858070,-0.032987
1755900981.875754833,-0.002769
1755900981.974570751,-0.008181
1755900982.072126150,-0.015615
1755900982.175819159,-0.007401
1755900982.274660349,-0.046198
1755900982.374505997,-0.045126
1755900982.476500511,-0.027151
1755900982.572551250,-0.040349
1755900982.677567005,0.008045
1755900982.774031639,-0.024853
1755900982.874159813,-0.062125
1755900982.976001740,-0.037005
1755900983.076150417,-0.005064
1755900983.177768946,-0.002821
1755900983.278122425,-0.003411
1755900983.375187159,-0.018508
1755900983.480834723,-0.000903
1755900983.572987080,-0.008406
1755900983.676141262,-0.018170
1755900983.777745724,0.003337
1755900983.873524427,0.034794
1755900983.972501516,0.034328
1755900984.086050034,0.035308
1755900984.173447132,0.016532
1755900984.276788712,0.003957
1755900984.376252174,0.002832
1755900984.475875378,0.008723
1755900984.575206518,0.017407
1755900984.673008442,0.063471
1755900984.773978472,-0.009577
1755900984.875013351,0.024340
1755900984.974728346,-0.017448
1755900985.074132681,0.030364
1755900985.173414707,0.052913
1755900985.272611141,0.052030
1755900985.374496937,0.066824
1755900985.471611738,0.026540
1755900985.572529078,0.021040
1755900985.672951221,0.064744
1755900985.768994808,0.086270
1755900985.871979713,0.059719
1755900985.973858356,0.060124
1755900986.072418451,0.083002
1755900986.175278187,0.107992
1755900986.273548126,0.078365
1755900986.374842167,0.104385
1755900986.475065231,0.042381
1755900986.573620319,0.035464
1755900986.677720070,0.007836
1755900986.773723841,0.056916
1755900986.873055935,0.093512
1755900986.973053455,0.062468
1755900987.073583603,0.065497
1755900987.172322035,0.064806
1755900987.274585247,0.069353
1755900987.370675564,0.109767
1755900987.472441435,0.063612
1755900987.572407484,0.071154
1755900987.674136877,0.029593
1755900987.770072460,0.074959
1755900987.872667551,0.064033
1755900987.972297668,0.080219
1755900988.073200941,0.104137
1755900988.171524286,0.089263
1755900988.273724318,0.068104
1755900988.372739792,0.050370
1755900988.473451853,0.041155
1755900988.573627949,0.048081
1755900988.672549486,0.080643
1755900988.771401644,0.035242
1755900988.872904778,0.072925
1755900988.972264290,0.033294
1755900989.078986406,-0.000221
1755900989.178195238,0.004812
1755900989.277905941,0.003511
1755900989.372035980,-0.026637
1755900989.474801302,-0.008839
1755900989.575591087,0.009437
1755900989.674882650,-0.033924
1755900989.777119160,-0.003975
1755900989.872836828,-0.025088
1755900989.973119497,-0.022678
1755900990.076865435,-0.006132
1755900990.180294514,0.000323
1755900990.273410797,-0.012981
1755900990.373826981,-0.012290
1755900990.473752022,-0.017538
1755900990.575368404,0.011161
1755900990.674443722,-0.026208
1755900990.772560358,-0.026751
1755900990.873214006,0.036208
1755900990.974416494,0.010506
1755900991.076206684,-0.002644
1755900991.176333427,-0.018839
1755900991.273507833,0.011841
1755900991.376419306,-0.002106
1755900991.473368168,0.011666
1755900991.574272156,-0.011573
1755900991.674579859,0.024930
1755900991.773993254,-0.019809
1755900991.871613503,-0.022162
1755900991.972774029,0.020873
1755900992.073455095,0.029759
1755900992.172285795,0.020605
1755900992.276116371,0.000188
1755900992.374110699,-0.008923
1755900992.473054886,-0.016892
1755900992.578809261,-0.005039
1755900992.677693844,-0.000426
1755900992.775049925,0.006323
1755900992.877211571,0.006395
