ros_time_s,Lidar_Left
1755900856.248786211,1.216421
1755900856.347514391,1.213410
1755900856.447616100,1.196827
1755900856.546751261,1.183715
1755900856.646535635,1.185304
1755900856.746593475,1.224972
1755900856.847651958,1.226652
1755900856.948141813,1.193208
1755900857.047514200,1.204613
1755900857.148986816,1.213352
1755900857.247633696,1.202462
1755900857.348246574,1.181320
1755900857.447787523,1.191626
1755900857.547361612,1.217136
1755900857.646344185,1.208575
1755900857.746855021,1.195269
1755900857.848738909,1.194763
1755900857.947815180,1.194150
1755900858.045879364,1.194770
1755900858.146938086,1.187488
1755900858.247149706,1.210409
1755900858.347684860,1.206566
1755900858.447425842,1.185666
1755900858.546439886,1.215505
1755900858.646781683,1.201271
1755900858.747646093,1.211627
1755900858.847669601,1.187198
1755900858.948938847,1.209395
1755900859.047539473,1.217517
1755900859.147673368,1.197752
1755900859.246066332,1.188941
1755900859.345733404,1.206860
1755900859.446664810,1.196301
1755900859.545321226,1.206355
1755900859.646349907,1.218350
1755900859.746138334,1.215842
1755900859.846826553,1.179724
1755900859.947865486,1.211754
1755900860.049338579,1.197484
1755900860.147403955,1.200076
1755900860.246669292,1.183758
1755900860.346420527,1.197919
1755900860.447510719,1.197375
1755900860.548327208,1.205511
1755900860.647843361,1.207291
1755900860.746087074,1.199196
1755900860.846922159,1.204946
1755900860.946709394,1.220584
1755900861.047737360,1.210818
1755900861.147593021,1.212369
1755900861.248060226,1.194639
1755900861.345777988,1.215582
1755900861.447247982,1.190016
1755900861.547752142,1.204663
1755900861.647975206,1.231184
1755900861.747553349,1.196712
1755900861.846369028,1.216106
1755900861.945474863,1.219804
1755900862.048871994,1.202305
1755900862.147829771,1.199440
1755900862.249265194,1.182290
1755900862.349883318,1.213446
1755900862.447637558,1.186439
1755900862.546212673,1.224226
1755900862.647733212,1.207826
1755900862.747777462,1.191381
1755900862.849388361,1.213479
1755900862.947346926,1.198758
1755900863.047894478,1.181589
1755900863.147146702,1.212783
1755900863.247453690,1.215846
1755900863.349068880,1.210615
1755900863.448154926,1.211109
1755900863.547220469,1.180674
1755900863.646020651,1.227691
1755900863.749016047,1.198159
1755900863.849334717,1.188170
1755900863.949044466,1.196282
1755900864.050643921,1.206690
1755900864.145410538,1.232031
1755900864.246791124,1.197960
1755900864.345952749,1.226221
1755900864.447031021,1.204109
1755900864.547637224,1.183526
1755900864.647891045,1.176024
1755900864.749003172,1.216172
1755900864.848753452,1.188867
1755900864.946499825,1.215135
1755900865.049042702,1.197625
