ros_time_s,Error_Distancia
1758473388.771460533,-0.083526
1758473388.868978739,-0.136150
1758473388.970851183,-0.131054
1758473389.069739819,-0.126267
1758473389.170233488,-0.160370
1758473389.271060705,-0.121139
1758473389.371674538,-0.135223
1758473389.465384007,-0.182281
1758473389.571442127,-0.112429
1758473389.669890881,-0.155822
1758473389.772018671,-0.131834
1758473389.872658014,-0.129521
1758473389.972307682,-0.132168
1758473390.070344925,-0.124902
1758473390.171967983,-0.149781
1758473390.271520853,-0.118469
1758473390.370851994,-0.150963
1758473390.474567890,-0.187449
1758473390.571354628,-0.108409
1758473390.670357704,-0.161474
1758473390.771816254,-0.169870
1758473390.871190786,-0.168187
1758473390.972978830,-0.089950
1758473391.070648432,-0.108279
1758473391.171921968,-0.133058
1758473391.271615744,-0.226727
1758473391.372265816,-0.167703
1758473391.471001387,-0.155493
1758473391.571478605,-0.206116
1758473391.670432091,-0.242412
1758473391.771239758,-0.187943
1758473391.873367786,-0.250209
1758473391.972258568,-0.133390
1758473392.072584629,-0.104444
1758473392.167208910,-0.193462
1758473392.269722462,-0.187524
1758473392.370902777,-0.186799
1758473392.470152855,-0.195341
1758473392.572890997,-0.194313
1758473392.672411442,-0.194605
1758473392.772466660,-0.196211
1758473392.870881557,-0.195465
1758473392.972325325,-0.190454
1758473393.070717335,-0.200919
1758473393.168564081,-0.174506
1758473393.270753622,-0.199336
1758473393.371662617,-0.192910
1758473393.470001698,-0.266357
1758473393.567538023,-0.198930
1758473393.670901537,-0.200938
1758473393.775323153,-0.205787
1758473393.870015860,-0.211267
1758473393.971154690,-0.204145
1758473394.070585251,-0.215398
1758473394.171356678,-0.202870
1758473394.272337914,-0.210664
1758473394.372026443,-0.201803
1758473394.469994068,-0.210876
1758473394.570327759,-0.210876
1758473394.670035124,-0.201740
1758473394.772450924,-0.202444
1758473394.868850708,-0.410854
1758473394.969709396,-0.206602
1758473395.071168423,-0.219079
1758473395.471446753,0.043261
1758473395.572021008,0.022857
1758473395.673012733,-0.218583
1758473395.769970894,-0.217099
1758473395.869476795,-0.217438
1758473395.969218016,-0.225368
1758473396.071477175,-0.230322
1758473396.169589520,-0.143135
1758473396.368807793,0.023134
1758473396.469893217,-0.017747
1758473396.672877789,-0.161002
1758473396.770412207,-0.227541
1758473396.870548248,-0.175445
1758473396.970570087,-0.235958
1758473397.068993568,-0.231689
1758473397.170701981,-0.172696
1758473397.271098852,-0.175289
1758473397.372138023,-0.245573
1758473397.469874620,-0.249344
1758473397.571747780,-0.239382
1758473397.672150850,-0.242361
1758473397.770262241,-0.246783
1758473397.869821548,-0.158963
1758473397.971375465,-0.211818
1758473398.071101904,-0.237997
1758473398.170302391,-0.257216
1758473398.269191742,-0.157430
1758473398.369292974,-0.341578
1758473398.469737053,-0.309112
1758473398.569569826,-0.260692
1758473398.668444633,-0.261246
1758473398.769798517,-0.168354
1758473398.870590925,-0.277659
1758473398.968480349,-0.268530
1758473399.069976330,-0.165092
1758473399.168206453,-0.133191
1758473399.271444321,-0.211770
1758473399.368280172,-0.203070
1758473399.469810009,-0.206538
1758473399.569546223,-0.208667
1758473399.669389486,-0.182849
1758473399.769546986,-0.175249
1758473399.864508629,-0.176335
1758473399.969293356,-0.284960
1758473400.071013451,-0.181704
1758473400.164927006,-0.217240
1758473400.268449545,-0.144105
1758473400.370126247,-0.132848
1758473400.470630884,-0.213335
1758473400.572151899,-0.116895
1758473400.670101404,-0.129590
1758473400.769094944,-0.268800
1758473400.869587421,-0.168968
1758473400.969443083,-0.181992
1758473401.070223331,-0.144737
1758473401.168995857,-0.133214
1758473401.269394398,-0.134395
1758473401.368219376,-0.162289
1758473401.465798140,-0.223236
1758473401.569402218,-0.109363
1758473401.670005083,-0.070984
1758473401.768450260,-0.279597
1758473401.868959665,-0.186189
1758473401.971240520,-0.135136
1758473402.068183184,-0.142995
1758473402.169124603,-0.215029
1758473402.268884659,-0.181642
1758473402.368244171,-0.091923
1758473402.468971968,-0.088890
1758473402.567600965,-0.162128
1758473402.665372372,-0.173254
1758473402.769050121,-0.085946
1758473402.866975784,-0.068648
1758473402.968921423,-0.286366
1758473403.069315672,-0.186860
1758473403.169121504,-0.186234
1758473403.268792391,-0.176507
1758473403.367386103,-0.279024
1758473403.469980001,-0.068843
1758473403.567486048,-0.100429
