ros_time_s,Lecturas_Validas
1758473449.046261549,7.000000
1758473449.147961378,6.000000
1758473449.246037245,6.000000
1758473449.347292185,7.000000
1758473449.443621397,5.000000
1758473449.547369480,5.000000
1758473449.648202658,2.000000
1758473449.747950792,8.000000
1758473449.848354340,8.000000
1758473449.948892593,6.000000
1758473450.045762539,5.000000
1758473450.144913435,5.000000
1758473450.245260239,4.000000
1758473450.346302509,4.000000
1758473450.445422411,1.000000
1758473450.546179771,4.000000
1758473450.649654865,1.000000
1758473450.746304750,2.000000
1758473450.846562624,2.000000
1758473450.947717190,5.000000
1758473451.047543049,5.000000
1758473451.144289255,2.000000
1758473451.249188423,3.000000
1758473451.348511457,5.000000
1758473451.445279837,3.000000
1758473451.547869921,2.000000
1758473451.644673109,4.000000
1758473451.746848822,5.000000
1758473451.846555233,5.000000
1758473451.945877790,4.000000
1758473452.046323061,3.000000
1758473452.148612022,1.000000
1758473452.250470877,2.000000
1758473452.346038818,5.000000
1758473452.445789099,2.000000
1758473452.545996189,2.000000
1758473452.646424532,2.000000
1758473452.745555401,2.000000
1758473452.846707106,2.000000
1758473452.946206570,1.000000
1758473453.046884537,3.000000
1758473453.146701097,3.000000
1758473453.248237371,1.000000
1758473453.346499920,2.000000
1758473453.445722580,2.000000
1758473453.546661377,2.000000
1758473453.644727945,3.000000
1758473453.746836662,3.000000
1758473454.345299006,3.000000
1758473454.945299387,3.000000
1758473455.044918776,2.000000
1758473455.143980742,4.000000
1758473455.245319843,4.000000
1758473455.343668222,2.000000
1758473455.451228857,2.000000
1758473455.545463324,3.000000
1758473455.644142628,3.000000
1758473455.744359493,3.000000
1758473455.845432281,3.000000
1758473455.945453167,3.000000
1758473456.045268297,4.000000
1758473456.144928932,3.000000
1758473456.245873451,4.000000
1758473456.344322920,3.000000
1758473456.445686340,2.000000
1758473456.546389580,3.000000
1758473456.644572973,4.000000
1758473456.744323254,2.000000
1758473456.845597267,3.000000
1758473456.945226431,2.000000
1758473457.045242310,4.000000
1758473457.144678593,2.000000
1758473457.245584488,3.000000
1758473457.345496655,3.000000
1758473457.445769548,3.000000
1758473457.545314074,4.000000
1758473457.643340588,3.000000
1758473457.746968985,4.000000
1758473457.846525669,4.000000
1758473457.945103407,2.000000
1758473458.043811321,6.000000
1758473458.143406153,3.000000
1758473458.245284081,4.000000
1758473458.343597889,4.000000
1758473458.446526051,3.000000
1758473458.544063568,4.000000
1758473458.646879196,3.000000
1758473458.745836020,3.000000
1758473458.843716383,3.000000
1758473458.943892956,4.000000
1758473459.047018290,3.000000
1758473459.145606041,5.000000
1758473459.246106386,4.000000
1758473459.343890667,4.000000
1758473459.443386078,4.000000
1758473459.546242714,3.000000
1758473459.646495342,4.000000
1758473459.743651152,4.000000
1758473459.844177246,3.000000
1758473459.944053650,5.000000
1758473460.046644688,5.000000
1758473460.144046307,2.000000
1758473460.244026184,2.000000
1758473460.346485615,4.000000
1758473460.444241524,4.000000
1758473460.545912981,2.000000
1758473460.643326998,4.000000
1758473460.744946241,3.000000
1758473460.843322039,4.000000
1758473460.943502188,3.000000
1758473461.045267105,5.000000
1758473461.143666506,4.000000
1758473461.243734837,5.000000
1758473461.343983889,3.000000
1758473461.444033384,2.000000
1758473461.545392990,3.000000
1758473461.644358873,3.000000
1758473461.743468761,3.000000
1758473461.845798969,3.000000
1758473461.943505526,4.000000
1758473462.043371201,4.000000
1758473462.144514799,4.000000
1758473462.243541956,5.000000
1758473462.343422651,3.000000
1758473462.444460869,4.000000
1758473462.545459032,2.000000
1758473462.645002127,4.000000
1758473462.743240595,4.000000
1758473462.844463110,5.000000
1758473462.944318533,5.000000
1758473463.043674469,3.000000
1758473463.144874573,5.000000
1758473463.243512392,3.000000
1758473463.343929052,3.000000
1758473463.444998503,4.000000
1758473463.544342041,2.000000
1758473463.644014835,4.000000
1758473463.744546890,3.000000
1758473463.844218254,3.000000
1758473463.944628954,4.000000
1758473464.043558121,3.000000
1758473464.145217896,2.000000
1758473464.244493961,2.000000
1758473464.345697641,3.000000
1758473464.444457531,4.000000
1758473464.545363903,4.000000
1758473464.645605087,5.000000
1758473464.743633747,4.000000
1758473464.845694780,4.000000
1758473464.944849730,4.000000
1758473465.046170950,4.000000
1758473465.145310163,3.000000
