ros_time_s,imu_heading
1758473346.152515173,359.940000
1758473346.203531981,359.940000
1758473346.253170967,359.940000
1758473346.302921534,359.940000
1758473346.353476524,359.940000
1758473346.402382612,359.940000
1758473346.453294039,359.940000
1758473346.504475355,359.940000
1758473346.552998543,359.940000
1758473346.602630377,359.940000
1758473346.653034449,359.940000
1758473346.702882767,359.940000
1758473346.752707005,359.940000
1758473346.803236723,359.940000
1758473346.854040146,359.940000
1758473346.903929710,359.940000
1758473346.953563929,359.940000
1758473347.003894567,359.940000
1758473347.054006815,359.940000
1758473347.103745461,359.940000
1758473347.153378010,359.940000
1758473347.204023838,359.940000
1758473347.253896952,359.940000
1758473347.310198069,359.940000
1758473347.353553772,359.940000
1758473347.404001474,359.940000
1758473347.453823805,359.940000
1758473347.504259109,359.940000
1758473347.554100275,359.940000
1758473347.603785753,359.940000
1758473347.654958248,359.940000
1758473347.704840422,359.940000
1758473347.754687548,359.940000
1758473347.806910515,359.940000
1758473347.855374098,359.940000
1758473347.905931473,359.940000
1758473347.954966545,359.940000
1758473348.004344225,359.940000
1758473348.054081440,359.940000
1758473348.104400396,359.940000
1758473348.154222012,359.940000
1758473348.204592943,359.940000
1758473348.254827023,359.940000
1758473348.304623842,359.940000
1758473348.355276346,359.940000
1758473348.408947468,359.940000
1758473348.457329988,359.940000
1758473348.509419680,0.000000
1758473348.556183338,0.060000
1758473348.611506701,0.000000
1758473348.656701803,0.060000
1758473348.711871386,0.060000
1758473348.755819082,0.130000
1758473348.806802273,0.130000
1758473348.857795000,0.190000
1758473348.910156727,0.190000
1758473348.958261967,0.190000
1758473349.009728193,0.250000
1758473349.056554556,0.250000
1758473349.110441208,0.310000
1758473349.157653809,0.310000
1758473349.207149744,0.310000
1758473349.256305456,0.370000
1758473349.309581518,0.440000
1758473349.357532978,0.440000
1758473349.412303686,0.500000
1758473349.456966877,0.440000
1758473349.510730267,0.500000
1758473349.557743788,0.370000
1758473349.611695528,0.440000
1758473349.657320738,0.130000
1758473349.711834192,359.870000
1758473349.757190943,359.620000
1758473349.812838078,359.370000
1758473349.857157469,359.190000
1758473349.913089752,358.870000
1758473349.957768440,358.690000
1758473350.011162281,358.440000
1758473350.059841394,358.190000
1758473350.112511158,358.000000
1758473350.157608747,357.750000
1758473350.213585615,357.440000
1758473350.257511139,357.250000
1758473350.312135458,357.060000
1758473350.357420444,356.810000
1758473350.413029194,356.940000
1758473350.458231926,356.690000
1758473350.512502432,356.500000
1758473350.557504416,356.250000
1758473350.614048958,356.310000
1758473350.658567667,356.310000
1758473350.712563753,356.310000
1758473350.757817507,356.370000
1758473350.812634945,356.440000
1758473350.858974695,356.500000
1758473350.912664652,356.500000
1758473350.959853172,356.560000
1758473351.012526751,356.620000
1758473351.058317900,356.620000
1758473351.112620592,356.690000
1758473351.158500671,356.690000
1758473351.213027239,356.750000
1758473351.259083748,356.810000
1758473351.313600779,356.810000
1758473351.359372616,356.810000
1758473351.414270639,356.870000
1758473351.459423065,356.870000
1758473351.511054277,356.870000
1758473351.558757782,356.870000
1758473351.613762856,356.870000
1758473351.659721613,356.870000
1758473351.713504553,356.870000
1758473351.759610176,356.870000
1758473351.812599659,356.870000
1758473351.859739065,356.870000
1758473351.914675474,356.870000
1758473351.959807396,356.810000
1758473352.013174057,356.870000
1758473352.059656858,356.810000
1758473352.114027023,356.810000
1758473352.160362959,356.750000
1758473352.213575840,356.750000
1758473352.259677410,356.750000
1758473352.318822145,356.750000
1758473352.359527826,356.750000
1758473352.414476633,356.750000
1758473352.459272385,356.750000
1758473352.513442755,356.750000
1758473352.559645891,356.750000
1758473352.613567591,356.810000
1758473352.660035133,356.810000
1758473352.714512348,356.810000
1758473352.760336876,356.810000
1758473352.814043760,356.810000
1758473352.859876394,356.810000
1758473352.914644480,356.810000
1758473352.959511757,356.810000
1758473353.015055180,356.810000
1758473353.060628653,356.750000
1758473353.115712404,356.870000
1758473353.160675764,356.870000
1758473353.215058088,356.940000
1758473353.260530472,356.940000
1758473353.314586639,357.000000
1758473353.360782385,357.060000
1758473353.414822102,357.120000
1758473353.460721493,357.190000
1758473353.515483618,357.190000
1758473353.560472250,357.250000
1758473353.615704536,357.250000
1758473353.661173105,357.250000
1758473353.717255116,357.250000
1758473353.761883020,357.250000
1758473353.816189528,357.250000
1758473353.861486912,357.250000
1758473353.916303635,357.250000
1758473353.961142063,357.310000
1758473354.016132116,357.310000
1758473354.061719656,357.310000
1758473354.116123438,357.310000
1758473354.162760973,357.310000
1758473354.215939045,357.310000
1758473354.261248827,357.310000
1758473354.317031622,357.310000
1758473354.362406731,357.310000
1758473354.418597460,357.310000
1758473354.462560415,357.310000
1758473354.518215418,357.250000
1758473354.561996222,357.250000
1758473354.615982533,357.250000
1758473354.661990881,357.250000
1758473354.715764523,357.250000
1758473354.761840820,357.190000
1758473354.817351103,357.250000
1758473354.862425089,357.250000
1758473354.917241573,357.250000
1758473354.963424444,357.250000
1758473355.017761469,357.310000
1758473355.062552929,357.310000
1758473355.117593765,357.310000
1758473355.162801266,357.250000
1758473355.217993736,357.250000
1758473355.263401985,357.250000
1758473355.318760157,357.250000
1758473355.363750935,357.250000
1758473355.419453382,357.310000
1758473355.464956522,357.310000
1758473355.515914679,357.370000
1758473355.563271523,357.370000
1758473355.618329525,357.370000
1758473355.663020611,357.440000
1758473355.719413280,357.440000
1758473355.763212681,357.440000
1758473355.817780733,357.440000
1758473355.863847733,357.440000
1758473355.919656515,357.440000
1758473355.964398384,357.440000
1758473356.018823862,357.440000
1758473356.064095736,357.440000
1758473356.119353771,357.440000
1758473356.164371252,357.440000
1758473356.219109297,357.440000
1758473356.264097452,357.500000
1758473356.318597317,357.500000
1758473356.364121199,357.500000
1758473356.419035912,357.560000
1758473356.465651035,357.620000
1758473356.519990444,357.620000
1758473356.564904213,357.690000
1758473356.619208097,357.750000
1758473356.665322781,357.750000
1758473356.720516682,357.810000
1758473356.765037298,357.750000
1758473356.820002317,357.810000
1758473356.865384817,357.810000
1758473356.919668674,357.810000
1758473356.964810133,357.810000
1758473357.019568920,357.870000
1758473357.065252781,357.870000
1758473357.120177269,357.870000
1758473357.166996956,357.940000
1758473357.218389750,357.940000
1758473357.265442848,357.940000
1758473357.320670366,358.000000
1758473357.366234779,357.940000
1758473357.420236349,357.940000
1758473357.468278885,357.940000
1758473357.520613670,357.940000
1758473357.568496943,357.940000
1758473357.620618582,357.940000
1758473357.668393135,357.940000
1758473357.720621347,357.870000
1758473357.766528368,357.940000
1758473357.820662498,357.870000
1758473357.867527723,358.000000
1758473357.920653582,358.000000
1758473357.966348171,358.060000
1758473358.019719839,358.120000
1758473358.066566229,358.120000
1758473358.121185064,358.250000
1758473358.168496370,358.250000
1758473358.221174479,358.250000
1758473358.268015385,358.250000
1758473358.321977139,358.310000
1758473358.370229244,358.310000
1758473358.422248363,358.370000
1758473358.468332291,358.370000
1758473358.521658897,358.440000
1758473358.568142414,358.500000
1758473358.622019529,358.560000
1758473358.671626329,358.620000
1758473358.722924471,358.750000
1758473358.770307064,358.750000
1758473358.822417498,358.810000
1758473358.870822668,358.810000
1758473358.922053337,358.870000
1758473358.967981100,358.870000
1758473359.022310495,358.870000
1758473359.070331097,358.940000
1758473359.122460365,358.940000
1758473359.169684172,359.000000
1758473359.221388102,359.000000
1758473359.271427155,359.060000
1758473359.322975159,359.120000
1758473359.372356176,359.120000
1758473359.423322678,359.190000
1758473359.472528934,359.190000
1758473359.521341085,359.190000
1758473359.568337440,359.250000
1758473359.621668816,359.190000
1758473359.668152809,359.000000
1758473359.721803188,358.750000
1758473359.768005848,358.500000
1758473359.823275089,358.310000
1758473359.868506908,358.060000
1758473359.925083876,357.810000
1758473359.971810341,357.560000
1758473360.024575472,357.370000
1758473360.072443485,357.190000
1758473360.125326157,356.940000
1758473360.172211885,356.750000
1758473360.223358631,356.500000
1758473360.272293329,356.310000
1758473360.320485353,356.120000
1758473360.370461226,356.000000
1758473360.424779892,355.870000
1758473360.471976995,355.810000
1758473360.524374485,355.690000
1758473360.571801424,355.500000
1758473360.623432398,355.440000
1758473360.672327757,355.250000
1758473360.724473000,355.120000
1758473360.771528482,354.940000
1758473360.822047949,354.690000
1758473360.870584726,354.560000
1758473360.923408747,354.370000
1758473360.970699310,354.190000
1758473361.023102283,354.000000
1758473361.070480824,353.810000
1758473361.123665333,353.620000
1758473361.171405315,353.440000
1758473361.223648787,353.250000
1758473361.270017862,353.060000
1758473361.323177099,352.870000
1758473361.370921135,352.750000
1758473361.424844742,352.690000
1758473361.472916842,352.620000
1758473361.524966717,352.560000
1758473361.572314262,352.620000
1758473361.624742746,352.620000
1758473361.673539639,352.690000
1758473361.725759745,352.690000
1758473361.772629976,352.750000
1758473361.822398424,352.750000
1758473361.872563601,352.810000
1758473361.926353216,352.870000
1758473361.975736618,352.870000
1758473362.025399923,352.870000
1758473362.073552132,352.940000
1758473362.125899792,353.000000
1758473362.173185825,353.060000
1758473362.225102901,353.060000
1758473362.274435043,353.060000
1758473362.329319000,353.060000
1758473362.376103640,353.060000
1758473362.424863815,353.060000
1758473362.475993633,353.120000
1758473362.523808956,353.120000
1758473362.574798584,353.120000
1758473362.625545263,353.120000
1758473362.673376322,353.120000
1758473362.724973917,353.120000
1758473362.774639130,353.120000
1758473362.825332880,353.060000
1758473362.875321388,353.120000
1758473362.927205801,353.060000
1758473362.975960493,353.060000
1758473363.024828672,353.060000
1758473363.076208353,353.000000
1758473363.127629280,353.060000
1758473363.176677942,353.000000
1758473363.227304935,353.000000
1758473363.276157618,353.000000
1758473363.327920198,352.940000
1758473363.377882719,352.940000
1758473363.427676678,352.940000
1758473363.477488995,352.940000
1758473363.525736332,352.940000
1758473363.576741457,353.000000
1758473363.628225565,353.000000
1758473363.676352739,353.000000
1758473363.728396177,353.060000
1758473363.776758432,353.060000
1758473363.827624559,353.060000
1758473363.875029564,353.060000
1758473363.927482128,353.120000
1758473363.977527857,353.120000
1758473364.027806759,353.120000
1758473364.076298952,353.190000
1758473364.128126621,353.190000
1758473364.174811602,353.190000
1758473364.228437185,353.190000
1758473364.277204275,353.190000
1758473364.328778744,353.250000
1758473364.373703957,353.190000
1758473364.429195166,353.250000
1758473364.476370096,353.250000
1758473364.527809858,353.250000
1758473364.574494839,353.190000
1758473364.626963854,353.250000
1758473364.678235054,353.190000
1758473364.728310108,353.190000
1758473364.778730869,353.190000
1758473364.828781366,353.250000
1758473364.875043869,353.190000
1758473364.928739071,353.250000
1758473364.978513956,353.250000
1758473365.028874636,353.250000
1758473365.078876495,353.250000
1758473365.129148483,353.250000
1758473365.178474426,353.250000
1758473365.229454994,353.250000
1758473365.278780460,353.250000
1758473365.330992460,353.250000
1758473365.379905462,353.250000
1758473365.426650763,353.250000
1758473365.479167938,353.250000
1758473365.529749393,353.250000
1758473365.574985027,353.250000
1758473365.628747940,353.250000
1758473365.675449610,353.190000
1758473365.730398655,353.190000
1758473365.779934645,353.120000
1758473365.828821182,353.120000
1758473365.878618479,353.190000
1758473365.930527687,353.190000
1758473365.976062059,353.190000
1758473366.030181885,353.190000
1758473366.075984716,353.190000
1758473366.130815029,353.190000
1758473366.176148176,353.190000
1758473366.230983496,353.190000
1758473366.279288530,353.190000
1758473366.329929113,353.370000
1758473366.380647421,353.310000
1758473366.430432558,353.370000
1758473366.481873512,353.370000
1758473366.530570269,353.370000
1758473366.579814672,353.370000
1758473366.630317211,353.440000
1758473366.679980755,353.440000
1758473366.731769800,353.500000
1758473366.776472807,353.440000
1758473366.830618858,353.500000
1758473366.877146006,353.560000
1758473366.931571722,353.620000
1758473366.976373911,353.690000
1758473367.029628754,353.690000
1758473367.081545830,353.750000
1758473367.132531643,353.810000
1758473367.181569576,353.810000
1758473367.230800867,353.870000
1758473367.281480551,353.870000
1758473367.332494497,353.940000
1758473367.376515388,353.940000
1758473367.431602240,354.000000
1758473367.476895332,354.060000
1758473367.532198191,354.060000
1758473367.581933737,354.060000
1758473367.632301569,354.120000
1758473367.682284117,354.120000
1758473367.732987165,354.250000
1758473367.784100294,354.250000
1758473367.832836628,354.310000
1758473367.881747723,354.250000
1758473367.932313442,354.250000
1758473367.982890129,354.250000
1758473368.033269644,354.250000
1758473368.081613302,354.250000
1758473368.132658005,354.250000
1758473368.183306932,354.250000
1758473368.232695818,354.250000
1758473368.281293392,354.310000
1758473368.333640814,354.250000
1758473368.383317232,354.310000
1758473368.432588100,354.250000
1758473368.483322382,354.250000
1758473368.533371210,354.250000
1758473368.584298611,354.250000
1758473368.632804632,354.250000
1758473368.684552908,354.250000
1758473368.734301805,354.190000
1758473368.782927990,354.120000
1758473368.834658146,354.120000
1758473368.880339384,354.060000
1758473368.933812618,354.060000
1758473368.983336210,354.060000
1758473369.033567667,354.060000
1758473369.083881140,354.060000
1758473369.132879734,354.120000
1758473369.183614492,354.120000
1758473369.234471083,354.190000
1758473369.283063650,354.250000
1758473369.334317207,354.250000
1758473369.379797459,354.310000
1758473369.434115648,354.310000
1758473369.485159159,354.310000
1758473369.534688950,354.370000
1758473369.580170155,354.310000
1758473369.633913994,354.370000
1758473369.680014610,354.370000
1758473369.733297586,354.370000
1758473369.784773111,354.440000
1758473369.833789349,354.440000
1758473369.880977154,354.370000
1758473369.936330557,354.440000
1758473369.985275030,354.370000
1758473370.035696745,354.370000
1758473370.085280418,354.310000
1758473370.137155771,354.310000
1758473370.185291529,354.310000
1758473370.236326694,354.310000
1758473370.283940077,354.250000
1758473370.336577654,354.190000
1758473370.385251522,354.190000
1758473370.436614990,354.190000
1758473370.485805273,354.190000
1758473370.535482168,354.190000
1758473370.585674047,354.190000
1758473370.634926796,354.250000
1758473370.687095642,354.310000
1758473370.736402273,354.370000
1758473370.785863876,354.440000
1758473370.836455345,354.500000
1758473370.884932041,354.500000
1758473370.937752485,354.440000
1758473370.986479282,354.440000
1758473371.037042856,354.440000
1758473371.086889505,354.500000
1758473371.134951830,354.500000
1758473371.186044216,354.500000
1758473371.236583948,354.370000
1758473371.286469698,354.120000
1758473371.336547136,353.870000
1758473371.385441303,353.690000
1758473371.433254957,353.500000
1758473371.485972404,353.310000
1758473371.538396835,353.120000
1758473371.586956978,352.940000
1758473371.635119677,352.750000
1758473371.688516855,352.560000
1758473371.737899065,352.440000
1758473371.787188053,352.190000
1758473371.837503433,352.000000
1758473371.884251356,351.810000
1758473371.938764095,351.560000
1758473371.986959219,351.440000
1758473372.038828850,351.190000
1758473372.087025881,351.000000
1758473372.138898849,350.810000
1758473372.187515020,350.620000
1758473372.238669395,350.370000
1758473372.286672115,350.250000
1758473372.339263439,350.060000
1758473372.386870384,349.870000
1758473372.437659740,349.690000
1758473372.487616062,349.560000
1758473372.538544178,349.370000
1758473372.587488174,349.190000
1758473372.635936737,349.000000
1758473372.688464165,348.750000
1758473372.737637043,348.560000
1758473372.786240101,348.310000
1758473372.838304758,348.120000
1758473372.885445833,347.940000
1758473372.939032555,347.690000
1758473372.986900330,347.500000
1758473373.038441181,347.310000
1758473373.087119341,347.060000
1758473373.136820793,346.750000
1758473373.183691025,346.560000
1758473373.236528635,346.250000
1758473373.282687187,346.440000
1758473373.338464499,346.750000
1758473373.382437944,347.120000
1758473373.437096357,347.440000
1758473373.486939430,347.750000
1758473373.537278175,348.060000
1758473373.582894564,348.370000
1758473373.636492729,348.750000
1758473373.682344437,349.060000
1758473373.736252069,349.370000
1758473373.783493280,349.690000
1758473373.837994814,350.000000
1758473373.886236668,350.250000
1758473373.936656237,350.560000
1758473373.982794285,350.870000
1758473374.037729025,351.120000
1758473374.083232880,351.500000
1758473374.137571335,351.750000
1758473374.185200930,351.870000
1758473374.238274336,351.870000
1758473374.286591291,351.810000
1758473374.339374065,351.810000
1758473374.386043072,351.870000
1758473374.435724258,351.870000
1758473374.487040043,351.940000
1758473374.541221857,351.940000
1758473374.586537361,351.940000
1758473374.641552210,351.940000
1758473374.686445236,351.940000
1758473374.741605282,352.000000
1758473374.788014889,351.940000
1758473374.840564489,351.940000
1758473374.887630939,351.940000
1758473374.936315536,351.940000
1758473374.990558863,352.000000
1758473375.040109634,352.000000
1758473375.086789846,352.000000
1758473375.141255617,352.000000
1758473375.186353683,352.000000
1758473375.240031242,352.000000
1758473375.287469625,352.060000
1758473375.341576338,352.120000
1758473375.388096333,352.120000
1758473375.438209772,352.190000
1758473375.488104105,352.250000
1758473375.542541265,352.250000
1758473375.587361336,352.190000
1758473375.641554356,352.250000
1758473375.689268112,352.250000
1758473375.741435051,352.310000
1758473375.790005684,352.370000
1758473375.841812849,352.370000
1758473375.891701221,352.440000
1758473375.942295551,352.440000
1758473375.988423824,352.440000
1758473376.044161320,352.500000
1758473376.089719534,352.560000
1758473376.142843962,352.560000
1758473376.188601971,352.620000
1758473376.243713140,352.560000
1758473376.291525841,352.690000
1758473376.341912270,352.620000
1758473376.389232159,352.620000
1758473376.439437389,352.620000
1758473376.490455151,352.620000
1758473376.542874575,352.690000
1758473376.589184999,352.620000
1758473376.641318083,352.690000
1758473376.688940287,352.620000
1758473376.744456768,352.620000
1758473376.789165735,352.690000
1758473376.844177723,352.750000
1758473376.890818834,352.750000
1758473376.943489075,352.810000
1758473376.989766121,352.810000
1758473377.045125484,352.870000
1758473377.091119051,352.870000
1758473377.142847061,352.870000
1758473377.189672947,352.870000
1758473377.244333267,352.870000
1758473377.291551113,352.870000
1758473377.346352816,352.870000
1758473377.392876148,352.870000
1758473377.440639257,352.870000
1758473377.490402460,352.810000
1758473377.542728901,353.000000
1758473377.593123436,353.000000
1758473377.641952991,353.060000
1758473377.690149546,353.060000
1758473377.743862629,353.060000
1758473377.793233156,353.060000
1758473377.844355345,353.060000
1758473377.891568661,353.060000
1758473377.942713737,353.000000
1758473377.990744352,353.000000
1758473378.044999599,353.000000
1758473378.094123363,353.000000
1758473378.143514633,353.000000
1758473378.191900492,353.000000
1758473378.245688677,353.000000
1758473378.293275118,353.060000
1758473378.345634460,353.060000
1758473378.392525196,353.120000
1758473378.445111990,353.190000
1758473378.491053343,353.190000
1758473378.543791771,353.250000
1758473378.593186378,353.250000
1758473378.645976782,353.310000
1758473378.694514751,353.370000
1758473378.744938850,353.370000
1758473378.794651508,353.440000
1758473378.844963551,353.440000
1758473378.894554377,353.440000
1758473378.945999861,353.440000
1758473378.995561838,353.440000
1758473379.046950817,353.440000
1758473379.091210842,353.440000
1758473379.145598412,353.500000
1758473379.192259789,353.500000
1758473379.246370792,353.560000
1758473379.294497490,353.500000
1758473379.346968651,353.560000
1758473379.395459890,353.560000
1758473379.446152687,353.560000
1758473379.492514610,353.560000
1758473379.545849800,353.560000
1758473379.593118906,353.560000
1758473379.646358252,353.620000
1758473379.693831921,353.620000
1758473379.744833469,353.620000
1758473379.792948484,353.620000
1758473379.846729040,353.500000
1758473379.894427299,353.250000
1758473379.946149111,353.060000
1758473379.992744923,352.810000
1758473380.046038628,352.620000
1758473380.092021227,352.620000
1758473380.147886038,352.620000
1758473380.194450617,352.690000
1758473380.248334408,352.620000
1758473380.293769121,352.370000
1758473380.347786188,352.120000
1758473380.396365404,351.870000
1758473380.447695255,351.690000
1758473380.495279789,351.690000
1758473380.546861172,351.810000
1758473380.594784975,351.810000
1758473380.646150827,351.810000
1758473380.696866274,351.870000
1758473380.746167183,351.870000
1758473380.794578314,351.810000
1758473380.847136736,351.870000
1758473380.894505262,351.940000
1758473380.948644161,351.940000
1758473380.995764732,352.000000
1758473381.048867702,352.060000
1758473381.095458269,352.060000
1758473381.147105217,352.190000
1758473381.195060730,352.190000
1758473381.247803211,352.190000
1758473381.294648886,352.250000
1758473381.348910809,352.250000
1758473381.396126509,352.250000
1758473381.448458195,352.250000
1758473381.495039701,352.250000
1758473381.546457052,352.310000
1758473381.594716311,352.310000
1758473381.650001764,352.190000
1758473381.697160959,351.940000
1758473381.746260405,351.690000
1758473381.794813871,351.690000
1758473381.844043493,351.560000
1758473381.897170782,351.250000
1758473381.950097084,351.060000
1758473381.995704889,351.060000
1758473382.048889399,350.940000
1758473382.095997334,350.690000
1758473382.149663925,350.440000
1758473382.195915937,350.370000
1758473382.248843193,350.370000
1758473382.296211720,350.060000
1758473382.353167534,349.870000
1758473382.396532774,349.750000
1758473382.448863268,349.750000
1758473382.495512247,349.750000
1758473382.548844337,349.940000
1758473382.596389771,350.190000
1758473382.649762630,350.500000
1758473382.695918798,350.750000
1758473382.748165369,351.000000
1758473382.800370455,351.000000
1758473382.848723888,351.000000
1758473382.897985935,351.060000
1758473382.951526642,351.060000
1758473382.998048544,351.060000
1758473383.049634933,351.120000
1758473383.099652529,351.120000
1758473383.151841164,351.120000
1758473383.198127985,351.120000
1758473383.248964787,351.120000
1758473383.298356056,351.060000
1758473383.349437475,351.060000
1758473383.398784399,351.060000
1758473383.453721523,351.060000
1758473383.497301817,351.060000
1758473383.548997879,351.060000
1758473383.598217010,351.060000
1758473383.650190353,351.060000
1758473383.699990034,351.060000
1758473383.748779058,351.060000
1758473383.800210714,351.060000
1758473383.849919796,351.060000
1758473383.901315689,351.120000
1758473383.953557253,351.060000
1758473383.998199463,350.750000
1758473384.051649570,350.560000
1758473384.100638628,350.560000
1758473384.153244019,350.620000
1758473384.199105740,350.690000
1758473384.252711773,350.620000
1758473384.299392462,350.690000
1758473384.352936745,350.560000
1758473384.398399115,350.310000
1758473384.454120159,350.060000
1758473384.503752232,350.190000
1758473384.548850775,350.120000
1758473384.601696968,350.250000
1758473384.651290894,350.250000
1758473384.701606512,350.250000
1758473384.748914719,350.250000
1758473384.801532745,350.250000
1758473384.853770256,350.310000
1758473384.899706602,350.250000
1758473384.951348782,350.190000
1758473384.999105930,350.190000
1758473385.053563595,350.120000
1758473385.100973845,350.120000
1758473385.150925875,350.060000
1758473385.200299263,350.060000
1758473385.251775026,350.060000
1758473385.299736977,350.060000
1758473385.350580454,350.000000
1758473385.399938107,350.060000
1758473385.451279879,350.000000
1758473385.503248453,350.060000
1758473385.550960779,350.060000
1758473385.601293325,350.060000
1758473385.653205395,350.060000
1758473385.699812889,350.000000
1758473385.751479149,350.000000
1758473385.801723242,350.000000
1758473385.852120161,349.940000
1758473385.900349140,349.940000
1758473385.952346087,349.870000
1758473386.001026630,349.870000
1758473386.049446106,349.940000
1758473386.103608370,350.120000
1758473386.154322147,350.440000
1758473386.202228308,350.870000
1758473386.254032612,351.120000
1758473386.303582668,351.120000
1758473386.352484941,351.190000
1758473386.404899597,351.190000
1758473386.452324390,351.190000
1758473386.504911184,351.250000
1758473386.551933527,351.120000
1758473386.602793932,350.810000
1758473386.654063463,350.620000
1758473386.702623844,350.690000
1758473386.753268957,350.690000
1758473386.803877592,350.750000
1758473386.851506233,350.750000
1758473386.902587652,350.810000
1758473386.952147722,350.870000
1758473387.002763510,350.870000
1758473387.049678802,350.940000
1758473387.103439808,350.940000
1758473387.152619600,350.940000
1758473387.203144550,351.000000
1758473387.253191471,350.940000
1758473387.303554535,350.940000
1758473387.354897976,350.810000
1758473387.403863907,350.560000
1758473387.452952385,350.370000
1758473387.505546570,350.310000
1758473387.554868460,350.370000
1758473387.604738712,350.370000
1758473387.653364897,350.370000
1758473387.704935312,350.370000
1758473387.754192591,350.370000
1758473387.806004524,350.440000
1758473387.851781607,350.440000
1758473387.905882597,350.440000
1758473387.953197002,350.440000
1758473388.005392313,350.500000
1758473388.056761742,350.500000
1758473388.104415417,350.500000
1758473388.155566454,350.560000
1758473388.204399824,350.560000
1758473388.252779961,350.620000
1758473388.305147409,350.620000
1758473388.353342056,350.690000
1758473388.405316591,350.690000
1758473388.455628872,350.690000
1758473388.506611109,350.690000
1758473388.554920912,350.620000
1758473388.605298281,350.620000
1758473388.651609898,350.620000
1758473388.705865622,350.620000
1758473388.755156040,350.690000
1758473388.806382179,350.690000
1758473388.854492903,350.690000
1758473388.906345367,350.750000
1758473388.954539776,350.750000
1758473389.008052111,350.750000
1758473389.054548979,350.750000
1758473389.104813576,350.750000
1758473389.154744387,350.750000
1758473389.205878258,350.690000
1758473389.254686832,350.750000
1758473389.305380821,350.750000
1758473389.355540752,350.750000
1758473389.406159878,350.870000
1758473389.452574492,350.870000
1758473389.506362438,350.940000
1758473389.557524920,350.940000
1758473389.606307745,350.940000
1758473389.653876781,351.000000
1758473389.705745459,351.000000
1758473389.755789757,351.060000
1758473389.806997299,351.060000
1758473389.855538845,351.060000
1758473389.907328844,351.060000
1758473389.955813169,351.060000
1758473390.005918026,351.000000
1758473390.053989172,351.060000
1758473390.106491089,351.060000
1758473390.155537605,351.120000
1758473390.207856178,351.190000
1758473390.254909754,351.190000
1758473390.306651831,351.250000
1758473390.355451107,351.250000
1758473390.407773733,351.310000
1758473390.456905127,351.310000
1758473390.507433176,351.310000
1758473390.555794239,351.250000
1758473390.608381033,351.250000
1758473390.655694962,351.190000
1758473390.710405588,351.250000
1758473390.756369591,351.190000
1758473390.808894873,351.250000
1758473390.856206417,351.190000
1758473390.907380342,351.190000
1758473390.956240654,351.190000
1758473391.006266356,351.120000
1758473391.056376219,351.120000
1758473391.108276129,351.120000
1758473391.156303883,351.120000
1758473391.208813429,351.120000
1758473391.255927324,351.120000
1758473391.307328463,351.190000
1758473391.354656219,351.190000
1758473391.409182310,351.190000
1758473391.455863714,351.190000
1758473391.508155107,351.250000
1758473391.555540800,351.250000
1758473391.609150648,351.370000
1758473391.656829119,351.440000
1758473391.708380222,351.440000
1758473391.755882025,351.500000
1758473391.808851957,351.560000
1758473391.856791735,351.620000
1758473391.908836126,351.620000
1758473391.956946611,351.690000
1758473392.009288311,351.690000
1758473392.057973385,351.690000
1758473392.109751225,351.750000
1758473392.155658245,351.750000
1758473392.210216045,351.750000
